,BATTER,NAME,YEAR,G,PA,AB,H,RBI,SF,R,HR,TB,BB,UBB,IBB,HBP,G_P,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF,G_DH,SB,CS,BASEBALLREFERENCECODE,PLAYERID,WARP,TEAM
133,17250,Jeff King,1990,1126,4569,4047,1049,690.0,67.0,569,149,1735,422,396.0,26.0,18.0,0,0,442,114,573,10,0,0,1,1,19,71.0,30.0,kingje01,17250,21.349302999999995,PIT
134,17281,Scott Leius,1990,557,1727,1536,375,172.0,12.0,214,28,542,161,157.0,4.0,5.0,0,0,20,7,445,63,0,2,0,2,11,16.0,15.0,leiussc01,17281,2.7852421,MIN
135,17296,Scott Livingstone,1990,673,1646,1533,431,177.0,19.0,163,17,566,89,84.0,5.0,0.0,0,0,75,5,319,0,0,0,1,1,42,10.0,12.0,livinsc01,17296,-1.7634587999999998,DET
136,17319,Dave Magadan,1990,1062,3609,3001,866,359.0,39.0,381,31,1131,540,507.0,33.0,8.0,0,0,396,0,532,0,0,0,0,0,27,10.0,10.0,magadda01,17319,11.102917,NYM
137,17324,Jeff Manto,1990,282,815,708,160,93.0,1.0,95,30,287,95,94.0,1.0,9.0,0,5,71,5,164,5,4,0,0,4,21,3.0,6.0,mantoje01,17324,2.0392122,CLE
138,17401,Paul Molitor,1980,1172,5330,4723,1421,474.0,37.0,828,104,2070,501,471.0,30.0,18.0,0,0,0,127,788,16,4,43,4,51,182,281.0,73.0,molitpa01,17401,34.735060000000004,MIL
139,17491,Terry Pendleton,1980,806,3260,2986,785,384.0,29.0,358,38,1078,222,192.0,30.0,5.0,0,0,0,0,791,0,0,0,1,1,0,92.0,43.0,pendlte01,17491,16.47148,STL
140,17491,Terry Pendleton,1990,1087,4377,4046,1112,562.0,38.0,493,102,1673,264,217.0,47.0,10.0,0,0,0,0,994,0,0,0,0,0,40,35.0,16.0,pendlte01,17491,16.211621,ATL
141,17546,Cody Ransom,2010,186,558,490,99,71.0,0.0,59,23,196,58,58.0,0.0,5.0,0,0,8,12,96,57,0,0,0,0,1,2.0,1.0,ransoco01,17546,0.785431,ARI
142,17634,Craig Shipley,1990,540,1360,1276,351,132.0,9.0,146,20,484,45,39.0,6.0,16.0,0,0,14,98,217,138,4,4,4,12,0,33.0,17.0,shiplcr01,17634,0.6389531999999999,SDP
143,17659,Chris Snopek,1990,215,668,607,142,66.0,4.0,76,13,210,49,49.0,0.0,3.0,0,0,1,15,132,55,0,0,1,1,4,7.0,3.0,snopech01,17659,-0.4471544000000001,CHW
144,17670,Bill Spiers,1990,1010,3059,2705,726,312.0,18.0,392,30,1006,284,268.0,16.0,16.0,0,0,21,138,378,330,27,11,16,54,4,80.0,37.0,spierbi01,17670,8.887596499999997,MIL
145,17673,Ed Sprague,1990,1052,4182,3733,917,506.0,34.0,467,138,1557,322,304.0,18.0,87.0,0,17,37,0,971,0,0,0,0,0,24,6.0,12.0,spraged02,17673,7.392815400000001,TOR
146,17702,Tim Hulett,1980,406,1367,1264,306,127.0,10.0,138,32,470,72,70.0,2.0,5.0,0,0,0,134,280,0,1,0,0,1,0,12.0,7.0,huletti01,17702,2.9020083999999997,CHW
147,17702,Tim Hulett,1990,314,949,864,223,93.0,3.0,107,16,319,73,71.0,2.0,5.0,0,0,0,81,174,21,0,0,0,0,37,2.0,4.0,huletti01,17702,3.1880509,BAL
148,17711,Rance Mulliniks,1980,1018,3169,2772,778,360.0,22.0,357,64,1190,358,336.0,22.0,4.0,0,0,0,28,703,60,0,0,0,0,207,10.0,10.0,mullira01,17711,8.7211243,TOR
149,17716,Randy Ready,1980,459,1581,1358,364,163.0,10.0,207,33,576,191,187.0,4.0,9.0,0,0,0,96,192,0,115,0,4,119,8,19.0,9.0,readyra01,17716,8.0236032,MIL
150,17721,Chris Sabo,1980,219,918,842,225,73.0,6.0,114,17,343,54,51.0,3.0,7.0,0,0,0,0,211,2,0,0,0,0,0,60.0,23.0,saboch01,17721,3.345251,CIN
151,17721,Chris Sabo,1990,692,2796,2512,673,353.0,23.0,380,99,1151,220,201.0,19.0,25.0,0,0,3,0,620,0,9,0,13,22,25,60.0,26.0,saboch01,17721,10.64668,CIN
152,17724,Rick Schu,1980,501,1532,1385,342,118.0,5.0,169,35,532,127,122.0,5.0,9.0,0,0,35,6,384,3,0,0,0,0,18,17.0,16.0,schuri01,17724,1.8037552,PHI
153,17762,Carney Lansford,1970,278,1212,1107,321,131.0,11.0,177,27,469,70,66.0,4.0,7.0,0,0,0,0,274,2,0,0,0,0,1,40.0,17.0,lansfca01,17762,2.709864,CAL
154,17762,Carney Lansford,1980,1310,5552,5032,1486,617.0,54.0,707,114,2124,395,358.0,37.0,44.0,0,0,101,2,1197,1,0,0,0,0,40,161.0,71.0,lansfca01,17762,21.510625,OAK
155,17762,Carney Lansford,1990,274,1141,1019,267,126.0,12.0,123,10,346,88,84.0,4.0,13.0,0,0,23,0,249,1,0,0,0,0,8,23.0,16.0,lansfca01,17762,1.6052001000000002,OAK
156,17768,Tim Naehring,1990,547,2162,1872,527,250.0,12.0,254,49,786,236,225.0,11.0,16.0,0,0,8,90,345,78,1,0,0,1,23,5.0,7.0,naehrti01,17768,8.902514100000001,BOS
157,17770,Bill Pecota,1990,465,1225,1081,277,112.0,3.0,152,15,390,117,107.0,10.0,4.0,2,0,13,127,215,69,6,0,4,10,2,35.0,16.0,pecotbi01,17770,4.269598,ATL
158,17786,Kim Batiste,1990,251,684,658,154,64.0,7.0,59,10,209,14,9.0,5.0,2.0,0,0,0,0,125,96,0,0,0,0,0,4.0,6.0,batiski01,17786,-1.7835732199999998,PHI
159,17804,Jeff Hamilton,1980,368,1150,1087,258,109.0,10.0,106,23,390,39,30.0,9.0,8.0,1,0,1,1,349,6,0,0,0,0,0,0.0,3.0,hamilje01,17804,1.9650011000000003,LAD
160,17824,Mike Pagliarulo,1980,753,2703,2422,550,351.0,17.0,303,108,1016,241,205.0,36.0,15.0,0,0,1,0,733,2,0,0,0,0,1,9.0,5.0,paglimi01,17824,4.927885,NYY
161,17824,Mike Pagliarulo,1990,493,1614,1479,392,154.0,11.0,159,26,570,102,92.0,10.0,14.0,0,0,15,1,446,0,0,0,0,0,1,9.0,11.0,paglimi01,17824,5.9355219,MIN
162,17830,Kevin Seitzer,1980,498,2199,1893,576,202.0,11.0,289,26,772,273,262.0,11.0,14.0,0,0,49,0,450,6,11,1,0,12,2,39.0,23.0,seitzke01,17830,11.19856,KCR
163,17830,Kevin Seitzer,1990,941,3863,3385,981,411.0,30.0,450,48,1362,396,376.0,20.0,21.0,1,0,192,15,601,1,3,0,1,4,123,41.0,26.0,seitzke01,17830,13.315485999999998,MIL
164,17871,Luis Quinones,1980,259,706,641,144,68.0,5.0,77,13,224,41,39.0,2.0,4.0,0,0,0,75,90,79,0,0,4,4,3,7.0,7.0,quinolu01,17871,1.1108412,CIN
165,17878,Denny Walling,1980,949,2611,2337,646,284.0,20.0,310,42,932,248,224.0,24.0,1.0,0,0,258,0,362,0,47,15,87,149,0,32.0,13.0,wallide01,17878,4.8800422,HOU
166,17882,Craig Worthington,1980,171,656,578,138,74.0,1.0,62,17,214,70,68.0,2.0,4.0,0,0,0,0,171,0,0,0,0,0,0,2.0,2.0,worthcr01,17882,0.53618,BAL
167,17882,Craig Worthington,1990,222,767,656,146,70.0,5.0,64,16,219,92,90.0,2.0,4.0,0,0,10,0,205,0,0,0,0,0,2,1.0,4.0,worthcr01,17882,0.6609071999999999,BAL
168,17889,George Brett,1970,885,3815,3495,1082,461.0,28.0,532,74,1661,261,219.0,42.0,6.0,0,0,8,0,873,8,0,0,0,0,3,96.0,55.0,brettge01,17889,31.263865920000004,KCR
169,17889,George Brett,1980,1252,5381,4653,1446,851.0,63.0,768,193,2422,647,499.0,148.0,18.0,0,0,326,0,815,3,20,0,7,27,79,79.0,29.0,brettge01,17889,48.54692,KCR
170,18004,Chris Brown,1980,449,1690,1523,410,184.0,10.0,164,38,597,120,108.0,12.0,30.0,0,0,0,0,423,3,0,0,0,0,0,21.0,17.0,brownch02,18004,4.2331170999999985,SFG
171,18059,Hubie Brooks,1980,1198,4883,4514,1244,609.0,45.0,487,103,1835,285,245.0,40.0,27.0,0,0,0,7,516,371,1,0,291,292,0,55.0,46.0,brookhu01,18059,9.796621,MON
172,18060,Steve Buechele,1980,668,2258,2032,486,242.0,9.0,249,69,803,178,166.0,12.0,18.0,0,0,0,72,627,1,3,0,0,3,1,13.0,19.0,buechst01,18060,7.048064599999999,TEX
173,18060,Steve Buechele,1990,666,2532,2234,560,305.0,14.0,252,68,879,230,211.0,19.0,25.0,0,0,12,20,642,4,0,0,0,0,0,4.0,9.0,buechst01,18060,6.384858,CHC
174,18112,Tim Wallach,1980,1305,5257,4789,1259,675.0,44.0,555,161,2062,372,314.0,58.0,47.0,2,0,18,1,1229,1,4,0,36,40,0,40.0,46.0,wallati01,18112,27.8229618,MON
175,18112,Tim Wallach,1990,907,3651,3310,826,450.0,33.0,353,99,1307,277,246.0,31.0,30.0,0,0,76,0,825,0,0,0,0,0,8,11.0,20.0,wallati01,18112,11.615044000000001,LAD
176,18161,Ernest Riles,1990,333,739,640,134,77.0,9.0,72,19,220,79,70.0,9.0,3.0,0,0,10,53,95,52,0,0,0,0,11,5.0,5.0,rileser01,18161,1.3110250999999995,BOS
177,18163,Mike Sharperson,1990,442,1143,987,285,104.0,7.0,128,10,374,123,116.0,7.0,3.0,0,0,17,94,241,36,0,0,1,1,0,20.0,11.0,sharpmi01,18163,5.58645405,LAD
178,18188,Brook Jacoby,1980,914,3623,3257,888,390.0,30.0,400,98,1372,321,306.0,15.0,10.0,0,0,7,1,889,1,0,0,0,0,7,13.0,17.0,jacobbr01,18188,12.1464659,CLE
179,18188,Brook Jacoby,1990,397,1404,1263,332,155.0,12.0,135,22,460,118,107.0,11.0,6.0,0,0,146,0,277,0,0,0,0,0,0,3.0,8.0,jacobbr01,18188,1.9818300000000004,CLE
180,18190,Howard Johnson,1980,869,3224,2805,724,422.0,23.0,427,136,1287,374,303.0,71.0,13.0,0,0,1,0,734,171,8,2,5,15,14,127.0,40.0,johnsho01,18190,14.895727,NYM
181,18190,Howard Johnson,1990,662,2491,2135,505,338.0,34.0,333,92,917,318,284.0,34.0,4.0,0,0,4,8,297,102,91,84,31,206,0,104.0,37.0,johnsho01,18190,9.741052999999999,NYM
182,18317,Bobby Adams,1950,912,3331,2952,799,213.0,5.0,452,28,1089,320,71.0,1.0,9.0,0,0,12,129,630,0,0,0,1,1,0,32.0,30.0,adamsbo03,18317,10.46871687,CIN
183,18332,Sparky Adams,1930,543,2363,2151,608,144.0,0.0,315,2,771,166,0.0,0.0,9.0,0,0,0,54,445,26,0,0,0,0,0,28.0,0.0,adamssp01,18332,3.4,STL
184,18397,Dick Allen,1960,866,3690,3221,966,544.0,25.0,591,177,1784,422,347.0,75.0,7.0,0,0,117,1,545,3,193,1,0,194,0,64.0,27.0,allendi01,18397,33.353986,PHI
185,18453,Max Alvis,1960,951,3864,3514,874,361.0,22.0,405,108,1382,257,233.0,24.0,35.0,0,0,0,0,935,1,0,0,0,0,0,42.0,44.0,alvisma01,18453,6.7936630000000005,CLE
186,18454,Billy Alvord,1890,213,912,878,227,91.0,0.0,106,3,301,33,0.0,0.0,1.0,0,0,0,0,213,0,0,0,0,0,0,24.0,0.0,alvorbi01,18454,-0.4000000000000001,CLV
187,18517,Cap Anson,1870,483,2296,2229,780,360.0,0.0,487,2,957,67,0.0,0.0,0.0,0,58,144,14,211,6,46,8,31,85,0,30.0,16.0,ansonca01,18517,19.299999999999997,ATH
188,18519,John Antonelli,1940,135,560,528,133,29.0,0.0,50,1,168,24,0.0,0.0,2.0,0,0,4,25,112,1,0,0,0,0,0,1.0,0.0,antonjo01,18519,-1.3,STL
189,18535,George Archie,1940,118,459,419,115,53.0,0.0,49,3,156,37,0.0,0.0,1.0,0,0,34,0,73,0,0,0,0,0,0,10.0,4.0,archige01,18535,0.5,SLB
190,18576,Tucker Ashford,1970,160,457,409,95,50.0,6.0,36,6,143,36,31.0,5.0,1.0,0,0,14,22,107,10,0,0,0,0,0,5.0,3.0,ashfotu01,18576,-0.35801591,SDP
191,18578,Bob Aspromonte,1960,1157,4279,3899,999,417.0,29.0,360,55,1337,291,243.0,48.0,29.0,0,0,10,5,967,55,59,0,2,61,0,19.0,22.0,asprobo01,18578,0.5287309999999995,HOU
192,18578,Bob Aspromonte,1970,166,519,469,104,40.0,3.0,26,5,133,42,38.0,4.0,0.0,0,0,1,0,127,4,1,0,0,1,0,0.0,2.0,asprobo01,18578,-1.4925069999999998,ATL
193,18604,Jimmy Austin,1900,136,500,437,101,39.0,0.0,37,1,125,32,0.0,0.0,1.0,0,0,0,1,111,23,0,0,0,0,0,30.0,0.0,austiji01,18604,1.4,NYY
194,18604,Jimmy Austin,1910,1315,5359,4570,1123,315.0,0.0,571,11,1434,522,0.0,0.0,38.0,0,0,0,0,1231,63,0,0,0,0,0,209.0,56.0,austiji01,18604,20.7,SLB
195,18648,Bob Bailey,1960,928,3549,3150,793,317.0,22.0,368,68,1168,343,324.0,19.0,11.0,0,0,89,0,664,7,122,2,2,126,0,45.0,45.0,bailebo01,18648,7.545522,PIT
196,18648,Bob Bailey,1970,1003,3494,2932,771,456.0,30.0,404,121,1283,509,461.0,48.0,6.0,0,0,49,0,530,0,277,0,1,278,34,40.0,38.0,bailebo01,18648,19.25088,MON
197,18664,Doug Baird,1910,604,2334,2092,489,190.0,0.0,229,6,683,154,0.0,0.0,11.0,0,0,0,35,516,1,10,27,3,40,0,118.0,28.0,bairddo01,18664,6.500000000000001,PIT
198,18677,Floyd Baker,1940,491,1750,1469,354,111.0,0.0,185,1,426,265,0.0,0.0,2.0,0,0,0,48,359,31,0,0,0,0,0,21.0,21.0,bakerfl01,18677,5.5,CHW
199,18677,Floyd Baker,1950,383,944,811,219,85.0,0.0,100,0,252,117,0.0,0.0,4.0,0,0,0,95,151,10,2,0,0,2,0,2.0,4.0,bakerfl01,18677,1.0084977199999998,BOS
200,18678,Frank Baker,1900,157,639,572,174,87.0,0.0,78,4,254,26,0.0,0.0,5.0,0,0,0,0,155,0,0,0,0,0,0,20.0,0.0,bakerfr01,18678,6.1000000000000005,PHA
201,18678,Frank Baker,1910,1255,5394,4848,1502,793.0,0.0,733,76,2145,406,0.0,0.0,39.0,0,0,0,0,1250,0,0,0,0,0,0,206.0,46.0,bakerfr01,18678,53.2,PHA
202,18678,Frank Baker,1920,163,627,564,162,107.0,0.0,76,16,248,41,0.0,0.0,6.0,0,0,0,0,143,0,0,0,0,0,0,9.0,8.0,bakerfr01,18678,3.4,NYY
203,18726,Sal Bando,1960,382,1586,1368,355,187.0,6.0,185,40,551,179,168.0,11.0,21.0,0,0,0,0,375,0,1,0,0,1,0,15.0,8.0,bandosa01,18726,11.32858894,KCA
204,18726,Sal Bando,1970,1527,6338,5373,1372,812.0,47.0,759,195,2228,817,762.0,55.0,53.0,1,0,9,3,1449,6,0,0,0,0,61,54.0,34.0,bandosa01,18726,39.871436,OAK
205,18741,Walter Barbare,1910,203,747,668,159,55.0,0.0,60,1,198,34,0.0,0.0,6.0,0,0,1,1,185,2,0,0,0,0,0,19.0,9.0,barbawa01,18741,0.29999999999999993,CLE
206,18743,Jap Barbeau,1900,192,794,691,156,44.0,0.0,92,0,195,75,0.0,0.0,11.0,0,0,0,11,164,6,0,0,0,0,0,39.0,0.0,barbeja01,18743,0.8,CLE
207,18803,Bob Barrett,1920,239,705,650,169,86.0,0.0,57,10,232,32,0.0,0.0,1.0,0,0,14,31,144,0,1,0,0,1,0,6.0,3.0,barrebo01,18803,-0.09999999999999998,CHC
208,18850,Charley Bassett,1890,344,1476,1377,328,173.0,0.0,157,6,433,86,0.0,0.0,13.0,0,0,0,145,199,0,0,0,0,0,0,46.0,0.0,bassech01,18850,5.8,NYG
209,18853,Emil Batch,1900,348,1361,1253,315,98.0,0.0,134,7,418,65,0.0,0.0,3.0,0,0,0,1,177,1,128,1,23,152,0,37.0,0.0,batchem01,18853,1.7,BRO
210,18865,Ray Bates,1910,154,561,515,120,70.0,0.0,51,2,164,24,0.0,0.0,7.0,0,0,0,0,136,0,0,2,0,2,0,15.0,0.0,batesra01,18865,1.2,CLE
211,18873,Joe Battin,1880,210,825,807,158,0.0,0.0,76,2,200,17,0.0,0.0,1.0,2,0,0,0,210,0,0,0,0,0,0,0.0,0.0,battijo01,18873,1.1999999999999997,PIT
212,18934,Clyde Beck,1920,332,1306,1145,281,109.0,0.0,154,6,362,127,0.0,0.0,4.0,0,0,0,130,137,62,0,0,0,0,0,6.0,0.0,beckcl01,18934,2.0999999999999996,CHC
213,18940,Zinn Beck,1910,290,997,902,204,73.0,0.0,75,3,277,58,0.0,0.0,8.0,0,0,6,3,242,25,0,0,0,0,0,21.0,10.0,beckzi01,18940,1.4,STL
214,18984,Buddy Bell,1970,1149,4809,4382,1216,487.0,33.0,551,82,1719,327,297.0,30.0,19.0,0,0,2,0,990,33,11,64,66,141,2,29.0,52.0,bellbu01,18984,29.04518,CLE
215,18984,Buddy Bell,1980,1256,5200,4613,1298,619.0,47.0,600,119,1935,509,455.0,54.0,19.0,0,0,10,1,1193,8,0,0,0,0,22,26.0,27.0,bellbu01,18984,33.4892725,TEX
216,18993,Kevin Bell,1970,201,585,526,124,53.0,5.0,57,12,190,41,41.0,0.0,2.0,0,0,0,0,191,7,1,0,0,1,2,5.0,5.0,bellke01,18993,0.6086223000000001,CHW
217,18994,Les Bell,1920,747,3074,2739,798,430.0,0.0,339,57,1209,233,0.0,0.0,2.0,0,0,0,1,688,44,0,0,0,0,0,24.0,5.0,bellle01,18994,9.3,STL
218,18994,Les Bell,1930,149,553,500,140,79.0,0.0,65,9,209,43,0.0,0.0,0.0,0,0,2,0,140,0,0,0,0,0,0,1.0,0.0,bellle01,18994,1.1,CHC
219,19004,Johnny Bench,1980,395,1376,1247,327,185.0,6.0,142,57,553,119,111.0,8.0,2.0,0,118,78,0,149,0,1,0,0,1,0,5.0,7.0,benchjo01,19004,4.84416,CIN
220,19005,Chief Bender,1910,245,575,514,104,57.0,0.0,43,3,135,35,0.0,0.0,4.0,237,0,0,0,1,0,0,0,0,0,0,5.0,2.0,bendech01,19005,2.1,PHA
221,19083,Reno Bertoia,1950,388,1130,1015,242,101.0,13.0,122,21,349,84,71.0,8.0,8.0,0,0,0,113,180,21,1,0,0,1,0,10.0,10.0,bertore01,19083,-0.10482442999999997,DET
222,19083,Reno Bertoia,1960,224,827,730,183,70.0,10.0,82,6,237,58,55.0,3.0,8.0,0,0,0,35,187,2,0,0,0,0,0,6.0,5.0,bertore01,19083,-0.5704060000000001,DET
223,19093,Wilson Betemit,2000,516,1275,1143,295,154.0,9.0,147,42,494,113,103.0,10.0,2.0,0,0,57,17,243,79,1,0,1,2,4,5.0,6.0,betemwi01,19093,1.7784705,ATL
224,19093,Wilson Betemit,2010,289,1060,950,263,129.0,10.0,117,33,431,98,90.0,8.0,2.0,0,0,24,3,215,0,7,0,0,7,30,4.0,2.0,betemwi01,19093,1.5351298999999998,BAL
225,19101,Kurt Bevacqua,1970,589,1651,1479,348,173.0,20.0,151,20,485,131,123.0,8.0,3.0,0,0,40,127,249,9,30,0,19,49,40,9.0,16.0,bevacku01,19101,-1.1483358,CLE
226,19187,Buddy Blair,1940,137,523,484,135,66.0,0.0,48,5,192,30,0.0,0.0,3.0,0,0,0,0,126,0,0,0,0,0,0,1.0,6.0,blairbu01,19187,0.9,PHA
227,19243,Ossie Bluege,1920,885,3600,3092,857,409.0,0.0,442,19,1131,345,0.0,0.0,40.0,0,0,0,29,828,28,0,0,0,0,0,80.0,47.0,bluegos01,19243,16.3,WSH
228,19243,Ossie Bluege,1930,982,3852,3348,894,439.0,0.0,441,24,1159,378,0.0,0.0,31.0,0,0,14,101,659,152,5,0,0,5,0,60.0,40.0,bluegos01,19243,12.1,WSH
229,19259,Eddie Bockman,1940,199,525,474,109,56.0,0.0,54,11,166,46,0.0,0.0,1.0,0,0,0,10,135,1,1,0,0,1,0,5.0,0.0,bockmed01,19259,0.6,PIT
230,19263,Tony Boeckel,1910,204,821,736,187,65.0,0.0,76,1,237,61,0.0,0.0,4.0,0,0,0,0,200,0,0,0,0,0,0,27.0,0.0,boeckto01,19263,2.7,PIT
231,19263,Tony Boeckel,1920,573,2376,2144,626,272.0,0.0,296,26,859,176,0.0,0.0,7.0,0,0,0,1,555,4,0,0,0,0,0,63.0,46.0,boeckto01,19263,6.699999999999999,BSN
232,19331,Ray Boone,1950,1240,4878,4236,1174,695.0,27.0,597,146,1851,554,234.0,20.0,25.0,0,0,259,1,510,384,0,0,0,0,0,21.0,17.0,boonera01,19331,27.667103000000004,DET
233,19338,Frenchy Bordagaray,1940,416,1298,1173,325,128.0,0.0,185,8,429,104,0.0,0.0,5.0,0,0,0,0,180,0,48,38,54,140,0,19.0,0.0,bordafr01,19338,0.49999999999999994,BRO
234,19349,Steve Boros,1960,392,1429,1212,302,147.0,11.0,137,26,443,180,161.0,19.0,13.0,0,0,14,6,337,0,0,0,11,11,0,11.0,6.0,borosst01,19349,5.103043,CIN
235,19369,Al Boucher,1910,147,593,516,119,49.0,0.0,62,2,159,52,0.0,0.0,2.0,0,0,0,0,147,0,0,0,0,0,0,13.0,0.0,bouchal01,19369,-2.1,SLM
236,19404,Bill Boyd,1870,146,676,666,192,91.0,0.0,94,3,249,10,0.0,0.0,0.0,1,0,2,16,76,1,0,0,57,57,0,6.0,3.0,boydbi01,19404,2.1,BRA
237,19411,Clete Boyer,1960,1390,5383,4885,1188,560.0,46.0,569,139,1846,401,340.0,61.0,23.0,0,0,0,1,1253,142,0,0,1,1,0,37.0,22.0,boyercl02,19411,31.234589100000004,NYY
238,19411,Clete Boyer,1970,164,633,573,141,81.0,6.0,54,22,224,49,39.0,10.0,1.0,0,0,0,0,151,6,0,0,0,0,0,2.0,5.0,boyercl02,19411,2.532579,ATL
239,19413,Ken Boyer,1950,738,3075,2802,815,406.0,22.0,435,114,1313,235,200.0,35.0,8.0,0,0,0,0,616,31,0,111,0,111,0,65.0,40.0,boyerke01,19413,26.68255,STL
240,19413,Ken Boyer,1960,1296,5193,4653,1328,735.0,41.0,669,168,2130,478,416.0,62.0,12.0,0,0,65,0,1169,0,0,0,0,0,0,40.0,37.0,boyerke01,19413,34.8297025,STL
241,19432,Bill Bradley,1900,1292,5443,4878,1348,510.0,0.0,700,32,1864,259,0.0,0.0,69.0,1,0,18,3,1238,30,0,0,0,0,0,165.0,0.0,bradlbi01,19432,38.2,CLE
242,19432,Bill Bradley,1910,134,459,423,83,24.0,0.0,28,0,98,19,0.0,0.0,2.0,0,0,0,0,122,0,0,0,0,0,0,12.0,0.0,bradlbi01,19432,-1.5,BTT
243,19435,George Bradley,1870,242,995,984,242,87.0,0.0,124,0,306,11,0.0,0.0,0.0,228,0,6,1,21,3,1,0,2,3,0,3.0,3.0,bradlge01,19435,1.4,STL
244,19435,George Bradley,1880,325,1303,1274,276,85.0,0.0,148,3,361,29,0.0,0.0,0.0,119,0,12,0,149,30,11,19,14,44,0,2.0,0.0,bradlge01,19435,-0.8,CLV
245,19457,Dave Brain,1900,679,2743,2543,641,303.0,0.0,254,27,923,134,0.0,0.0,11.0,0,0,4,21,431,165,26,15,5,46,0,73.0,0.0,brainda01,19457,11.5,STL
246,19575,Tom Brookens,1980,1212,3878,3521,859,390.0,35.0,436,66,1292,256,245.0,11.0,12.0,0,1,0,122,988,116,0,2,6,8,19,76.0,57.0,brookto01,19575,10.383682,DET
247,19596,Bobby Brown,1940,293,1004,880,259,128.0,0.0,145,10,349,111,0.0,0.0,5.0,0,0,0,17,156,42,4,2,4,10,0,4.0,6.0,brownbo03,19596,4.1,NYY
248,19596,Bobby Brown,1950,255,858,739,193,109.0,1.0,88,12,259,103,0.0,0.0,5.0,0,0,0,0,213,0,0,0,0,0,0,5.0,4.0,brownbo03,19596,1.547243,NYY
249,19619,Jimmy Brown,1940,497,2145,1960,528,177.0,0.0,241,4,661,145,0.0,0.0,5.0,0,0,0,181,248,76,0,0,0,0,0,18.0,0.0,brownji03,19619,4.0,STL
250,19663,Bill Brubaker,1930,428,1644,1467,390,217.0,0.0,197,22,553,141,0.0,0.0,10.0,0,0,10,65,326,7,1,0,0,1,0,13.0,0.0,brubabi01,19663,3.5000000000000004,PIT
251,19699,Jim Bucher,1940,132,463,428,110,42.0,0.0,58,4,145,26,0.0,0.0,3.0,0,0,0,23,76,0,0,0,0,0,0,4.0,6.0,bucheji01,19699,0.5,BOS
252,19758,Jimmy Burke,1900,535,2093,1903,469,186.0,0.0,198,1,555,109,0.0,0.0,30.0,0,0,0,42,431,35,11,0,12,23,0,86.0,0.0,burkeji01,19758,2.1999999999999997,STL
253,19791,Tom Burns,1880,1041,4295,4100,1095,576.0,0.0,593,33,1529,189,0.0,0.0,6.0,1,2,0,66,504,470,7,2,0,9,0,99.0,0.0,burnsto01,19791,19.500000000000004,CHC
254,19791,Tom Burns,1890,210,903,820,212,107.0,0.0,129,6,269,81,0.0,0.0,2.0,0,0,0,0,200,4,3,0,2,5,0,63.0,0.0,burnsto01,19791,3.0,CHC
255,19860,Bobby Byrne,1900,427,1804,1587,360,83.0,0.0,174,1,428,136,0.0,0.0,21.0,0,0,0,0,421,5,0,0,0,0,0,66.0,0.0,byrnebo01,19860,4.4,STL
256,19860,Bobby Byrne,1910,856,3676,3244,865,246.0,0.0,493,9,1133,320,0.0,0.0,28.0,0,0,0,102,726,0,0,0,0,0,0,110.0,31.0,byrnebo01,19860,9.5,PHI
257,19866,Putsy Caballero,1940,157,462,431,106,23.0,0.0,44,0,123,25,0.0,0.0,0.0,0,0,0,46,87,1,0,0,0,0,0,7.0,0.0,cabalpu01,19866,-1.1,PHI
258,19867,Enos Cabell,1970,843,3221,3048,839,313.0,17.0,417,37,1153,127,114.0,13.0,16.0,0,0,153,1,614,2,38,0,54,92,2,165.0,72.0,cabelen01,19867,4.981127099999999,HOU
259,19927,Bert Campaneris,1980,192,480,435,120,39.0,4.0,62,3,148,27,27.0,0.0,1.0,0,0,0,35,69,67,0,0,0,0,1,21.0,14.0,campabe01,19927,0.04569690000000001,CAL
260,19986,Andy Carey,1950,684,2404,2127,566,258.0,22.0,287,47,845,200,128.0,17.0,21.0,0,0,0,1,654,3,0,0,0,0,0,23.0,20.0,careyan01,19986,13.473392,NYY
261,19986,Andy Carey,1960,254,813,723,175,92.0,6.0,84,17,283,68,67.0,1.0,6.0,0,0,0,0,228,0,1,0,0,1,0,0.0,1.0,careyan01,19986,0.7632809,KCA
262,20017,Hick Carpenter,1880,1052,4510,4373,1148,523.0,0.0,690,18,1432,109,0.0,0.0,28.0,0,0,11,0,1040,1,0,0,1,1,0,158.0,0.0,carpehi01,20017,5.300000000000002,CIN
263,20070,Doc Casey,1890,171,719,671,176,60.0,0.0,91,1,213,30,0.0,0.0,10.0,0,3,0,0,165,4,0,0,0,0,0,43.0,0.0,caseydo01,20070,0.09999999999999998,WHS
264,20070,Doc Casey,1900,943,4086,3670,946,294.0,0.0,493,8,1177,240,0.0,0.0,45.0,0,2,0,0,935,1,0,0,0,0,0,148.0,0.0,caseydo01,20070,12.1,BRO
265,20088,Pete Castiglione,1940,135,531,500,134,44.0,0.0,63,6,176,22,0.0,0.0,0.0,0,0,0,0,98,31,0,0,2,2,0,3.0,0.0,castipe01,20088,0.4,PIT
266,20088,Pete Castiglione,1950,410,1289,1170,292,106.0,0.0,142,18,406,81,0.0,0.0,4.0,0,0,4,18,290,60,1,0,0,1,0,7.0,6.0,castipe01,20088,2.5010807999999995,PIT
