,BATTER,NAME,YEAR,G,PA,AB,H,RBI,SF,R,HR,TB,BB,UBB,IBB,HBP,G_P,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF,G_DH,SB,CS,BASEBALLREFERENCECODE,PLAYERID,WARP,TEAM
267,20172,Ray Chapman,1910,940,4060,3350,921,315.0,0.0,574,14,1244,400,0.0,0.0,17.0,0,0,0,49,36,846,0,1,1,2,0,225.0,43.0,chapmra01,20172,25.2,CLE
268,20172,Ray Chapman,1920,111,530,435,132,49.0,0.0,97,3,184,52,0.0,0.0,2.0,0,0,0,0,0,111,0,0,0,0,0,13.0,9.0,chapmra01,20172,3.8,CLE
269,20233,Mark Christman,1930,180,611,556,131,64.0,0.0,62,1,162,47,0.0,0.0,0.0,0,0,0,1,74,85,0,0,0,0,0,7.0,3.0,chrisma01,20233,-2.3,DET
270,20258,Bill Cissell,1920,277,1150,1061,288,122.0,0.0,149,6,385,57,0.0,0.0,2.0,0,0,0,0,0,275,0,0,0,0,0,43.0,23.0,cissebi01,20258,1.1,CHW
271,20357,Billy Clingman,1900,205,794,703,167,73.0,0.0,91,2,206,70,0.0,0.0,6.0,0,0,0,11,3,191,0,0,0,0,0,18.0,0.0,clingbi01,20357,1.1,CHC
272,20407,Dick Cole,1950,456,1380,1215,303,107.0,7.0,106,2,379,132,30.0,2.0,2.0,0,0,2,118,107,169,0,0,0,0,0,2.0,3.0,coledi01,20407,-0.05029749999999991,PIT
273,20481,Dave Concepcion,1970,1349,5195,4702,1268,529.0,42.0,572,70,1741,387,329.0,58.0,16.0,0,0,0,14,22,1303,0,8,0,8,0,220.0,62.0,conceda01,20481,31.491343,CIN
274,20481,Dave Concepcion,1980,1139,4445,4021,1058,421.0,44.0,421,31,1373,349,314.0,35.0,5.0,1,0,62,116,98,875,0,0,0,0,0,101.0,47.0,conceda01,20481,8.670377,CIN
275,20482,Onix Concepcion,1980,390,1131,1041,249,80.0,6.0,108,3,306,47,47.0,0.0,11.0,0,0,0,60,32,287,0,0,0,0,0,25.0,14.0,conceon01,20482,0.8133078800000001,KCR
276,20501,Frank Connaughton,1890,134,537,486,141,76.0,0.0,95,4,173,41,0.0,0.0,4.0,0,7,0,0,0,87,32,2,0,34,0,25.0,0.0,connafr01,20501,1.0,BSN
277,20527,Ben Conroy,1890,117,454,404,69,21.0,0.0,45,0,84,45,0.0,0.0,5.0,0,0,0,42,0,74,0,1,0,1,0,17.0,0.0,conrobe01,20527,-2.4,PHA
278,20532,Billy Consolo,1950,397,944,820,183,52.0,2.0,116,6,238,110,75.0,0.0,2.0,0,0,0,85,37,180,0,0,0,0,0,5.0,6.0,consobi01,20532,0.2087391,BOS
279,20568,Jimmy Cooney,1890,324,1459,1302,315,118.0,0.0,221,4,390,148,0.0,0.0,9.0,0,1,0,0,0,324,0,0,0,0,0,77.0,0.0,cooneji01,20568,8.3,CHC
280,20569,Jimmy Cooney,1920,432,1659,1525,402,146.0,0.0,174,2,503,70,0.0,0.0,4.0,0,0,0,20,7,395,1,0,0,1,0,30.0,13.0,cooneji02,20569,3.7,CHC
281,20589,Claude Corbitt,1940,215,701,630,153,37.0,0.0,60,1,180,47,0.0,0.0,2.0,0,0,0,69,19,106,0,0,0,0,0,8.0,0.0,corbicl01,20589,1.3,CIN
282,20597,Tommy Corcoran,1890,1311,5708,5338,1423,723.0,0.0,820,26,1888,259,0.0,0.0,28.0,0,0,0,61,0,1251,0,0,0,0,0,258.0,0.0,corcoto01,20597,17.0,BRO
283,20597,Tommy Corcoran,1900,891,3679,3474,833,412.0,0.0,368,8,1069,124,0.0,0.0,7.0,0,0,0,68,0,824,0,0,0,0,0,129.0,0.0,corcoto01,20597,3.6999999999999997,CIN
284,20602,Roy Corhan,1910,135,475,426,90,26.0,0.0,44,0,112,35,0.0,0.0,4.0,0,0,0,0,0,127,0,0,0,0,0,17.0,0.0,corharo01,20602,0.39999999999999997,CHW
285,20613,Red Corriden,1910,223,762,640,131,47.0,0.0,97,6,180,75,0.0,0.0,16.0,0,0,0,12,47,145,0,1,0,1,0,26.0,7.0,corrire01,20613,0.4,CHC
286,20659,Billy Cox,1940,451,1754,1604,424,147.0,0.0,195,28,630,126,0.0,0.0,3.0,0,0,0,1,170,259,0,0,0,0,0,18.0,0.0,coxbi02,20659,5.0,PIT
287,20752,Joe Cronin,1920,258,976,826,221,100.0,0.0,106,8,315,115,0.0,0.0,1.0,0,0,1,35,0,217,0,0,0,0,0,9.0,9.0,cronijo01,20752,4.5,PIT
288,20752,Joe Cronin,1930,1391,6177,5332,1650,1036.0,0.0,885,108,2540,716,0.0,0.0,30.0,0,0,2,0,21,1360,0,0,0,0,0,69.0,48.0,cronijo01,20752,50.4,BOS
289,20752,Joe Cronin,1940,475,1685,1421,414,288.0,0.0,242,54,691,228,0.0,0.0,3.0,0,0,54,0,48,266,1,0,0,1,0,9.0,14.0,cronijo01,20752,11.600000000000001,BOS
290,20755,Ed Crosby,1970,297,750,677,149,44.0,3.0,67,0,179,55,52.0,3.0,5.0,0,0,0,72,53,157,0,0,0,0,1,1.0,7.0,crosbed01,20755,0.7863563999999998,CLE
291,20758,Frankie Crosetti,1930,1086,4918,4238,1079,472.0,0.0,738,78,1616,555,0.0,0.0,68.0,0,0,0,2,56,1030,0,0,0,0,0,84.0,43.0,crosefr01,20758,19.0,NYY
292,20758,Frankie Crosetti,1940,597,2355,2039,462,177.0,0.0,268,20,609,237,0.0,0.0,46.0,0,0,0,9,75,486,0,0,0,0,0,29.0,19.0,crosefr01,20758,5.0,NYY
293,20765,Monte Cross,1890,697,2848,2464,643,291.0,0.0,365,19,884,278,0.0,0.0,36.0,0,0,0,1,0,696,0,0,0,0,0,171.0,0.0,crossmo01,20765,10.100000000000001,PHI
294,20765,Monte Cross,1900,987,3873,3364,722,330.0,0.0,354,12,942,338,0.0,0.0,46.0,0,0,0,3,0,982,0,0,0,0,0,157.0,0.0,crossmo01,20765,6.799999999999999,PHA
295,20773,Frank Croucher,1940,199,665,611,148,46.0,0.0,56,2,186,40,0.0,0.0,3.0,0,0,0,25,1,162,0,0,0,0,0,2.0,0.0,croucfr01,20773,-2.9000000000000004,DET
296,20798,Todd Cruz,1980,486,1504,1404,310,137.0,9.0,124,32,469,56,52.0,4.0,6.0,1,0,0,3,172,301,1,0,0,1,0,9.0,22.0,cruzto02,20798,-0.3121830000000001,BAL
297,20817,Dick Culler,1940,463,1687,1489,363,98.0,0.0,192,2,420,165,0.0,0.0,5.0,0,0,0,21,32,396,0,0,0,0,0,19.0,5.0,culledi01,20817,2.8999999999999995,BSN
298,20876,Bill Dahlen,1890,1108,5035,4337,1291,637.0,0.0,984,61,1925,539,0.0,0.0,83.0,0,0,0,11,221,823,35,11,11,57,0,315.0,0.0,dahlebi01,20876,38.699999999999996,CHC
299,20876,Bill Dahlen,1900,1332,5364,4694,1170,597.0,0.0,606,23,1527,525,0.0,0.0,57.0,0,0,0,8,2,1309,1,0,0,1,0,233.0,0.0,dahlebi01,20876,37.099999999999994,BRO
300,20933,Alvin Dark,1940,282,1164,1085,324,102.0,0.0,159,6,429,55,0.0,0.0,3.0,0,0,0,0,4,270,1,0,0,1,0,9.0,0.0,darkal01,20933,6.1,BSN
301,20933,Alvin Dark,1950,1441,6292,5795,1675,623.0,28.0,860,116,2421,349,150.0,16.0,48.0,1,0,4,26,259,1134,13,0,4,17,0,49.0,26.0,darkal01,20933,22.93631,NYG
302,20982,George Davis,1900,1104,4528,3967,1073,504.0,0.0,533,16,1393,383,0.0,0.0,35.0,0,0,24,98,17,947,0,0,0,0,0,218.0,0.0,davisge01,20982,41.800000000000004,CHW
303,20987,Ike Davis,1920,156,717,595,143,65.0,0.0,110,0,195,73,0.0,0.0,7.0,0,0,0,0,0,154,0,0,0,0,0,19.0,14.0,davisik01,20987,0.9,CHW
304,21076,Ivan DeJesus,1970,563,2272,2010,542,131.0,8.0,302,11,712,204,194.0,10.0,8.0,0,0,0,0,7,552,0,0,0,0,0,90.0,47.0,dejesiv01,21076,12.638111199999999,CHC
305,21076,Ivan DeJesus,1980,808,2921,2592,625,193.0,14.0,293,10,789,262,224.0,38.0,8.0,0,0,0,0,27,751,0,0,0,0,0,104.0,41.0,dejesiv01,21076,6.69036319,PHI
306,21100,Joe Demaestri,1950,1042,3602,3365,799,277.0,22.0,313,49,1105,168,98.0,13.0,17.0,0,0,0,15,10,994,0,0,0,0,0,15.0,19.0,demaejo01,21100,-0.27197209999999994,KCA
307,21112,Gene Demontreville,1890,573,2485,2270,728,341.0,0.0,369,12,904,133,0.0,0.0,21.0,0,0,0,216,0,356,0,0,0,0,0,159.0,0.0,demonge01,21112,13.200000000000001,WHS
308,21125,Bucky Dent,1970,931,3417,3064,771,286.0,37.0,309,25,989,216,208.0,8.0,10.0,0,0,0,3,1,927,0,0,0,0,0,14.0,18.0,dentbu01,21125,8.469826,CHW
309,21125,Bucky Dent,1980,461,1608,1448,343,137.0,12.0,142,15,460,112,111.0,1.0,5.0,0,0,0,0,2,455,0,0,0,0,0,3.0,11.0,dentbu01,21125,3.5548222000000003,NYY
310,21127,Sam Dente,1940,297,1110,1025,272,86.0,0.0,88,1,330,72,0.0,0.0,1.0,0,0,0,0,52,229,0,0,0,0,0,5.0,8.0,dentesa01,21127,-1.7,BOS
311,21127,Sam Dente,1950,448,1425,1295,313,128.0,3.0,117,3,377,95,11.0,1.0,3.0,0,0,2,56,36,334,4,0,2,6,0,4.0,1.0,dentesa01,21127,-0.7099263000000001,CHW
312,21253,Joe Dolan,1900,182,700,632,127,67.0,0.0,89,2,171,44,0.0,0.0,10.0,0,0,0,40,66,73,0,0,1,1,0,13.0,0.0,dolanjo02,21253,-0.8000000000000002,PHI
313,21293,Mickey Doolan,1900,711,2694,2474,564,234.0,0.0,195,6,762,130,0.0,0.0,10.0,0,0,0,0,0,710,0,0,0,0,0,66.0,0.0,doolami01,21293,8.0,PHI
314,21293,Mickey Doolan,1910,1017,3904,3503,812,320.0,0.0,318,9,1065,240,0.0,0.0,24.0,0,0,0,96,0,915,0,0,0,0,0,107.0,8.0,doolami01,21293,5.599999999999998,PHI
315,21335,Tom Downey,1900,119,468,416,96,32.0,0.0,39,1,120,32,0.0,0.0,1.0,0,1,0,0,0,119,0,0,0,0,0,16.0,0.0,downeto01,21335,0.9,CIN
316,21335,Tom Downey,1910,532,2000,1754,424,156.0,0.0,217,6,540,166,0.0,0.0,7.0,0,0,3,184,135,187,0,0,1,1,0,71.0,0.0,downeto01,21335,-0.8000000000000002,BUF
317,21409,Frank Duffy,1970,915,2924,2665,619,240.0,12.0,248,26,829,171,164.0,7.0,8.0,0,0,1,16,23,839,0,0,0,0,2,49.0,30.0,duffyfr01,21409,2.17255319,CLE
318,21414,Joe Dugan,1910,268,1006,932,211,80.0,0.0,60,4,269,30,0.0,0.0,11.0,0,0,0,40,2,223,0,0,0,0,0,13.0,0.0,duganjo01,21414,-2.1,PHA
319,21466,Leo Durocher,1920,210,714,638,164,63.0,0.0,100,0,198,56,0.0,0.0,6.0,0,0,0,78,0,122,0,0,0,0,0,4.0,5.0,durocle01,21466,1.7000000000000002,NYY
320,21466,Leo Durocher,1930,1339,4871,4487,1102,481.0,0.0,461,23,1447,307,0.0,0.0,12.0,0,0,0,13,1,1316,0,0,0,0,0,26.0,0.0,durocle01,21466,3.4000000000000004,STL
321,21479,Jerry Dybzinski,1980,468,1037,909,213,93.0,8.0,108,3,264,70,70.0,0.0,9.0,0,0,0,33,33,383,0,0,0,0,1,32.0,13.0,dybzije01,21479,1.50161307,CLE
322,21508,Henry Easterday,1880,238,924,840,160,71.0,0.0,97,7,226,77,0.0,0.0,7.0,0,0,0,5,1,232,0,0,0,0,0,33.0,0.0,eastehe01,21508,1.2,COL
323,21577,Kid Elberfeld,1900,953,3962,3464,952,416.0,0.0,505,8,1204,305,0.0,0.0,104.0,0,0,0,0,45,899,0,0,0,0,0,165.0,0.0,elberki01,21577,27.2,NYY
324,21613,Bones Ely,1890,987,4191,3864,1025,494.0,0.0,523,23,1324,208,0.0,0.0,8.0,2,0,4,10,3,894,70,8,0,78,0,144.0,0.0,elybo01,21613,8.5,PIT
325,21613,Bones Ely,1900,345,1355,1267,303,157.0,0.0,128,1,361,47,0.0,0.0,3.0,0,0,0,0,1,344,0,0,0,0,0,20.0,0.0,elybo01,21613,0.5000000000000001,PIT
326,21636,Woody English,1920,347,1596,1417,407,114.0,0.0,245,4,506,114,0.0,0.0,6.0,0,0,0,0,3,342,0,0,0,0,0,18.0,0.0,engliwo01,21636,5.7,CHC
327,21636,Woody English,1930,914,3873,3329,949,308.0,0.0,556,28,1286,457,0.0,0.0,23.0,0,0,0,22,397,484,0,0,0,0,0,39.0,0.0,engliwo01,21636,19.200000000000003,CHC
328,21674,Jimmy Esmond,1910,461,1748,1540,406,162.0,0.0,204,8,552,136,0.0,0.0,1.0,0,0,0,2,14,424,0,0,0,0,0,61.0,0.0,esmonji01,21674,2.5,CIN
329,21733,Lenny Faedo,1980,174,566,529,133,52.0,5.0,42,5,167,25,24.0,1.0,1.0,0,0,0,0,0,171,0,0,0,0,1,1.0,0.0,faedole01,21733,-0.4468822699999999,MIN
330,21777,Doc Farrell,1920,448,1601,1462,383,180.0,0.0,136,9,476,77,0.0,0.0,9.0,0,0,0,71,55,296,0,0,0,0,0,13.0,1.0,farredo01,21777,-1.1,NYG
331,21812,Frank Fennelly,1880,741,3243,2864,737,390.0,0.0,569,32,1085,348,0.0,0.0,31.0,0,0,0,8,0,731,2,2,0,4,0,169.0,0.0,fennefr01,21812,18.700000000000003,CIN
332,21824,Chico Fernandez,1950,376,1333,1211,292,114.0,15.0,106,12,387,81,72.0,9.0,3.0,0,0,0,2,0,362,0,0,0,0,0,34.0,15.0,fernach01,21824,0.6078371,PHI
333,21824,Chico Fernandez,1960,480,1746,1567,374,145.0,9.0,164,28,528,132,120.0,12.0,1.0,0,0,1,3,15,448,0,0,0,0,0,34.0,13.0,fernach01,21824,4.464748999999999,DET
334,21894,Mike Fischlin,1980,460,972,840,194,68.0,5.0,106,3,243,88,88.0,0.0,4.0,0,1,6,191,32,215,0,0,0,0,2,23.0,13.0,fischmi01,21894,1.37506999,CLE
335,21899,Bob Fisher,1910,503,1908,1742,480,170.0,0.0,189,11,626,80,0.0,0.0,4.0,0,0,0,73,1,394,1,0,0,1,0,48.0,36.0,fishebo01,21899,6.699999999999999,BRO
336,21967,Art Fletcher,1910,1247,4913,4497,1246,554.0,0.0,574,21,1619,165,0.0,0.0,125.0,0,0,0,26,33,1177,0,0,0,0,0,149.0,36.0,fletcar01,21967,41.9,NYG
337,21967,Art Fletcher,1920,253,1025,946,267,115.0,0.0,103,11,380,37,0.0,0.0,14.0,0,0,0,0,0,249,0,0,0,0,0,10.0,10.0,fletcar01,21967,5.7,PHI
338,22014,Tim Foli,1970,1165,4592,4226,1054,340.0,39.0,399,17,1309,204,179.0,25.0,24.0,0,0,0,63,41,1064,1,2,0,3,0,59.0,34.0,foliti01,22014,8.796435809999998,MON
339,22014,Tim Foli,1980,531,1981,1821,461,161.0,18.0,177,8,562,61,57.0,4.0,11.0,0,0,2,29,25,460,0,0,0,0,1,22.0,21.0,foliti01,22014,1.0200639999999999,PIT
340,22022,Davy Force,1870,459,2182,2128,627,214.0,0.0,438,0,740,54,0.0,0.0,0.0,4,0,0,0,125,341,0,0,0,0,0,26.0,5.0,forceda01,22022,15.700000000000001,ATH
341,22022,Davy Force,1880,570,2224,2122,432,162.0,0.0,215,1,519,102,0.0,0.0,0.0,0,0,0,163,35,375,0,0,3,3,0,9.0,0.0,forceda01,22022,2.1,BUF
342,22028,Hod Ford,1920,1174,4563,4094,1098,437.0,0.0,417,15,1402,303,0.0,0.0,21.0,0,0,4,500,0,669,0,0,0,0,0,19.0,28.0,fordho01,22028,10.8,BSN
343,22028,Hod Ford,1930,262,790,711,165,54.0,0.0,63,1,217,46,0.0,0.0,2.0,0,0,0,89,3,169,0,0,0,0,0,2.0,0.0,fordho01,22028,-0.5000000000000001,BSN
344,22123,Jim Fregosi,1960,1164,4866,4296,1160,431.0,32.0,565,88,1723,450,426.0,24.0,21.0,0,0,1,0,0,1143,0,0,0,0,0,69.0,31.0,fregoji01,22123,25.714402,CAL
345,22123,Jim Fregosi,1970,738,2536,2227,566,275.0,21.0,279,63,876,265,241.0,24.0,11.0,0,0,189,1,183,253,8,0,0,8,33,7.0,9.0,fregoji01,22123,7.2972773,TEX
346,22136,Lonny Frey,1930,765,3281,2847,792,319.0,0.0,457,39,1146,356,0.0,0.0,18.0,0,0,0,292,22,420,4,2,0,6,0,43.0,0.0,freylo01,22136,17.1,BRO
347,22137,Pepe Frias,1970,568,1153,1074,257,95.0,8.0,98,1,316,44,31.0,13.0,3.0,0,0,0,178,49,294,1,1,3,5,0,7.0,7.0,friaspe01,22137,-0.9241803,MON
348,22185,Shorty Fuller,1880,189,755,687,148,63.0,0.0,102,0,187,62,0.0,0.0,6.0,0,0,0,2,0,187,0,0,0,0,0,44.0,0.0,fullesh01,22185,0.5,STL
349,22185,Shorty Fuller,1890,775,3402,2991,715,286.0,0.0,549,6,876,382,0.0,0.0,22.0,0,0,0,39,2,738,0,0,2,2,0,216.0,0.0,fullesh01,22185,6.6000000000000005,NYG
350,22189,Chick Fulmer,1870,369,1608,1590,425,174.0,0.0,239,3,516,18,0.0,0.0,0.0,2,1,2,76,64,230,0,0,0,0,0,14.0,8.0,fulmech01,22189,6.0,PHI
351,22189,Chick Fulmer,1880,214,874,849,210,88.0,0.0,122,5,273,25,0.0,0.0,0.0,0,0,0,12,1,200,0,1,1,2,0,0.0,0.0,fulmech01,22189,2.6999999999999997,CIN
352,22243,Chick Galloway,1920,1059,3930,3520,937,403.0,0.0,389,17,1216,273,0.0,0.0,6.0,0,0,1,5,51,976,1,0,0,1,0,79.0,72.0,galloch01,22243,-1.7999999999999996,PHA
353,22276,Kiko Garcia,1970,281,827,766,188,51.0,3.0,93,8,268,45,45.0,0.0,2.0,0,0,0,30,2,259,2,0,0,2,0,22.0,14.0,garciki01,22276,1.0010571,BAL
354,22276,Kiko Garcia,1980,338,768,704,163,61.0,3.0,69,4,207,50,43.0,7.0,2.0,0,0,0,90,49,200,1,0,0,1,0,12.0,8.0,garciki01,22276,0.4902807399999999,PHI
355,22286,Ron Gardenhire,1980,285,777,710,165,49.0,6.0,57,4,210,46,41.0,5.0,0.0,0,0,0,30,11,230,0,0,0,0,0,13.0,9.0,gardero01,22286,1.5495663000000002,NYM
356,22316,Gil Garrido,1970,220,619,567,144,38.0,4.0,57,1,164,41,36.0,5.0,1.0,0,0,0,65,31,122,0,0,0,0,0,1.0,4.0,garrigi01,22316,1.060777,ATL
357,22359,Billy Geer,1870,100,420,409,94,30.0,0.0,51,0,117,11,0.0,0.0,0.0,0,0,1,15,1,66,5,12,3,20,0,2.0,2.0,geerbi01,22359,1.2,CIN
358,22359,Billy Geer,1880,132,530,484,97,3.0,0.0,77,0,132,44,0.0,0.0,2.0,2,0,0,2,0,131,0,0,1,1,0,0.0,0.0,geerbi01,22359,0.9,BRO
359,22371,Charlie Gelbert,1920,146,578,512,134,65.0,0.0,60,3,188,51,0.0,0.0,0.0,0,0,0,0,0,146,0,0,0,0,0,8.0,0.0,gelbech01,22371,0.8,STL
360,22371,Charlie Gelbert,1930,678,2479,2212,594,270.0,0.0,322,14,835,227,0.0,0.0,6.0,0,0,0,21,118,521,0,0,0,0,0,26.0,0.0,gelbech01,22371,8.500000000000002,STL
361,22389,Wally Gerber,1910,283,998,870,199,61.0,0.0,68,1,240,82,0.0,0.0,8.0,0,0,0,4,23,246,0,0,0,0,0,10.0,1.0,gerbewa01,22389,1.0,SLB
362,22389,Wally Gerber,1920,1239,4818,4229,1110,416.0,0.0,490,6,1354,383,0.0,0.0,25.0,0,0,0,22,1,1201,0,0,0,0,0,33.0,46.0,gerbewa01,22389,2.699999999999999,SLB
363,22510,Jack Glasscock,1880,1053,4515,4264,1263,424.0,0.0,756,19,1633,229,0.0,0.0,22.0,5,0,0,20,1,1031,0,0,1,1,0,205.0,0.0,glassja01,22510,45.7,CLV
364,22510,Jack Glasscock,1890,604,2706,2444,710,374.0,0.0,377,8,915,205,0.0,0.0,40.0,0,0,5,0,0,598,0,0,0,0,0,167.0,0.0,glassja01,22510,16.8,NYG
365,22515,Bill Gleason,1880,798,3624,3395,907,298.0,0.0,613,7,1109,177,0.0,0.0,52.0,0,0,1,0,2,796,0,0,0,0,0,70.0,0.0,gleasbi01,22515,10.4,STL
366,22541,John Gochnauer,1900,264,1030,908,170,87.0,0.0,94,0,218,87,0.0,0.0,0.0,0,0,0,0,0,264,0,0,0,0,0,18.0,0.0,gochnjo01,22541,-0.19999999999999998,CLE
367,22571,Luis Gomez,1970,453,1043,938,203,65.0,4.0,86,0,233,63,62.0,1.0,0.0,0,0,0,55,30,343,0,2,0,2,2,6.0,17.0,gomezlu01,22571,-1.897393,MIN
368,22610,Pep Goodwin,1910,193,672,603,142,48.0,0.0,60,1,179,42,0.0,0.0,5.0,0,0,1,23,40,109,0,0,0,0,0,10.0,0.0,goodwpe01,22610,-0.30000000000000004,KCP
369,22637,Julio Gotay,1960,389,1068,988,257,70.0,1.0,106,6,319,61,50.0,11.0,9.0,0,0,0,126,17,153,2,0,0,2,0,12.0,7.0,gotayju01,22637,1.98530089,HOU
370,22677,Alex Grammas,1950,662,1829,1602,407,121.0,11.0,189,8,520,172,115.0,17.0,12.0,0,0,0,39,106,518,0,0,0,0,0,16.0,11.0,grammal01,22677,6.379804999999998,STL
371,22677,Alex Grammas,1960,251,519,471,105,42.0,2.0,47,4,138,34,29.0,5.0,3.0,0,0,0,61,17,153,0,0,0,0,0,1.0,3.0,grammal01,22677,1.4482855,STL
372,22727,Pumpsie Green,1960,294,744,624,156,64.0,8.0,89,12,235,109,104.0,5.0,1.0,0,0,0,94,16,103,0,0,0,0,0,8.0,8.0,greenpu01,22727,2.9919771,BOS
373,22794,Dick Groat,1950,811,3375,3103,886,288.0,19.0,322,20,1141,174,131.0,24.0,11.0,0,0,0,0,4,801,0,0,0,0,0,4.0,14.0,groatdi01,22794,12.007485,PIT
374,22794,Dick Groat,1960,1118,4804,4381,1252,419.0,33.0,507,19,1600,316,301.0,15.0,20.0,0,0,1,1,23,1076,0,0,0,0,0,10.0,13.0,groatdi01,22794,27.461375200000006,PIT
375,22828,Mario Guerrero,1970,581,2000,1870,487,147.0,18.0,134,5,585,65,59.0,6.0,15.0,0,0,0,77,0,460,0,0,0,0,26,5.0,9.0,guerrma01,22828,-0.999059,BOS
376,22857,Cesar Gutierrez,1970,173,490,452,108,26.0,3.0,48,0,131,18,12.0,6.0,2.0,0,0,0,2,5,149,0,0,0,0,0,4.0,3.0,gutiece01,22857,-1.93688117,DET
377,22858,Jackie Gutierrez,1980,356,1023,957,227,63.0,8.0,106,4,273,33,33.0,0.0,1.0,0,0,0,54,20,275,0,0,0,0,0,25.0,9.0,gutieja01,22858,-3.2786213,BOS
378,22877,Walter Hackett,1880,138,550,540,124,9.0,0.0,79,1,149,10,0.0,0.0,0.0,0,0,0,20,0,118,0,0,0,0,0,0.0,0.0,hackewa01,22877,-0.39999999999999997,BOS
379,22947,Jimmy Hallinan,1870,170,775,760,218,83.0,0.0,142,5,282,15,0.0,0.0,0.0,0,0,0,25,1,111,14,0,22,36,0,5.0,5.0,halliji01,22947,1.5000000000000002,CHC
380,22948,Bill Hallman,1880,137,566,525,130,66.0,0.0,72,2,179,37,0.0,0.0,4.0,0,11,0,17,1,107,3,0,0,3,0,21.0,0.0,hallmbi01,22948,-0.5,PHI
381,22965,Ken Hamlin,1960,463,1491,1331,322,89.0,14.0,142,11,416,123,118.0,5.0,3.0,0,0,0,129,2,312,0,0,0,0,0,17.0,11.0,hamlike01,22965,-0.8689279999999999,WSA
382,22971,Granny Hamner,1940,322,1313,1240,319,112.0,0.0,135,9,422,52,0.0,0.0,2.0,0,0,0,87,3,229,0,0,0,0,0,8.0,0.0,hamnegr01,22971,2.0,PHI
383,22971,Granny Hamner,1950,1206,4978,4599,1210,596.0,24.0,576,95,1815,299,109.0,10.0,4.0,4,0,0,481,28,705,0,0,0,0,0,27.0,14.0,hamnegr01,22971,16.6086577,PHI
384,22975,Ray Hamrick,1940,118,490,452,92,32.0,0.0,34,1,112,31,0.0,0.0,2.0,0,0,0,31,0,86,0,0,0,0,0,1.0,0.0,hamrira01,22975,-0.9,PHI
385,23007,Ron Hansen,1960,1234,4629,4022,946,464.0,34.0,424,100,1429,519,473.0,46.0,17.0,0,0,21,36,41,1105,0,0,0,0,0,9.0,13.0,hansero02,23007,20.6382325,CHW
386,23057,Toby Harrah,1970,1275,5179,4413,1151,560.0,40.0,625,128,1751,640,612.0,28.0,28.0,0,0,0,21,472,803,0,0,0,0,13,160.0,69.0,harrato01,23057,29.273507,TEX
387,23063,Bud Harrelson,1960,437,1649,1473,349,70.0,6.0,162,1,425,146,136.0,10.0,7.0,0,0,0,0,0,421,0,0,0,0,0,24.0,24.0,harrebu01,23063,7.899128500000001,NYM
388,23063,Bud Harrelson,1970,1009,3648,3091,722,188.0,17.0,351,5,884,458,437.0,21.0,15.0,0,0,0,68,9,892,1,0,0,1,0,99.0,32.0,harrebu01,23063,12.466952800000001,NYM
389,23138,Mickey Haslin,1930,318,1064,974,265,109.0,0.0,125,9,341,59,0.0,0.0,3.0,0,0,0,92,78,100,0,0,0,0,0,8.0,0.0,haslimi01,23138,-0.3999999999999999,PHI
390,23151,Gil Hatfield,1890,244,1025,923,246,105.0,0.0,142,5,322,85,0.0,0.0,16.0,7,0,0,0,106,134,1,1,2,4,0,64.0,0.0,hatfigi01,23151,1.0999999999999999,BOS
391,23160,Arnold Hauser,1910,433,1675,1468,349,137.0,0.0,180,6,440,121,0.0,0.0,22.0,0,0,0,4,9,407,0,0,0,0,0,68.0,2.0,hausear01,23160,0.7,STL
392,23238,Jack Heidemann,1970,423,1210,1090,231,75.0,15.0,94,9,293,78,67.0,11.0,5.0,0,0,1,28,51,319,0,0,0,0,2,5.0,10.0,heideja01,23238,-4.88898968,CLE
393,23251,Bob Heise,1970,473,1129,1049,255,82.0,5.0,93,1,302,40,38.0,2.0,6.0,0,0,6,141,133,162,1,0,0,1,1,3.0,6.0,heisebo01,23251,0.016845600000000068,MIL
394,23260,Woodie Held,1960,1036,3378,2889,697,405.0,20.0,367,123,1207,398,355.0,43.0,45.0,0,0,0,176,83,417,106,100,111,317,0,8.0,6.0,heldwo01,23260,16.990806399999997,CLE
395,23275,Solly Hemus,1950,941,3210,2661,725,261.0,7.0,451,51,1096,449,123.0,12.0,62.0,0,0,0,196,80,471,0,0,0,0,0,21.0,18.0,hemusso01,23275,13.9059094,STL
396,23335,Enzo Hernandez,1970,714,2612,2327,522,113.0,8.0,241,2,620,189,176.0,13.0,5.0,0,0,0,0,0,683,2,0,1,3,0,129.0,33.0,hernaen01,23335,2.5594910100000003,SDP
397,23337,Jackie Hernandez,1960,321,828,760,154,63.0,4.0,89,6,194,48,45.0,3.0,4.0,0,0,1,8,25,248,0,1,2,3,0,24.0,10.0,hernaja01,23337,-0.6300064000000001,CAL
398,23337,Jackie Hernandez,1970,297,781,720,154,58.0,4.0,64,6,205,45,40.0,5.0,2.0,0,0,0,0,13,269,0,0,0,0,0,1.0,5.0,hernaja01,23337,-0.2465244,PIT
399,23372,Buck Herzog,1910,1296,5338,4689,1239,407.0,0.0,612,20,1615,358,0.0,0.0,104.0,0,0,17,383,437,446,1,0,0,1,0,286.0,59.0,herzobu01,23372,27.599999999999998,NYG
