,BATTER,NAME,YEAR,G,PA,AB,H,RBI,SF,R,HR,TB,BB,UBB,IBB,HBP,G_P,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF,G_DH,SB,CS,BASEBALLREFERENCECODE,PLAYERID,WARP,TEAM
452,24894,John Leary,1910,219,790,760,196,60.0,0.0,54,0,248,15,0.0,0.0,6.0,0,26,183,0,0,0,0,0,0,0,0,11.0,19.0,learyjo01,24894,0.0,SLB
453,24930,Mike Lehane,1890,277,1106,1023,218,108.0,0.0,113,1,276,77,0.0,0.0,6.0,0,0,277,0,0,0,0,0,0,0,0,29.0,0.0,lehanmi01,24930,-0.3999999999999999,COL
454,24999,Roy Leslie,1920,141,567,513,139,50.0,0.0,44,6,184,37,0.0,0.0,0.0,0,0,139,0,0,0,0,0,0,0,0,3.0,7.0,lesliro01,24999,-2.3,PHI
455,25000,Sam Leslie,1930,821,2709,2459,749,388.0,0.0,311,36,1036,216,0.0,0.0,23.0,0,0,589,0,0,0,0,0,0,0,0,14.0,0.0,leslisa01,25000,12.400000000000002,NYG
456,25044,Lou Limmer,1950,209,603,530,107,62.0,3.0,66,19,191,63,0.0,0.0,0.0,0,0,137,0,0,0,0,0,0,0,0,3.0,3.0,limmelo01,25044,-0.324877,PHA
457,25059,Chris Lindsay,1900,229,934,828,200,64.0,0.0,97,0,236,63,0.0,0.0,8.0,0,0,210,17,1,0,0,0,0,0,0,28.0,0.0,lindsch01,25059,-1.6,DET
458,25079,Joe Lis,1970,356,907,780,182,92.0,6.0,96,32,311,110,107.0,3.0,8.0,0,1,204,0,9,0,53,0,6,59,12,1.0,3.0,lisjo01,25079,1.6247366,CLE
459,25119,Whitey Lockman,1950,1314,5083,4598,1258,419.0,15.0,600,81,1722,407,122.0,15.0,12.0,0,0,766,26,1,0,352,40,47,439,0,22.0,27.0,lockmwh01,25119,3.332704000000001,NYG
460,25150,Dale Long,1950,705,2554,2248,610,361.0,29.0,292,101,1069,265,223.0,32.0,5.0,0,2,619,0,0,0,1,0,0,1,0,4.0,2.0,longda02,25150,4.8802020000000015,PIT
461,25150,Dale Long,1960,308,872,772,195,106.0,10.0,92,31,333,88,81.0,7.0,2.0,0,0,200,0,0,0,0,0,0,0,0,6.0,1.0,longda02,25150,2.0010644,NYY
462,25228,Fred Luderus,1910,1319,5327,4782,1328,629.0,0.0,561,83,1931,408,0.0,0.0,44.0,0,0,1308,0,0,0,0,0,0,0,0,55.0,15.0,luderfr01,25228,19.9,PHI
463,25252,Tony Lupien,1940,614,2645,2358,632,230.0,0.0,285,18,838,241,0.0,0.0,3.0,0,0,602,0,0,0,0,0,0,0,0,57.0,28.0,lupieto01,25252,2.0999999999999996,BOS
464,25317,Denny Mack,1870,224,1017,958,239,99.0,0.0,237,1,288,59,0.0,0.0,0.0,3,0,148,6,0,66,3,2,3,8,0,31.0,7.0,mackde01,25317,2.8,PHI
465,25333,Max Macon,1940,180,485,466,122,43.0,0.0,49,3,156,14,0.0,0.0,0.0,43,0,75,0,0,0,21,2,0,23,0,9.0,0.0,maconma01,25333,-0.49999999999999994,BRO
466,25378,Art Mahan,1940,146,591,544,133,39.0,0.0,55,2,173,40,0.0,0.0,1.0,1,0,145,0,0,0,0,0,0,0,0,4.0,0.0,mahanar01,25378,-0.6,PHI
467,25527,Jim Marshall,1950,219,636,566,137,70.0,5.0,68,21,224,63,61.0,2.0,1.0,0,0,139,0,0,0,10,0,19,29,0,4.0,3.0,marshji01,25527,0.6201860000000001,CHC
468,25564,Carlos Martinez,1990,339,1152,1080,269,129.0,12.0,96,20,381,53,44.0,9.0,4.0,0,0,176,0,79,0,1,0,0,1,69,5.0,9.0,martica02,25564,-2.190923,CLE
469,25632,Len Matuszek,1980,379,932,820,192,119.0,14.0,113,30,332,88,79.0,9.0,7.0,0,0,155,0,10,0,53,0,2,55,52,8.0,10.0,matusle01,25632,0.9715694,PHI
470,25653,Lee May,1960,461,1818,1683,472,257.0,12.0,232,74,806,98,76.0,22.0,22.0,0,0,375,0,0,0,48,0,40,88,0,13.0,20.0,mayle01,25653,8.412102,CIN
471,25653,Lee May,1970,1464,5997,5558,1461,936.0,49.0,692,270,2535,357,296.0,61.0,27.0,0,0,1085,0,0,0,0,0,0,0,350,24.0,14.0,mayle01,25653,16.281755,BAL
472,25658,John Mayberry,1970,1282,5208,4395,1129,724.0,45.0,610,198,1934,724,634.0,90.0,37.0,0,0,1193,0,0,0,0,0,0,0,61,19.0,16.0,maybejo01,25658,21.5890248,KCR
473,25658,John Mayberry,1980,329,1223,1039,250,155.0,8.0,123,57,459,156,140.0,16.0,17.0,0,0,283,0,0,0,0,0,0,0,35,1.0,1.0,maybejo01,25658,0.7979109999999999,TOR
474,25729,Johnny McCarthy,1930,341,1164,1073,292,146.0,0.0,137,21,414,70,0.0,0.0,5.0,1,0,283,0,0,0,0,1,3,4,0,7.0,0.0,mccarjo03,25729,1.5000000000000002,NYG
475,25729,Johnny McCarthy,1940,201,508,484,140,63.0,0.0,45,4,197,20,0.0,0.0,1.0,0,0,100,0,0,0,1,0,0,1,0,1.0,0.0,mccarjo03,25729,1.7000000000000002,NYG
476,25737,Al McCauley,1890,175,721,624,160,73.0,0.0,99,2,226,87,0.0,0.0,10.0,0,0,175,0,0,0,0,0,0,0,0,17.0,0.0,mccaual01,25737,0.9,PHI
477,25764,Frank McCormick,1930,343,1462,1369,450,248.0,0.0,194,23,625,60,0.0,0.0,5.0,0,0,329,4,0,0,0,0,1,1,0,3.0,0.0,mccorfr01,25764,8.5,CIN
478,25764,Frank McCormick,1940,1191,4745,4354,1261,706.0,0.0,528,105,1856,339,0.0,0.0,22.0,0,0,1119,0,0,0,0,0,0,0,0,24.0,0.0,mccorfr01,25764,26.299999999999997,CIN
479,25775,Willie McCovey,1960,1322,5000,4257,1189,821.0,40.0,728,300,2323,650,535.0,115.0,48.0,0,0,943,0,0,0,257,0,19,276,0,17.0,18.0,mccovwi01,25775,33.537692,SFG
480,25775,Willie McCovey,1970,1166,4337,3635,931,680.0,26.0,461,207,1736,660,518.0,142.0,16.0,0,0,1024,0,0,0,0,0,0,0,9,7.0,4.0,mccovwi01,25775,21.351805,SFG
481,25779,Tom McCraw,1960,865,2751,2480,602,252.0,15.0,299,44,890,197,164.0,33.0,24.0,0,0,676,0,0,0,110,53,40,203,0,107.0,47.0,mccrato01,25779,4.897809,CHW
482,25796,Mickey McDermott,1950,395,618,559,144,64.0,1.0,65,9,198,48,21.0,2.0,2.0,249,0,2,0,0,0,0,0,0,0,0,1.0,2.0,mcdermi03,25796,2.80989044,BOS
483,25844,Dan McGann,1890,328,1403,1204,364,226.0,0.0,238,14,504,100,0.0,0.0,81.0,0,0,283,43,0,0,0,0,0,0,0,62.0,0.0,mcganda01,25844,9.9,BLN
484,25844,Dan McGann,1900,1109,4648,4022,1118,501.0,0.0,604,28,1485,329,0.0,0.0,149.0,0,0,1094,10,0,0,0,0,0,0,0,220.0,0.0,mcganda01,25844,24.300000000000004,NYG
485,25857,Bill McGhee,1940,170,583,537,146,38.0,0.0,51,1,169,45,0.0,0.0,1.0,0,0,83,0,0,0,40,0,9,49,0,5.0,3.0,mcghebi01,25857,0.3,PHA
486,25905,Stuffy McInnis,1910,1260,5131,4626,1430,642.0,0.0,530,13,1759,259,0.0,0.0,26.0,0,0,1168,5,27,41,1,0,0,1,0,145.0,43.0,mcinnst01,25905,29.9,PHA
487,25905,Stuffy McInnis,1920,849,3442,3150,964,416.0,0.0,338,6,1206,119,0.0,0.0,11.0,0,0,827,0,0,0,0,0,0,0,0,27.0,32.0,mcinnst01,25905,4.4,BOS
488,25930,Larry McKeon,1880,125,456,455,92,17.0,0.0,52,0,115,1,0.0,0.0,0.0,116,0,8,4,0,0,0,1,1,2,0,0.0,0.0,mckeola01,25930,-1.2,CIN
489,25934,Alex McKinnon,1880,386,1617,1572,465,219.0,0.0,209,13,646,45,0.0,0.0,0.0,0,0,383,0,0,0,0,3,0,3,0,16.0,0.0,mckinal01,25934,8.8,SLM
490,26009,Mox McQuery,1880,227,911,859,224,68.0,0.0,127,9,314,52,0.0,0.0,0.0,0,0,227,0,0,0,0,0,0,0,0,4.0,0.0,mcquemo01,26009,2.8,COR
491,26009,Mox McQuery,1890,190,802,722,205,92.0,0.0,104,4,263,71,0.0,0.0,9.0,0,0,190,0,0,0,0,0,0,0,0,29.0,0.0,mcquemo01,26009,2.8,SYR
492,26013,George McQuinn,1930,340,1522,1353,417,189.0,0.0,206,32,643,133,0.0,0.0,4.0,0,0,340,0,0,0,0,0,0,0,0,10.0,10.0,mcquige02,26013,5.1,SLB
493,26013,George McQuinn,1940,1210,5075,4394,1171,605.0,0.0,626,103,1793,579,0.0,0.0,4.0,0,0,1189,0,0,0,0,0,0,0,0,22.0,21.0,mcquige02,26013,16.8,SLB
494,26022,Cal McVey,1870,530,2543,2513,869,449.0,0.0,555,11,1123,30,0.0,0.0,0.0,34,182,186,5,84,5,5,33,72,110,0,26.0,2.0,mcveyca01,26022,20.099999999999998,BOS
495,26096,Fred Merkle,1910,1406,5688,5113,1413,662.0,0.0,662,57,1991,408,0.0,0.0,42.0,0,0,1360,1,0,0,8,29,5,42,0,260.0,33.0,merklfr01,26096,20.299999999999997,NYG
496,26132,Dan Meyer,1970,666,2556,2365,601,290.0,23.0,283,63,919,140,118.0,22.0,8.0,0,0,360,0,101,0,166,0,0,166,1,48.0,21.0,meyerda01,26132,-1.825435,DET
497,26191,Dots Miller,1910,1256,5127,4582,1188,578.0,0.0,562,28,1630,321,0.0,0.0,40.0,0,0,690,466,10,99,0,0,0,0,0,147.0,32.0,milledo02,26191,14.7,STL
498,26206,Hughie Miller,1910,140,540,496,112,49.0,0.0,51,0,143,27,0.0,0.0,1.0,0,0,136,0,0,0,0,0,0,0,0,4.0,0.0,millehu01,26206,-3.1999999999999997,SLM
499,26252,Everett Mills,1870,337,1538,1525,433,204.0,0.0,283,2,543,13,0.0,0.0,0.0,0,0,336,0,0,0,0,1,0,1,0,10.0,10.0,millsev01,26252,4.4,HAR
500,26262,John Milner,1970,977,3474,3010,756,436.0,25.0,406,116,1262,425,385.0,40.0,9.0,0,0,442,0,0,0,414,2,5,421,0,28.0,19.0,milnejo01,26262,11.814605499999999,NYM
501,26262,John Milner,1980,238,511,426,99,62.0,3.0,49,15,158,79,74.0,5.0,1.0,0,0,105,0,0,0,18,0,1,19,0,3.0,3.0,milnejo01,26262,0.737015,PIT
502,26269,Don Mincher,1960,1024,3388,2903,720,472.0,22.0,399,155,1339,421,364.0,57.0,20.0,0,0,816,0,0,0,1,0,1,2,0,14.0,23.0,minchdo01,26269,16.500416,MIN
503,26269,Don Mincher,1970,376,1337,1123,283,171.0,15.0,131,45,472,185,166.0,19.0,7.0,0,0,322,0,0,0,0,0,0,0,0,10.0,9.0,minchdo01,26269,6.95525,OAK
504,26287,Clarence Mitchell,1920,438,953,871,214,108.0,0.0,87,5,276,54,0.0,0.0,4.0,240,0,63,0,0,0,2,0,2,4,0,8.0,1.0,mitchcl01,26287,1.5,PHI
505,26299,Johnny Mize,1930,573,2369,2069,716,416.0,0.0,368,99,1251,272,0.0,0.0,14.0,0,0,533,0,0,0,0,0,8,8,0,3.0,0.0,mizejo01,26299,26.1,STL
506,26299,Johnny Mize,1940,949,4057,3527,1071,744.0,0.0,655,217,1977,496,0.0,0.0,28.0,0,0,927,0,0,0,0,0,0,0,0,24.0,0.0,mizejo01,26299,41.00000000000001,NYG
507,26299,Johnny Mize,1950,362,945,847,224,177.0,0.0,95,43,393,88,0.0,0.0,10.0,0,0,207,0,0,0,0,0,0,0,0,1.0,1.0,mizejo01,26299,2.959969,NYY
508,26313,George Mogridge,1920,233,515,459,86,30.0,0.0,34,1,108,24,0.0,0.0,3.0,232,0,1,0,0,0,0,0,0,0,0,4.0,3.0,mogrige01,26313,-0.6,WSH
509,26324,Fritz Mollwitz,1910,534,1904,1740,420,158.0,0.0,138,1,511,83,0.0,0.0,5.0,0,0,497,1,0,0,4,0,4,8,0,70.0,11.0,mollwfr01,26324,-3.0,CHC
510,26343,Willie Montanez,1970,1373,5700,5193,1437,730.0,59.0,591,132,2139,417,327.0,90.0,21.0,0,0,999,0,0,0,1,267,85,353,17,28.0,37.0,montawi01,26343,7.9188451,PHI
511,26343,Willie Montanez,1980,251,705,648,167,72.0,6.0,52,7,211,48,35.0,13.0,3.0,0,0,163,0,0,0,1,0,0,1,0,3.0,5.0,montawi01,26343,-1.6431078,MON
512,26444,Ed Morgan,1930,602,2601,2227,695,382.0,0.0,410,45,1031,327,0.0,0.0,7.0,0,0,557,0,4,0,1,0,19,20,0,27.0,17.0,morgaed01,26444,12.100000000000001,CLE
513,26463,John Morrill,1870,271,1129,1101,300,126.0,0.0,167,0,351,28,0.0,0.0,0.0,0,23,113,40,82,0,1,4,12,17,0,0.0,0.0,morrijo01,26463,3.1999999999999997,BSN
514,26463,John Morrill,1880,992,4136,3804,974,515.0,0.0,653,43,1451,328,0.0,0.0,4.0,18,0,802,65,56,60,1,8,0,9,0,61.0,0.0,morrijo01,26463,20.300000000000004,BSN
515,26551,Charlie Mullen,1910,253,846,741,183,87.0,0.0,77,0,211,61,0.0,0.0,2.0,0,0,194,20,0,0,1,2,5,8,0,28.0,19.0,mullech01,26551,0.30000000000000004,NYY
516,26591,Tim Murnane,1870,307,1359,1321,353,130.0,0.0,281,5,409,38,0.0,0.0,0.0,0,0,185,28,0,0,3,76,25,104,0,39.0,14.0,murnati01,26591,2.4,ATH
517,26599,Dale Murphy,1970,292,1160,1055,267,159.0,10.0,127,46,452,87,79.0,8.0,5.0,0,85,205,0,0,0,0,0,0,0,0,17.0,9.0,murphda05,26599,2.4836672800000006,ATL
518,26646,Tony Muser,1970,661,1379,1259,328,116.0,12.0,123,7,408,94,84.0,10.0,1.0,0,0,503,0,0,0,15,10,1,26,36,14.0,13.0,muserto01,26646,-1.82980018,CHW
519,26663,Hap Myers,1910,377,1448,1251,335,116.0,0.0,203,4,403,119,0.0,0.0,13.0,0,0,353,0,0,0,0,0,2,2,0,132.0,18.0,myersha01,26663,1.9,BOS
520,26711,Jim Nealon,1900,259,1051,937,240,130.0,0.0,111,3,320,76,0.0,0.0,7.0,0,0,258,0,0,0,0,0,0,0,0,26.0,0.0,nealoji01,26711,2.6999999999999997,PIT
521,26742,Rocky Nelson,1950,370,915,823,208,93.0,4.0,109,15,306,78,27.0,6.0,4.0,0,0,208,0,0,0,22,0,1,23,0,5.0,1.0,nelsoro01,26742,0.9072518,STL
522,26746,Dick Nen,1960,361,913,821,184,107.0,9.0,69,21,276,77,67.0,10.0,1.0,0,0,263,0,0,0,1,0,0,1,0,1.0,5.0,nendi01,26746,-0.4735092999999999,WSA
523,26756,Johnny Neun,1920,272,723,629,181,51.0,0.0,115,0,234,78,0.0,0.0,3.0,0,0,140,0,0,0,0,0,0,0,0,30.0,19.0,neunjo01,26756,1.3,DET
524,26773,Patrick Newnam,1910,123,500,446,95,31.0,0.0,56,2,124,41,0.0,0.0,5.0,0,0,123,0,0,0,0,0,0,0,0,20.0,0.0,newnapa01,26773,-0.7000000000000001,SLB
525,26777,Doc Newton,1900,180,481,436,75,34.0,0.0,43,0,82,31,0.0,0.0,0.0,178,0,2,0,0,0,0,0,0,0,0,6.0,0.0,newtodo01,26777,-0.9999999999999999,NYY
526,26783,Art Nichols,1900,210,788,704,170,73.0,0.0,100,2,207,46,0.0,0.0,17.0,0,67,81,0,0,0,7,30,14,51,0,42.0,0.0,nichoar01,26783,0.40000000000000013,STL
527,26887,Billy O'Brien,1880,260,1072,1036,256,139.0,0.0,117,28,402,31,0.0,0.0,5.0,2,0,239,2,16,0,1,3,0,4,0,21.0,0.0,o'bribi01,26887,3.0999999999999996,WHS
528,26897,Jack O'Brien,1890,109,497,433,113,80.0,0.0,80,4,177,52,0.0,0.0,12.0,0,1,109,0,0,0,0,0,1,1,0,31.0,0.0,o'brija01,26897,2.0,PHA
529,27020,Al Oliver,1960,133,510,471,133,70.0,2.0,56,17,207,21,10.0,11.0,13.0,0,0,106,0,0,0,13,0,9,22,0,8.0,5.0,oliveal01,27020,2.1691951,PIT
530,27020,Al Oliver,1980,797,3248,3006,924,444.0,17.0,366,58,1312,207,148.0,59.0,15.0,0,0,416,0,0,0,163,0,17,180,164,18.0,16.0,oliveal01,27020,9.489682,MON
531,27021,Bob Oliver,1970,726,2696,2518,645,376.0,23.0,249,81,1012,135,111.0,24.0,17.0,0,0,411,0,144,0,3,0,120,123,17,12.0,9.0,olivebo01,27021,5.5685020000000005,CAL
532,27053,Dave Orr,1880,684,2913,2825,953,503.0,0.0,447,31,1402,68,0.0,0.0,20.0,3,0,680,0,0,0,1,3,3,7,0,56.0,0.0,orrda01,27053,25.2,NYP
533,27053,Dave Orr,1890,107,498,464,172,124.0,0.0,89,6,248,30,0.0,0.0,4.0,0,0,107,0,0,0,0,0,0,0,0,10.0,0.0,orrda01,27053,2.6,BWW
534,27068,Bobo Osborne,1960,260,622,525,113,64.0,5.0,62,14,179,85,78.0,7.0,4.0,0,1,99,0,37,0,0,0,0,0,0,1.0,0.0,osborbo02,27068,0.18834800000000004,DET
535,27191,Wes Parker,1960,840,3019,2583,649,238.0,18.0,350,44,938,328,293.0,35.0,22.0,0,0,679,0,0,0,33,48,56,137,0,43.0,26.0,parkewe01,27191,4.0317252,LAD
536,27191,Wes Parker,1970,448,1816,1574,461,232.0,22.0,198,20,622,204,176.0,28.0,2.0,0,0,429,0,0,0,1,3,20,24,0,17.0,8.0,parkewe01,27191,6.8235100000000015,LAD
537,27255,Gene Paulette,1910,357,1330,1218,316,129.0,0.0,101,1,395,75,0.0,0.0,5.0,1,0,238,68,4,16,1,3,10,14,0,34.0,0.0,paulege01,27255,1.3,STL
538,27255,Gene Paulette,1920,143,608,562,162,36.0,0.0,59,1,193,33,0.0,0.0,4.0,0,0,139,0,0,2,0,0,0,0,0,9.0,8.0,paulege01,27255,0.9,PHI
539,27321,Joe Pepitone,1960,1051,4116,3841,967,541.0,25.0,435,166,1626,223,173.0,50.0,19.0,0,0,698,0,0,0,20,305,70,395,0,31.0,23.0,pepitjo01,27321,7.654503,NYY
540,27321,Joe Pepitone,1970,346,1360,1256,348,180.0,10.0,171,53,574,79,56.0,23.0,9.0,0,0,255,0,0,0,16,81,13,110,0,10.0,9.0,pepitjo01,27321,2.6528031000000003,CHC
541,27336,Tony Perez,1970,1471,6155,5501,1560,954.0,61.0,740,226,2627,567,474.0,93.0,25.0,0,0,1186,0,301,0,0,0,0,0,0,39.0,21.0,perezto01,27336,30.112846,CIN
542,27336,Tony Perez,1980,615,2055,1860,494,295.0,20.0,192,56,779,173,153.0,20.0,2.0,0,0,400,0,0,0,0,0,0,0,80,2.0,3.0,perezto01,27336,0.4790299999999998,BOS
543,27337,Broderick Perkins,1980,397,1040,951,265,116.0,11.0,105,6,345,67,48.0,19.0,4.0,0,0,219,0,0,0,10,0,31,41,26,5.0,11.0,perkibr01,27337,0.09362429999999987,SDP
544,27422,Bill Phillips,1880,957,4091,3890,1031,505.0,0.0,504,17,1469,176,0.0,0.0,25.0,0,1,957,0,0,0,0,0,0,0,0,39.0,0.0,phillbi01,27422,11.8,CLV
545,27427,Dick Phillips,1960,263,670,595,136,60.0,10.0,54,12,188,59,58.0,1.0,4.0,0,0,135,5,8,0,0,0,0,0,0,2.0,2.0,philldi01,27427,0.8495538,WSA
546,27431,Jack Phillips,1950,263,783,707,201,86.0,3.0,84,7,283,66,31.0,0.0,0.0,1,0,199,1,10,0,1,0,0,1,0,3.0,3.0,phillja02,27431,0.03161208299999995,DET
547,27458,Billy Pierce,1950,377,926,813,150,48.0,1.0,70,0,166,48,19.0,0.0,4.0,353,0,1,0,0,0,0,0,0,0,0,1.0,2.0,piercbi02,27458,0.03798990000000008,CHW
548,27496,Wally Pipp,1910,683,2860,2514,659,322.0,0.0,336,34,990,243,0.0,0.0,14.0,0,0,676,0,0,0,0,0,0,0,0,65.0,7.0,pippwa01,27496,15.299999999999999,NYY
549,27496,Wally Pipp,1920,1189,4960,4400,1282,675.0,0.0,638,56,1828,353,0.0,0.0,24.0,0,0,1143,0,0,0,0,0,0,0,0,60.0,53.0,pippwa01,27496,16.200000000000003,NYY
550,27559,Jim Poole,1920,283,1028,940,271,141.0,0.0,118,13,390,59,0.0,0.0,4.0,0,0,255,0,0,0,0,0,1,1,0,9.0,7.0,pooleji01,27559,0.8000000000000002,PHA
551,27600,Boog Powell,1960,1117,4355,3789,1005,677.0,34.0,513,202,1777,501,433.0,68.0,15.0,0,0,650,0,0,0,431,0,1,432,0,12.0,13.0,powelbo01,27600,21.1883551,BAL
552,27600,Boog Powell,1970,925,3455,2892,771,510.0,38.0,376,137,1308,500,428.0,72.0,14.0,0,0,829,0,0,0,0,0,0,0,6,8.0,8.0,powelbo01,27600,15.325088,BAL
553,27608,Martin Powell,1880,279,1238,1163,329,115.0,0.0,213,3,403,75,0.0,0.0,0.0,0,1,279,0,0,0,0,0,0,0,0,0.0,0.0,powelma01,27608,3.4000000000000004,DTN
554,27612,Vic Power,1950,822,3443,3240,949,359.0,21.0,452,81,1421,157,123.0,15.0,9.0,0,0,566,100,50,3,41,56,18,115,0,19.0,22.0,powervi01,27612,14.99504,KCA
555,27612,Vic Power,1960,805,3018,2806,767,299.0,27.0,313,45,1061,122,111.0,11.0,6.0,0,0,738,39,39,5,0,0,0,0,0,26.0,13.0,powervi01,27612,6.155301000000001,MIN
556,27684,Pat Putnam,1970,170,541,498,133,69.0,6.0,64,19,218,26,18.0,8.0,6.0,0,0,107,0,0,0,0,0,0,0,46,1.0,7.0,putnapa01,27684,0.096084128,TEX
557,27684,Pat Putnam,1980,507,1633,1491,375,186.0,15.0,159,44,590,118,99.0,19.0,4.0,0,0,401,0,2,0,17,0,1,18,51,9.0,7.0,putnapa01,27684,-1.265354,TEX
558,27712,Joe Quinn,1880,425,1701,1643,415,134.0,0.0,210,7,525,53,0.0,0.0,5.0,0,0,118,100,37,66,28,60,20,108,0,48.0,0.0,quinnjo02,27712,2.0999999999999996,SLM
559,27855,Rich Reese,1960,380,939,868,248,117.0,6.0,105,24,377,52,42.0,10.0,8.0,0,0,247,0,0,0,31,0,0,31,0,4.0,6.0,reeseri01,27855,3.0083891,MIN
560,27855,Rich Reese,1970,486,1286,1152,264,128.0,10.0,143,28,398,106,94.0,12.0,12.0,0,0,393,0,0,0,42,0,2,44,0,12.0,9.0,reeseri01,27855,0.25606100000000004,MIN
561,27880,John Reilly,1880,874,3794,3585,1054,590.0,0.0,724,59,1601,132,0.0,0.0,77.0,0,0,843,0,0,1,2,16,23,41,0,194.0,0.0,reilljo01,27880,20.3,CIN
562,27880,John Reilly,1890,268,1141,1099,298,150.0,0.0,174,10,451,25,0.0,0.0,17.0,0,0,232,0,0,0,25,11,1,37,0,51.0,0.0,reilljo01,27880,3.1,CIN
563,27910,Steve Renko,1970,334,541,495,108,39.0,0.0,40,5,143,24,24.0,0.0,0.0,323,0,1,0,0,0,0,0,0,0,0,3.0,0.0,renkost01,27910,0.3271731499999999,MON
564,27928,Dave Revering,1970,277,1066,993,277,123.0,9.0,112,35,444,60,50.0,10.0,1.0,0,0,242,0,0,0,0,0,0,0,21,1.0,5.0,reverda01,27928,2.485402,OAK
565,27928,Dave Revering,1980,280,937,839,209,111.0,7.0,93,27,343,88,72.0,16.0,1.0,0,0,212,0,0,0,0,0,0,0,54,1.0,5.0,reverda01,27928,1.8601,NYY
566,28090,Bob Robertson,1970,788,2599,2254,552,355.0,25.0,272,112,995,306,288.0,18.0,13.0,0,0,567,0,16,0,26,0,0,26,33,6.0,9.0,roberbo01,28090,12.2717042,PIT
567,28100,Billy Jo Robidoux,1980,146,495,424,90,39.0,3.0,40,4,119,65,60.0,5.0,0.0,0,0,104,0,0,0,12,0,0,12,22,1.0,2.0,robidbi01,28100,-0.4453223000000001,MIL
568,28112,Eddie Robinson,1940,388,1541,1376,371,219.0,0.0,178,51,598,136,0.0,0.0,11.0,0,0,370,0,0,0,0,0,0,0,0,5.0,4.0,robined01,28112,4.7,CLE
569,28112,Eddie Robinson,1950,927,3350,2906,775,504.0,5.0,368,121,1284,385,61.0,10.0,39.0,0,0,756,0,0,0,0,0,0,0,0,5.0,8.0,robined01,28112,4.8648287,CHW
570,28133,Mickey Rocco,1940,440,1934,1721,444,186.0,0.0,219,30,641,174,0.0,0.0,3.0,0,0,431,0,0,0,0,0,0,0,0,6.0,15.0,roccomi01,28133,5.5,CLE
571,28173,Jim Rogers,1890,152,658,597,140,90.0,0.0,82,3,190,48,0.0,0.0,2.0,0,0,63,46,32,12,0,1,0,1,0,20.0,0.0,rogerji01,28173,-1.0,LOU
572,28231,Pete Rose,1980,894,3685,3229,884,301.0,23.0,418,6,1074,386,353.0,33.0,29.0,0,0,777,0,0,0,28,0,35,63,0,43.0,29.0,rosepe01,28231,-1.0713710000000003,PHI
573,28260,Claude Rossman,1900,511,2019,1848,523,238.0,0.0,175,3,664,90,0.0,0.0,4.0,0,0,471,0,0,0,0,2,18,20,0,49.0,0.0,rossmcl01,28260,5.800000000000001,DET
574,28313,Dutch Ruether,1920,394,888,806,209,93.0,0.0,71,7,267,62,0.0,0.0,2.0,257,0,3,0,0,0,0,0,0,0,0,1.0,1.0,ruethdu01,28313,4.3999999999999995,BRO
575,28323,Pete Runnels,1960,584,2184,1889,574,159.0,16.0,247,17,739,249,231.0,18.0,11.0,0,0,405,172,17,1,0,0,0,0,0,15.0,7.0,runnepe01,28323,7.461416999999999,BOS
576,28339,Rip Russell,1930,143,594,542,148,79.0,0.0,55,9,209,36,0.0,0.0,0.0,0,0,143,0,0,0,0,0,0,0,0,2.0,0.0,russeri01,28339,-0.2,CHC
577,28381,Vic Saier,1910,865,3431,2948,775,395.0,0.0,455,55,1205,378,0.0,0.0,22.0,0,0,838,0,0,0,0,0,0,0,0,121.0,46.0,saiervi01,28381,15.200000000000001,CHC
578,28419,Ray Sanders,1940,630,2557,2182,597,329.0,0.0,321,42,875,328,0.0,0.0,7.0,0,0,596,0,0,0,0,0,0,0,0,8.0,0.0,sandera01,28419,10.899999999999999,STL
579,28486,Les Scarsella,1930,247,884,838,237,101.0,0.0,102,6,314,34,0.0,0.0,3.0,0,0,182,0,0,0,12,0,2,14,0,11.0,0.0,scarsle01,28486,0.1999999999999999,CIN
580,28491,Germany Schaefer,1910,404,1316,1124,323,95.0,0.0,172,0,395,148,0.0,0.0,7.0,2,0,142,72,13,0,18,13,42,73,0,64.0,7.0,schaege01,28491,4.700000000000001,WSH
581,28549,Dutch Schliebner,1920,146,586,520,141,56.0,0.0,61,4,188,44,0.0,0.0,4.0,0,0,146,0,0,0,0,0,0,0,0,4.0,2.0,schlidu01,28549,-0.1,BRO
582,28553,Ray Schmandt,1920,233,876,809,228,94.0,0.0,103,3,282,35,0.0,0.0,2.0,0,0,222,0,0,0,0,0,0,0,0,10.0,11.0,schmara01,28553,-1.9,BRO
583,28558,Butch Schmidt,1910,296,1220,1073,292,145.0,0.0,119,4,385,81,0.0,0.0,21.0,0,0,296,0,0,0,0,0,0,0,0,18.0,10.0,schmibu01,28558,2.8,BSN
584,28579,Jumbo Schoeneck,1880,170,681,657,186,28.0,0.0,79,2,230,20,0.0,0.0,4.0,2,0,170,0,0,0,0,0,0,0,0,12.0,0.0,schoeju01,28579,2.3000000000000003,IND
585,28581,Otto Schomberg,1880,214,912,777,220,122.0,0.0,155,7,316,123,0.0,0.0,12.0,0,0,199,0,0,0,0,0,16,16,0,34.0,0.0,schomot01,28581,4.3,IND
