,BATTER,NAME,YEAR,YEAR.1,G,PA,AB,H,RBI,SF,R,HR,TB,BB,UBB,IBB,HBP,G_P,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF,G_DH,SB,CS,BASEBALLREFERENCECODE,PLAYERID,WARP
317,25488,Rabbit Maranville,1920,19245,1155,4887,4407,1199,424.0,0.0,589,6,1596,353,0.0,0.0,11,0,0,0,191,0,965,0,0,0,0,0,124,66.0,maranra01,25488,18.599999999999998
318,25497,Marty Marion,1940,19445,1396,5504,4941,1310,565.0,0.0,550,30,1721,407,0.0,0.0,13,0,0,0,0,0,1383,0,0,0,0,0,34,0.0,marioma01,25497,30.799999999999997
319,25571,Ted Martinez,1970,17769,657,1574,1480,355,108.0,6.0,165,7,458,55,43.0,12.0,8,0,0,0,168,97,282,15,31,9,55,0,29,20.0,martite01,25571,-2.9
320,25589,Jim Mason,1970,17775,633,1756,1584,322,114.0,14.0,140,12,435,124,122.0,2.0,1,0,0,0,21,29,576,0,0,0,0,1,2,8.0,masonji01,25589,-1.5
321,25645,Dal Maxvill,1960,15724,806,2305,2056,457,156.0,9.0,186,5,559,211,174.0,37.0,7,0,0,0,85,5,683,1,0,1,2,0,6,7.0,maxvida01,25645,6.1
322,25645,Dal Maxvill,1970,11835,617,1593,1387,291,96.0,14.0,116,1,334,159,147.0,12.0,1,0,0,0,100,2,524,0,0,0,0,0,1,4.0,maxvida01,25645,1.7000000000000002
323,25688,Dick McAuliffe,1960,19645,1154,4788,4140,1056,488.0,26.0,630,142,1747,580,549.0,31.0,21,0,0,0,450,86,636,0,0,0,0,0,52,48.0,mcauldi01,25688,28.799999999999997
324,25698,George McBride,1900,9529,512,1906,1715,373,122.0,0.0,140,2,438,115,0.0,0.0,16,0,0,1,0,17,492,0,0,0,0,0,46,0.0,mcbrige01,25698,4.5
325,25698,George McBride,1910,19145,1134,4280,3770,821,322.0,0.0,370,5,1010,302,0.0,0.0,48,0,0,0,4,6,1121,0,0,0,0,0,87,31.0,mcbrige01,25698,16.9
326,25745,Harvey McClellan,1920,9610,337,1288,1150,253,97.0,0.0,128,4,335,67,0.0,0.0,5,0,0,0,32,79,187,0,1,16,17,0,23,16.0,mccleha01,25745,-2.8
327,25975,Roy McMillan,1950,17595,1224,4489,3920,980,353.0,20.0,455,32,1296,434,250.0,32.0,32,0,0,0,1,12,1186,0,0,0,0,0,28,23.0,mcmilro01,25975,16.700000000000003
328,25975,Roy McMillan,1960,13741,869,3164,2832,659,241.0,19.0,284,36,870,231,216.0,15.0,25,0,0,0,10,0,842,0,0,0,0,0,13,13.0,mcmilro01,25975,8.799999999999999
329,25985,Eric McNair,1930,19345,1098,4343,4030,1132,588.0,0.0,546,74,1620,231,0.0,0.0,23,0,0,3,222,208,612,0,0,1,1,0,56,46.0,mcnaier01,25985,7.2
330,26027,Bobby Meacham,1980,11913,457,1591,1371,324,114.0,15.0,202,8,422,140,139.0,1.0,20,0,0,0,48,9,405,0,0,0,0,0,58,24.0,meachbo01,26027,4.0
331,26082,Denis Menke,1960,15724,989,3842,3317,829,394.0,35.0,385,75,1255,426,375.0,51.0,32,0,0,32,199,123,682,2,0,0,2,0,23,42.0,menkede01,26082,20.0
332,26108,Lennie Merullo,1940,13608,639,2264,2071,497,152.0,0.0,191,6,623,136,0.0,0.0,12,0,0,1,0,0,601,0,0,0,0,0,38,0.0,merulle01,26108,1.5000000000000004
333,26123,Roger Metzger,1970,19745,1191,4645,4174,970,254.0,22.0,448,5,1228,352,318.0,34.0,8,0,0,0,14,1,1160,0,0,0,0,0,83,36.0,metzgro01,26123,3.9999999999999996
334,26145,Gene Michael,1970,11835,665,2234,2022,457,178.0,15.0,171,12,559,178,161.0,17.0,4,0,0,0,55,10,592,0,0,0,0,0,11,9.0,michage01,26145,0.4000000000000001
335,26197,Eddie Miller,1940,19445,1328,5220,4799,1142,582.0,0.0,487,90,1702,312,0.0,0.0,38,0,0,0,82,0,1233,0,0,0,0,0,60,0.0,milleed03,26197,21.7
336,26281,Willy Miranda,1950,17595,824,2121,1914,423,132.0,11.0,176,6,519,165,122.0,11.0,2,0,0,1,12,23,768,0,0,0,0,0,13,16.0,miranwi01,26281,-0.5
337,26291,Johnny Mitchell,1920,9615,329,1338,1175,288,63.0,0.0,152,2,348,119,0.0,0.0,5,0,0,0,10,0,310,0,0,0,0,0,14,14.0,mitchjo01,26291,-0.09999999999999998
338,26657,Buddy Myer,1920,9635,572,2366,2061,617,240.0,0.0,291,7,800,217,0.0,0.0,10,0,0,0,89,219,238,10,0,0,10,0,71,40.0,myerbu01,26657,10.0
339,26660,Billy Myers,1930,9685,624,2328,2054,545,209.0,0.0,276,39,797,213,0.0,0.0,3,0,0,0,17,0,605,0,0,0,0,0,22,0.0,myersbi01,26660,11.799999999999999
340,26776,Skeeter Newsome,1930,9685,424,1481,1350,315,110.0,0.0,141,2,388,87,0.0,0.0,1,0,0,0,17,5,377,1,0,1,2,0,32,18.0,newsosk01,26776,-4.4
341,26776,Skeeter Newsome,1940,13608,704,2606,2366,595,182.0,0.0,240,7,743,159,0.0,0.0,4,0,0,0,132,44,525,0,0,0,0,0,35,17.0,newsosk01,26776,4.8999999999999995
342,26781,Simon Nicholls,1900,9533,309,1267,1133,284,58.0,0.0,144,4,340,65,0.0,0.0,2,0,0,1,51,25,230,0,0,0,0,0,27,0.0,nichosi01,26781,3.1
343,26941,Charley O'Leary,1900,11439,691,2588,2348,521,147.0,0.0,231,3,624,114,0.0,0.0,21,0,0,0,16,54,616,1,0,1,2,0,54,0.0,o'leach01,26941,0.7000000000000002
344,26944,Ollie O'Mara,1910,11494,412,1639,1478,341,77.0,0.0,166,2,412,86,0.0,0.0,15,0,0,0,0,123,264,0,0,0,0,0,46,12.0,o'marol01,26944,-1.0
345,27037,Ivy Olson,1910,17235,1052,4325,3952,1007,283.0,0.0,475,7,1228,195,0.0,0.0,28,0,0,32,88,151,735,8,0,2,10,0,135,25.0,olsoniv01,27037,5.3
346,27037,Ivy Olson,1920,9610,522,2305,2159,568,163.0,0.0,255,6,715,90,0.0,0.0,8,0,0,2,200,4,319,0,0,0,0,0,21,21.0,olsoniv01,27037,0.4
347,27119,Ray Oyler,1960,9835,518,1416,1241,219,85.0,7.0,108,15,315,132,122.0,10.0,9,0,0,1,11,1,489,0,0,0,0,0,2,6.0,oylerra01,27119,0.5
348,27139,Jose Pagan,1960,19645,1044,3338,3050,767,314.0,32.0,328,37,1036,200,161.0,39.0,20,0,1,1,9,198,657,76,0,6,82,0,44,33.0,paganjo01,27139,5.7
349,27176,Freddy Parent,1900,17145,1241,5252,4709,1255,451.0,0.0,608,19,1631,302,0.0,0.0,49,0,0,0,12,7,1125,33,43,10,86,0,170,0.0,parenfr01,27176,35.8
350,27230,Freddie Patek,1970,19745,1329,5143,4542,1094,401.0,37.0,613,29,1465,442,425.0,17.0,27,0,0,0,0,0,1306,0,0,0,0,0,344,110.0,patekfr01,27230,21.7
351,27287,Roger Peckinpaugh,1910,17234,1017,4261,3725,919,330.0,0.0,453,21,1191,369,0.0,0.0,15,0,0,0,0,0,1010,0,0,0,0,0,147,33.0,peckiro01,27287,24.700000000000003
352,27287,Roger Peckinpaugh,1920,15388,995,4122,3508,957,409.0,0.0,553,27,1235,445,0.0,0.0,7,0,0,2,0,0,972,0,0,0,0,0,58,41.0,peckiro01,27287,20.200000000000003
353,27311,Roberto Pena,1960,7868,334,1256,1159,288,81.0,6.0,117,7,357,71,65.0,6.0,7,0,0,12,33,27,253,0,0,0,0,0,4,10.0,penaro01,27311,-0.6000000000000001
354,27334,Marty Perez,1970,17766,918,3447,3118,768,241.0,20.0,310,22,986,243,233.0,10.0,10,0,0,0,432,32,458,0,0,0,0,0,11,17.0,perezma01,27334,-0.40000000000000024
355,27364,Johnny Pesky,1940,9732,746,3498,3048,964,269.0,0.0,561,9,1211,378,0.0,0.0,15,0,0,0,0,311,433,0,0,0,0,0,44,33.0,peskyjo01,27364,23.6
356,27364,Johnny Pesky,1950,9760,524,2018,1697,491,135.0,1.0,306,8,621,284,0.0,0.0,10,0,0,0,137,149,158,0,0,0,0,0,9,16.0,peskyjo01,27364,8.1
357,27387,Rico Petrocelli,1960,11798,662,2589,2281,581,302.0,19.0,282,100,1008,255,225.0,30.0,14,0,0,1,0,6,632,0,0,0,0,0,6,13.0,petrori01,27387,22.799999999999997
358,27433,Mike Phillips,1970,13832,582,1642,1497,363,133.0,17.0,147,11,481,110,94.0,16.0,9,0,0,0,169,94,275,0,0,0,0,0,11,11.0,phillmi01,27433,1.0999999999999999
359,27719,Rey Quinones,1980,7950,451,1668,1533,373,159.0,16.0,173,29,547,89,86.0,3.0,11,0,0,0,0,0,444,0,0,0,0,4,5,11.0,quinore01,27719,-1.6
360,27803,Johnny Rawlings,1910,9583,524,1943,1708,390,115.0,0.0,167,5,464,139,0.0,0.0,13,0,0,0,181,11,279,8,1,23,32,0,56,0.0,rawlijo01,27803,2.5
361,27853,Pee Wee Reese,1940,13613,987,4321,3672,981,408.0,0.0,609,52,1360,581,0.0,0.0,11,0,0,0,0,0,983,0,0,0,0,0,108,0.0,reesepe01,27853,33.8
362,27853,Pee Wee Reese,1950,17586,1179,5149,4386,1189,477.0,19.0,729,74,1678,629,196.0,3.0,15,0,0,0,0,115,1031,0,0,0,0,0,124,45.0,reesepe01,27853,32.60000000000001
363,27939,Craig Reynolds,1970,9885,467,1758,1603,429,116.0,12.0,170,10,548,75,72.0,3.0,8,0,0,0,1,0,457,0,0,0,0,0,27,19.0,reynocr01,27939,6.0
364,27939,Craig Reynolds,1980,19845,1024,3105,2863,713,261.0,25.0,310,32,993,152,121.0,31.0,1,2,0,20,67,58,783,3,0,1,4,0,31,13.0,reynocr01,27939,7.199999999999999
365,27959,Hal Rhyne,1930,7726,364,1288,1151,283,98.0,0.0,144,0,366,110,0.0,0.0,7,0,0,0,20,17,311,0,0,0,0,0,8,10.0,rhyneha01,27959,2.5
366,28026,Topper Rigney,1920,11547,694,2841,2326,669,312.0,0.0,324,13,899,377,0.0,0.0,5,0,0,0,0,14,660,0,0,0,0,0,44,36.0,rigneto01,28026,16.000000000000004
367,28040,Cal Ripken Jr.,1980,17865,1315,5680,5055,1402,744.0,54.0,793,204,2328,553,531.0,22.0,16,0,0,0,0,77,1238,0,0,0,0,0,19,22.0,ripkeca01,28040,50.4
368,28040,Cal Ripken Jr.,1990,19945,1475,6348,5710,1589,827.0,60.0,768,198,2528,527,443.0,84.0,45,0,0,0,0,414,1064,0,0,0,0,0,17,15.0,ripkeca01,28040,44.9
369,28046,Swede Risberg,1910,5754,350,1331,1161,272,110.0,0.0,143,4,369,117,0.0,0.0,10,0,0,29,12,24,273,0,0,3,3,0,40,0.0,risbesw01,28046,1.7
370,28066,Phil Rizzuto,1940,11673,837,3553,3166,872,327.0,0.0,450,22,1130,294,0.0,0.0,24,0,0,0,0,0,828,0,0,0,0,0,85,35.0,rizzuph01,28066,20.7
371,28066,Phil Rizzuto,1950,13671,824,3158,2650,716,236.0,2.0,427,16,935,357,27.0,1.0,25,0,0,0,2,0,819,0,0,0,0,0,64,23.0,rizzuph01,28066,20.099999999999998
372,28143,Andre Rodgers,1960,15708,729,2438,2144,537,201.0,15.0,221,34,774,245,220.0,25.0,16,0,0,66,4,44,515,5,0,2,7,0,20,19.0,rodgean01,28143,4.999999999999998
373,28168,Billy Rogell,1930,19345,1207,5093,4418,1210,532.0,0.0,668,39,1682,590,0.0,0.0,17,0,0,0,2,39,1148,1,0,0,1,0,76,52.0,rogelbi01,28168,24.900000000000002
374,28191,Stan Rojek,1940,9732,378,1478,1325,356,91.0,0.0,176,4,434,122,0.0,0.0,5,0,0,0,13,13,332,0,0,0,0,0,30,0.0,rojekst01,28191,5.3
375,28206,Ed Romero,1980,19845,688,2001,1817,450,149.0,17.0,206,8,551,130,127.0,3.0,5,0,0,13,192,149,278,17,1,14,32,9,9,10.0,romered01,28206,-5.4
376,28330,Bill Russell,1970,19745,1317,5182,4783,1279,430.0,35.0,527,34,1666,270,187.0,83.0,20,0,0,0,41,0,1140,6,32,97,135,0,110,50.0,russebi01,28330,19.5
377,28330,Bill Russell,1980,13881,766,2600,2323,599,182.0,15.0,234,7,732,191,169.0,22.0,15,0,0,0,21,6,606,49,19,20,88,0,53,18.0,russebi01,28330,10.300000000000002
378,28349,Blondy Ryan,1930,11607,386,1409,1330,318,133.0,0.0,127,8,404,57,0.0,0.0,2,0,0,0,33,93,264,0,0,0,0,0,6,0.0,ryanbl01,28349,1.1
379,28414,Heinie Sand,1920,11553,848,3529,3033,781,251.0,0.0,457,18,1044,382,0.0,0.0,15,0,0,0,0,69,772,0,0,0,0,0,21,8.0,sandhe01,28414,0.3999999999999997
380,28435,Rafael Santana,1980,11913,661,2170,2008,494,153.0,8.0,185,12,614,138,104.0,34.0,5,0,0,0,10,4,632,0,0,0,0,0,3,7.0,santara01,28435,0.6
381,28508,George Scharein,1930,5814,381,1400,1300,311,119.0,0.0,126,2,382,65,0.0,0.0,2,0,0,0,39,1,340,0,0,0,0,0,28,0.0,scharge01,28508,-5.1
382,28580,Dick Schofield,1960,19645,873,2806,2440,576,164.0,13.0,286,15,743,306,290.0,16.0,22,0,0,0,101,63,535,5,0,4,9,0,9,20.0,schofdi01,28580,9.7
383,28648,Everett Scott,1910,11499,788,3031,2742,652,223.0,0.0,249,2,797,123,0.0,0.0,7,0,0,0,1,1,785,0,0,0,0,0,52,21.0,scottev01,28648,11.3
384,28648,Everett Scott,1920,13461,866,3342,3095,803,328.0,0.0,303,18,1042,120,0.0,0.0,11,0,0,0,0,2,858,0,0,0,0,0,17,39.0,scottev01,28648,5.0
385,28725,Joe Sewell,1920,19245,1404,6162,5268,1698,820.0,0.0,813,30,2260,613,0.0,0.0,60,0,0,0,15,171,1216,0,0,0,0,0,70,63.0,seweljo01,28725,44.099999999999994
386,28978,Gordon Slade,1930,11595,437,1504,1372,353,123.0,0.0,147,8,459,84,0.0,0.0,14,0,0,0,59,32,316,8,0,0,8,0,12,0.0,sladego01,28978,2.3
387,29005,Roy Smalley,1950,17586,613,2042,1806,406,234.0,3.0,195,49,662,198,57.0,6.0,13,0,0,2,8,1,564,0,0,0,0,0,2,0.0,smallro01,29005,2.0999999999999996
388,29006,Roy Smalley,1970,9885,692,3015,2554,653,305.0,26.0,350,55,952,345,328.0,17.0,8,0,1,1,57,0,635,0,0,0,0,0,15,20.0,smallro02,29006,16.0
389,29006,Roy Smalley,1980,15868,961,3579,3103,801,389.0,28.0,395,108,1285,426,396.0,30.0,6,0,0,33,1,188,434,0,0,0,0,272,12,14.0,smallro02,29006,11.9
390,29026,Bob Smith,1920,13482,451,1357,1280,314,140.0,0.0,122,5,411,44,0.0,0.0,1,159,0,0,23,23,207,0,1,0,1,0,14,13.0,smithbo02,29026,0.8
391,29218,Chris Speier,1970,17775,1295,5240,4581,1128,465.0,31.0,509,73,1607,566,515.0,51.0,26,0,0,1,12,6,1265,0,0,0,0,0,28,27.0,speiech01,29218,22.400000000000002
392,29218,Chris Speier,1980,19845,965,2915,2575,631,255.0,13.0,261,39,890,281,226.0,55.0,9,0,0,1,126,178,635,0,0,0,0,0,14,27.0,speiech01,29218,8.2
393,29224,Daryl Spencer,1950,11735,719,2844,2542,616,287.0,19.0,296,74,972,259,206.0,10.0,10,0,0,0,306,57,370,0,0,0,0,0,10,5.0,spencda01,29224,7.1
394,29224,Daryl Spencer,1960,7846,379,1362,1147,285,141.0,8.0,161,31,429,190,175.0,15.0,10,0,0,0,16,165,188,0,0,0,0,0,3,2.0,spencda01,29224,6.4
395,29288,Virgil Stallcup,1940,5844,298,1156,1115,269,110.0,0.0,90,6,363,27,0.0,0.0,2,0,0,0,0,0,290,0,0,0,0,0,3,0.0,stallvi01,29288,-1.6
396,29305,Fred Stanley,1970,19745,583,1336,1148,254,87.0,4.0,134,8,308,144,140.0,4.0,4,0,0,1,102,28,454,1,0,0,1,0,8,5.0,stanlfr01,29305,2.8
397,29381,Vern Stephens,1940,17505,1154,5001,4476,1290,824.0,0.0,708,177,2088,495,0.0,0.0,4,0,0,0,0,4,1126,9,0,3,12,0,19,15.0,stephve01,29381,35.2
398,29431,Kevin Stocker,1990,13972,736,2788,2430,628,224.0,15.0,299,21,843,262,217.0,45.0,46,0,0,0,0,0,729,0,0,0,0,0,44,23.0,stockke01,29431,5.7
399,29496,George Strickland,1950,17587,939,3219,2782,626,281.0,15.0,301,35,869,357,145.0,3.0,10,0,0,2,139,127,665,0,0,0,0,0,12,10.0,stricge01,29496,6.700000000000001
400,29535,Bobby Sturgeon,1940,11664,420,1279,1220,313,80.0,0.0,106,1,388,34,0.0,0.0,1,0,0,0,102,12,283,0,0,0,0,0,7,0.0,sturgbo01,29535,1.4000000000000001
401,29580,John Sullivan,1940,11673,605,2088,1833,422,162.0,0.0,203,1,495,216,0.0,0.0,1,0,0,0,11,23,531,0,0,0,0,0,18,11.0,sullijo06,29580,-4.4
402,29624,Dale Sveum,1980,5961,373,1437,1319,326,181.0,9.0,162,41,521,93,89.0,4.0,3,0,0,0,27,65,282,0,0,0,0,1,7,9.0,sveumda01,29624,-5.551115123125783e-17
403,29624,Dale Sveum,1990,17950,489,1373,1207,271,159.0,16.0,143,28,434,134,126.0,8.0,3,0,0,71,26,152,160,2,0,0,2,12,3,9.0,sveumda01,29624,-2.3000000000000007
404,29722,Jackie Tavener,1920,11556,632,2432,2131,543,243.0,0.0,254,13,776,186,0.0,0.0,10,0,0,0,0,0,626,0,0,0,0,0,46,31.0,tavenja01,29722,3.9
405,29724,Frank Taveras,1970,15802,877,3398,3111,793,174.0,10.0,399,2,980,207,198.0,9.0,21,0,0,0,0,0,868,0,0,0,0,0,248,84.0,taverfr01,29724,4.0
406,29783,Garry Templeton,1970,7910,515,2240,2153,654,205.0,13.0,313,20,908,62,52.0,10.0,4,0,0,0,0,0,509,0,0,0,0,0,99,52.0,templga01,29783,12.0
407,29783,Garry Templeton,1980,19845,1308,5134,4787,1256,438.0,26.0,510,38,1672,279,155.0,124.0,5,0,0,0,0,2,1279,0,0,0,0,0,139,71.0,templga01,29783,17.5
408,29825,Tommy Thevenow,1920,11559,447,1646,1506,353,139.0,0.0,149,2,434,94,0.0,0.0,4,0,0,1,0,3,442,0,0,0,0,0,17,3.0,theveto01,29825,-0.40000000000000013
409,29825,Tommy Thevenow,1930,17406,782,2838,2658,677,317.0,0.0,231,0,790,116,0.0,0.0,7,0,0,0,188,168,406,0,0,0,0,0,6,0.0,theveto01,29825,-5.1
410,29833,Andres Thomas,1980,9935,493,1895,1825,432,198.0,12.0,156,37,619,48,37.0,11.0,3,0,0,0,0,0,476,0,0,0,0,0,20,17.0,thomaan01,29833,-4.0
411,29873,Danny Thompson,1970,13811,694,2411,2218,550,194.0,19.0,189,15,687,120,114.0,6.0,8,0,0,0,99,106,478,0,0,0,0,4,8,11.0,thompda01,29873,1.6999999999999993
412,29942,Joe Tinker,1900,15244,1112,4409,3985,998,457.0,0.0,481,21,1338,243,0.0,0.0,6,0,0,0,0,28,1082,0,0,1,1,0,229,0.0,tinkejo01,29942,33.5
413,29942,Joe Tinker,1910,13391,694,2743,2456,692,326.0,0.0,293,10,936,173,0.0,0.0,4,0,0,0,5,15,663,0,0,0,0,0,107,12.0,tinkejo01,29942,19.6
414,29969,Wayne Tolleson,1980,17865,790,2530,2248,548,129.0,10.0,289,9,666,213,213.0,0.0,8,0,0,0,279,140,364,1,2,0,3,7,107,41.0,tollewa01,29969,2.5000000000000004
415,29986,Specs Toporcer,1920,15396,546,1777,1566,437,151.0,0.0,223,9,584,150,0.0,0.0,14,0,0,3,105,95,249,0,0,1,1,0,22,9.0,toporsp01,29986,5.799999999999999
416,29997,Gil Torres,1940,7775,346,1356,1271,320,119.0,0.0,99,0,382,53,0.0,0.0,1,5,0,4,17,143,176,0,0,0,0,0,20,13.0,torregi01,29997,0.4000000000000001
417,29998,Hector Torres,1970,13814,460,1321,1203,260,83.0,10.0,99,16,354,84,76.0,8.0,4,1,0,0,125,49,284,1,0,1,2,0,5,8.0,torrehe01,29998,-1.4
418,30014,Dick Tracewski,1960,15724,614,1393,1231,262,91.0,8.0,148,8,335,134,124.0,10.0,2,0,0,0,202,115,250,0,0,0,0,0,15,14.0,tracedi01,30014,3.1999999999999997
419,30025,Cecil Travis,1930,13552,814,3367,3055,982,404.0,0.0,440,16,1277,237,0.0,0.0,24,0,0,0,4,230,461,17,0,52,69,0,18,21.0,travice01,30025,20.2
420,30025,Cecil Travis,1940,9719,514,2047,1859,562,253.0,0.0,225,11,769,165,0.0,0.0,7,0,0,0,0,238,249,0,0,0,0,0,5,11.0,travice01,30025,9.299999999999999
421,30094,Terry Turner,1900,13340,668,2718,2514,650,261.0,0.0,278,7,839,108,0.0,0.0,18,0,0,0,26,2,595,0,2,34,36,0,108,0.0,turnete01,30094,22.0
422,30159,Billy Urbanski,1930,13538,763,3345,3046,791,207.0,0.0,379,19,1025,198,0.0,0.0,21,0,0,0,0,106,653,0,0,0,0,0,24,0.0,urbanbi01,30159,5.9
423,30160,Jose Uribe,1980,11919,699,2422,2203,532,167.0,7.0,221,15,696,185,127.0,58.0,3,0,0,0,2,0,691,0,0,0,0,0,63,31.0,uribejo01,30160,8.0
424,30182,Bobby Valentine,1970,17775,634,1909,1698,441,157.0,27.0,173,12,554,140,135.0,5.0,9,0,2,23,120,106,161,87,18,26,131,18,27,20.0,valenbo02,30182,1.9
425,30231,Arky Vaughan,1930,15484,1149,5055,4300,1413,631.0,0.0,754,71,2045,640,0.0,0.0,35,0,0,0,0,0,1129,12,0,0,12,0,66,0.0,vaughar01,30231,53.1
426,30231,Arky Vaughan,1940,11661,668,2666,2322,690,295.0,0.0,419,25,958,297,0.0,0.0,11,0,0,0,1,197,356,48,0,0,48,0,52,0.0,vaughar01,30231,19.700000000000003
427,30269,Zoilo Versalles,1960,19645,1305,5304,4888,1200,448.0,28.0,625,89,1812,303,278.0,25.0,39,0,0,0,52,35,1212,0,0,0,0,0,94,47.0,versazo01,30269,14.800000000000002
428,30270,Tom Veryzer,1970,13832,669,2243,2053,486,178.0,19.0,193,11,605,114,112.0,2.0,20,0,0,0,0,0,664,0,0,0,0,0,7,18.0,veryzto01,30270,-0.6999999999999998
429,30335,Heinie Wagner,1900,9532,414,1575,1429,343,122.0,0.0,149,4,425,94,0.0,0.0,8,0,0,0,11,1,402,0,0,0,0,0,63,0.0,wagnehe01,30335,8.6
430,30335,Heinie Wagner,1910,13395,569,2196,1904,491,221.0,0.0,253,6,661,216,0.0,0.0,20,0,0,0,127,7,420,1,0,0,1,0,81,24.0,wagnehe01,30335,8.6
431,30336,Honus Wagner,1900,19045,1391,5945,5254,1847,956.0,0.0,1014,51,2668,518,0.0,0.0,70,2,0,48,11,34,1044,31,13,214,258,0,487,0.0,wagneho01,30336,86.0
432,30336,Honus Wagner,1910,15308,1042,4275,3780,1120,519.0,0.0,507,31,1560,359,0.0,0.0,37,0,0,121,20,35,843,0,1,0,1,0,152,26.0,wagneho01,30336,34.3
433,30398,Bobby Wallace,1900,19045,1362,5616,5072,1373,638.0,0.0,612,14,1804,422,0.0,0.0,30,1,0,0,0,30,1330,0,0,1,1,0,135,0.0,wallabo01,30398,49.79999999999999
434,30398,Bobby Wallace,1910,17226,507,1818,1600,375,136.0,0.0,139,0,460,170,0.0,0.0,7,0,0,0,20,73,396,0,0,0,0,0,26,10.0,wallabo01,30398,7.499999999999999
435,30489,Rabbit Warstler,1930,19345,1127,4375,3872,887,310.0,0.0,406,10,1116,387,0.0,0.0,11,0,0,0,401,24,676,0,0,0,0,0,41,22.0,warstra01,30489,3.4
436,30505,Ron Washington,1980,17865,554,1669,1567,407,145.0,13.0,186,20,576,65,64.0,1.0,8,0,0,1,111,43,362,2,2,0,4,24,27,17.0,washiro01,30505,1.2
437,30506,U.L. Washington,1980,15868,727,2656,2380,597,220.0,14.0,316,25,818,226,221.0,5.0,1,0,0,0,46,4,629,0,0,0,0,0,109,40.0,washiu_01,30506,8.799999999999999
438,30541,Buck Weaver,1910,15324,1103,4602,4180,1100,346.0,0.0,521,19,1443,155,0.0,0.0,52,0,0,0,1,300,797,0,0,0,0,0,154,73.0,weavebu01,30541,17.700000000000003
439,30592,Walt Weiss,1990,19945,1168,4485,3780,977,307.0,32.0,517,19,1230,574,538.0,36.0,27,0,0,0,0,0,1151,0,0,0,0,0,84,27.0,weisswa01,30592,11.8
440,30768,Whitey Wietelmann,1940,15548,557,1877,1693,395,117.0,0.0,168,7,482,154,0.0,0.0,8,4,0,1,154,28,352,0,0,0,0,0,13,0.0,wietewh01,30768,0.9999999999999999
441,30886,Maury Wills,1960,19645,1507,6662,6091,1744,369.0,22.0,874,17,2055,439,422.0,17.0,16,0,0,0,1,328,1172,0,0,0,0,0,535,183.0,willsma01,30886,36.6
442,30886,Maury Wills,1970,5913,352,1384,1255,327,82.0,7.0,166,3,386,100,96.0,4.0,0,0,0,0,0,34,301,0,0,0,0,0,44,22.0,willsma01,30886,3.3000000000000003
443,30953,Bobby Wine,1960,17684,852,2516,2313,494,201.0,10.0,182,26,671,150,107.0,43.0,2,0,0,7,0,46,785,2,0,0,2,0,7,6.0,winebo01,30953,-1.1999999999999997
444,31003,Whitey Witt,1910,5752,393,1674,1475,375,97.0,0.0,182,2,475,166,0.0,0.0,2,0,0,0,56,8,253,47,19,0,66,0,42,0.0,wittwh01,31003,3.4000000000000004
445,31078,Woody Woodward,1960,13762,644,1826,1650,392,116.0,8.0,163,0,474,122,98.0,24.0,11,0,0,2,259,9,359,0,0,0,0,0,9,13.0,woodwwo01,31078,0.6
446,31106,Glenn Wright,1920,11559,700,2914,2690,798,486.0,0.0,395,51,1182,140,0.0,0.0,2,0,0,1,0,1,669,0,0,1,1,0,30,13.0,wrighgl01,31106,16.2
447,31106,Glenn Wright,1930,9661,419,1566,1463,421,237.0,0.0,189,43,674,69,0.0,0.0,3,0,0,11,7,2,382,0,0,0,0,0,8,0.0,wrighgl01,31106,9.0
448,31259,Don Zimmer,1950,11739,437,1443,1306,298,159.0,8.0,141,42,478,103,82.0,18.0,6,0,0,0,70,67,281,1,0,0,1,0,25,10.0,zimmedo01,31259,-0.30000000000000004
449,31369,J.J. Hardy,2000,10035,571,2298,2075,543,265.0,11.0,279,75,888,189,178.0,11.0,5,0,0,0,0,0,557,0,0,0,0,0,5,6.0,hardyjj01,31369,11.100000000000001
450,31369,J.J. Hardy,2010,16108,990,4011,3730,945,423.0,27.0,439,113,1483,222,209.0,13.0,10,0,0,0,0,0,987,0,0,0,0,0,3,3.0,hardyjj01,31369,17.5
451,31407,Brendan Harris,2000,12039,442,1639,1479,395,154.0,13.0,183,28,585,117,116.0,1.0,14,0,0,5,117,93,203,0,0,0,0,11,5,4.0,harribr01,31407,1.0999999999999999
452,31511,Jose Reyes,2000,14042,791,3651,3353,960,325.0,12.0,551,63,1457,259,231.0,28.0,5,0,0,0,43,0,742,0,0,0,0,0,301,75.0,reyesjo01,31511,21.099999999999998
453,31511,Jose Reyes,2010,18126,1086,4589,4199,1178,394.0,26.0,629,82,1765,330,302.0,28.0,6,1,0,0,41,114,885,1,1,0,2,0,216,52.0,reyesjo01,31511,15.3
454,31525,Khalil Greene,2000,14042,736,2835,2567,628,352.0,37.0,322,90,1083,190,172.0,18.0,35,0,0,0,0,16,678,0,0,0,0,0,25,6.0,greenkh01,31525,8.4
455,31614,Bobby Crosby,2000,14042,677,2657,2391,568,263.0,15.0,320,61,903,224,222.0,2.0,15,0,0,54,5,42,582,0,0,1,1,4,34,10.0,crosbbo01,31614,6.9
