,BATTER,NAME,YEAR,YEAR.1,G,PA,AB,H,RBI,SF,R,HR,TB,BB,UBB,IBB,HBP,G_P,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF,G_DH,SB,CS,BASEBALLREFERENCECODE,PLAYERID,WARP
0,3,Brad Ausmus,1990,13972,763,2805,2485,652,248.0,16.0,322,41,921,248,217.0,31.0,28,0,747,2,0,0,0,0,0,0,0,0,63,32.0,ausmubr01,3,11.9
1,3,Brad Ausmus,2000,20045,1187,4225,3731,913,357.0,21.0,392,39,1220,379,342.0,37.0,40,0,1170,9,6,4,1,0,0,0,0,0,39,21.0,ausmubr01,3,4.6000000000000005
2,52,Gregg Zaun,2000,20045,897,3029,2610,668,342.0,24.0,336,73,1042,367,346.0,21.0,21,0,766,1,1,0,0,0,0,0,0,31,14,16.0,zaungr01,52,12.3
3,57,Henry Blanco,2000,20045,722,2306,2065,468,228.0,21.0,204,51,752,180,156.0,24.0,7,0,677,9,0,1,0,0,0,0,0,0,3,9.0,blanche01,57,0.20000000000000015
4,92,Javy Lopez,1990,15964,656,2481,2280,662,378.0,22.0,283,119,1146,149,131.0,18.0,25,0,624,0,0,0,0,0,0,0,0,5,7,16.0,lopezja01,92,12.6
5,92,Javy Lopez,2000,14021,847,3312,3039,865,486.0,23.0,391,141,1466,208,183.0,25.0,41,0,727,1,0,0,0,0,0,0,0,105,1,3.0,lopezja01,92,17.200000000000003
6,109,B.J. Surhoff,1980,5964,380,1463,1324,347,161.0,22.0,139,17,472,92,81.0,11.0,6,0,310,3,0,47,1,1,0,0,1,18,46,28.0,surhob.01,109,3.9
7,114,Paul Bako,2000,20045,620,1891,1682,370,148.0,6.0,156,19,517,184,155.0,29.0,7,0,593,1,0,0,0,0,0,0,0,1,2,7.0,bakopa01,114,-2.3999999999999995
8,194,Mike Matheny,1990,11979,502,1457,1335,306,145.0,8.0,116,22,442,69,69.0,0.0,22,0,496,2,0,0,0,0,0,0,0,1,6,5.0,mathemi01,194,-1.7
9,194,Mike Matheny,2000,14021,803,2830,2542,619,298.0,26.0,237,45,892,197,143.0,54.0,23,0,789,16,0,0,0,0,0,0,0,0,2,9.0,mathemi01,194,1.3
10,243,Joe Girardi,1990,19945,928,3421,3121,846,329.0,17.0,350,25,1108,196,177.0,19.0,20,0,913,0,0,0,0,0,0,0,0,2,40,29.0,girarjo01,243,3.7
11,251,Todd Hundley,1990,19945,943,3332,2925,690,452.0,22.0,389,148,1280,343,289.0,54.0,26,0,853,0,0,0,0,34,0,0,34,2,14,9.0,hundlto01,251,9.2
12,280,Rod Barajas,2000,20045,808,2726,2505,597,352.0,28.0,296,91,1020,142,126.0,16.0,27,0,777,14,0,0,0,0,0,0,0,2,2,2.0,barajro01,280,3.4
13,311,Chad Moeller,2000,20045,492,1524,1378,312,132.0,8.0,144,29,484,107,89.0,18.0,15,0,465,2,0,3,0,0,0,0,0,2,2,4.0,moellch01,311,-3.7
14,368,Chad Kreuter,1990,19945,640,2048,1780,431,203.0,14.0,209,34,633,219,212.0,7.0,16,0,595,6,0,0,0,1,0,0,1,6,3,6.0,kreutch01,368,5.7
15,369,Paul Lo Duca,2000,18036,1040,4178,3783,1086,469.0,42.0,470,77,1553,256,237.0,19.0,56,0,894,93,0,1,0,40,0,3,43,8,19,17.0,loducpa01,369,18.099999999999998
16,379,David Ross,2000,16044,485,1458,1252,285,174.0,17.0,150,67,554,156,140.0,16.0,15,0,442,0,0,0,0,0,0,0,0,0,0,1.0,rossda01,379,4.9
17,379,David Ross,2010,14091,398,1185,1028,236,140.0,10.0,104,39,411,131,117.0,14.0,2,2,363,0,0,0,0,0,0,0,0,1,3,4.0,rossda01,379,5.3999999999999995
18,386,Michael Barrett,2000,20045,920,3377,3056,791,370.0,31.0,342,89,1280,244,210.0,34.0,24,0,823,6,0,55,0,0,0,0,0,2,11,15.0,barremi01,386,2.6999999999999997
19,419,Brian Schneider,2000,20045,926,3186,2826,709,356.0,25.0,247,59,1056,296,233.0,63.0,17,0,877,2,0,0,0,1,0,1,2,2,4,8.0,schnebr01,419,7.1000000000000005
20,469,Benito Santiago,1980,7950,431,1658,1562,413,193.0,12.0,173,47,641,68,58.0,10.0,7,0,426,0,0,0,0,0,0,0,0,0,47,26.0,santibe01,469,8.7
21,469,Benito Santiago,1990,19945,1036,3902,3583,927,484.0,37.0,396,123,1496,256,230.0,26.0,22,0,991,23,0,0,0,2,0,0,2,1,32,32.0,santibe01,469,13.700000000000003
22,469,Benito Santiago,2000,12015,511,1955,1806,490,243.0,21.0,186,47,749,106,90.0,16.0,9,0,500,2,0,0,0,0,0,0,0,0,12,11.0,santibe01,469,5.000000000000001
23,476,Yorvit Torrealba,2000,18045,574,1987,1781,454,235.0,12.0,206,38,695,139,125.0,14.0,24,0,555,0,0,0,0,1,0,0,1,1,11,9.0,torreyo01,476,3.900000000000001
24,476,Yorvit Torrealba,2010,8046,333,1196,1094,283,104.0,5.0,100,18,396,83,79.0,4.0,6,0,300,4,0,0,0,0,0,0,0,13,8,8.0,torreyo01,476,1.5
25,497,Ramon Castro,2000,20045,483,1322,1176,278,182.0,11.0,127,53,494,125,106.0,19.0,5,0,424,0,0,0,0,0,0,0,0,3,1,0.0,castrra01,497,2.3000000000000003
26,506,Charles Johnson,1990,11979,613,2300,2013,479,255.0,13.0,224,79,816,247,230.0,17.0,14,0,610,0,0,0,0,0,0,0,0,0,1,6.0,johnsch04,506,13.0
27,506,Charles Johnson,2000,12015,575,2085,1823,461,315.0,18.0,241,88,844,228,216.0,12.0,11,0,550,0,0,0,0,0,0,0,0,1,5,4.0,johnsch04,506,9.8
28,525,Mike Redmond,2000,20045,621,2028,1841,524,199.0,17.0,169,10,655,112,94.0,18.0,46,0,546,3,0,1,0,0,0,0,0,24,1,2.0,redmomi01,525,3.600000000000001
29,573,Jason Phillips,2000,14028,465,1537,1382,344,168.0,12.0,138,30,511,111,100.0,11.0,26,0,279,153,0,0,0,0,0,0,0,9,0,5.0,phillja04,573,-1.6999999999999997
30,574,Mike Piazza,1990,15964,981,4075,3653,1200,768.0,28.0,611,240,2101,381,298.0,83.0,13,0,940,1,0,0,0,0,0,0,0,12,13,13.0,piazzmi01,574,41.49999999999999
31,574,Mike Piazza,2000,16028,931,3670,3258,927,567.0,17.0,437,187,1667,378,315.0,63.0,17,0,690,69,0,0,0,0,0,0,0,110,4,7.0,piazzmi01,574,18.1
32,630,Tom Lampkin,1990,17951,554,1372,1204,289,154.0,10.0,149,34,455,127,109.0,18.0,23,0,372,2,0,0,0,15,0,2,17,3,18,15.0,lampkto01,630,4.0
33,662,Johnny Estrada,2000,16036,612,2244,2079,576,285.0,26.0,198,42,831,103,73.0,30.0,31,0,585,0,0,0,0,0,0,0,0,2,0,0.0,estrajo01,662,0.4
34,671,Mike Lieberthal,1990,11979,455,1746,1570,420,250.0,24.0,210,67,721,123,114.0,9.0,25,0,434,0,0,0,0,0,0,0,0,1,5,5.0,liebemi01,671,5.699999999999999
35,671,Mike Lieberthal,2000,16028,757,2949,2648,735,360.0,19.0,324,83,1161,212,187.0,25.0,64,0,736,0,0,0,0,0,0,0,0,1,3,2.0,liebemi01,671,9.499999999999998
36,685,Todd Pratt,2000,14021,409,1191,1002,248,130.0,10.0,128,33,399,151,136.0,15.0,22,0,359,9,0,0,0,0,0,0,0,1,4,0.0,prattto02,685,2.8
37,724,Jason Kendall,1990,7990,501,2004,1715,535,207.0,21.0,281,31,773,173,154.0,19.0,89,0,490,0,0,0,0,0,0,0,0,0,71,16.0,kendaja01,724,15.399999999999999
38,724,Jason Kendall,2000,20045,1466,6207,5478,1549,500.0,35.0,710,44,1982,511,481.0,30.0,159,0,1417,0,0,0,0,20,0,10,30,4,106,66.0,kendaja01,724,25.799999999999997
39,787,Jason LaRue,2000,20045,857,2937,2573,598,333.0,18.0,292,91,1025,221,183.0,38.0,104,0,810,7,0,4,0,3,0,2,5,1,10,10.0,larueja01,787,8.6
40,803,Kelly Stinnett,2000,16028,386,1189,1067,247,123.0,2.0,111,34,395,92,75.0,17.0,19,0,357,0,0,0,0,0,0,0,0,1,4,3.0,stinnke01,803,-0.7000000000000002
41,809,Sandy Alomar Jr.,1990,19945,888,3283,3053,841,411.0,21.0,372,85,1286,149,139.0,10.0,31,0,855,1,0,0,0,0,0,0,0,10,22,20.0,alomasa02,809,12.9
42,809,Sandy Alomar Jr.,2000,16028,481,1559,1457,391,171.0,13.0,147,26,547,60,56.0,4.0,10,0,463,0,0,0,0,0,0,0,0,4,3,4.0,alomasa02,809,1.0
43,812,Gary Bennett,2000,18036,535,1726,1554,371,167.0,14.0,130,21,510,128,110.0,18.0,16,0,512,2,0,0,0,0,0,0,0,0,6,5.0,bennega01,812,-2.7
44,893,Bengie Molina,2000,20045,1211,4633,4333,1197,665.0,57.0,422,138,1821,178,156.0,22.0,43,0,1140,0,0,0,0,0,0,0,0,37,3,6.0,molinbe01,893,11.4
45,894,Jose Molina,2000,18045,544,1566,1430,336,135.0,10.0,148,20,475,72,72.0,0.0,14,0,523,13,0,1,0,0,0,0,0,6,9,4.0,molinjo01,894,2.1999999999999997
46,894,Jose Molina,2010,10060,393,1208,1097,251,87.0,5.0,89,19,351,80,78.0,2.0,12,0,382,0,0,0,0,0,0,0,0,6,11,3.0,molinjo01,894,1.0000000000000004
47,936,Ramon Hernandez,2000,20045,1229,4612,4126,1080,618.0,43.0,489,139,1723,348,333.0,15.0,61,0,1177,37,0,1,0,0,0,0,0,7,7,4.0,hernara02,936,20.000000000000004
48,953,Greg Myers,1990,19945,783,2409,2200,568,277.0,24.0,233,52,851,171,149.0,22.0,3,0,670,0,0,0,0,0,0,0,0,30,3,8.0,myersgr01,953,4.4
49,1040,John Flaherty,1990,15964,650,2265,2090,533,253.0,23.0,199,50,789,115,106.0,9.0,14,0,640,0,0,0,0,0,0,0,0,2,7,15.0,flahejo01,1040,2.3000000000000003
50,1040,John Flaherty,2000,12015,397,1375,1282,316,142.0,10.0,120,30,482,60,54.0,6.0,5,0,392,1,0,0,0,0,0,0,0,0,3,4.0,flahejo01,1040,-0.7
51,1045,Toby Hall,2000,18036,686,2514,2350,616,269.0,28.0,211,46,879,104,90.0,14.0,25,0,673,2,0,1,0,0,0,0,0,5,2,8.0,hallto02,1045,4.800000000000001
52,1077,Josh Bard,2000,16044,521,1768,1585,411,199.0,12.0,148,34,617,160,148.0,12.0,3,0,463,0,0,0,0,0,0,0,0,2,1,4.0,bardjo01,1077,3.0999999999999996
53,1088,Einar Diaz,2000,14021,528,1766,1613,401,160.0,9.0,170,16,552,70,66.0,4.0,46,0,504,3,1,2,0,0,0,0,0,0,10,6.0,diazei01,1088,2.1
54,1105,Victor Martinez,2000,16044,877,3686,3246,971,559.0,41.0,445,111,1511,371,324.0,47.0,28,0,717,132,0,0,0,0,0,0,0,30,2,3.0,martivi01,1105,20.500000000000004
55,1141,Pat Borders,1990,19945,851,2833,2651,675,277.0,15.0,229,59,1006,135,125.0,10.0,9,0,813,1,0,2,0,0,0,0,0,8,4,12.0,bordepa01,1141,2.1
56,1149,Ben Davis,2000,10010,409,1404,1245,293,174.0,17.0,139,33,457,128,119.0,9.0,7,0,390,4,0,0,0,0,0,0,0,2,7,7.0,davisbe01,1149,2.4
57,1189,Dan Wilson,1990,15964,761,2787,2520,667,328.0,20.0,274,61,1003,179,167.0,12.0,18,0,748,5,0,0,0,0,0,0,0,0,18,8.0,wilsoda01,1189,9.0
58,1189,Dan Wilson,2000,12015,538,1829,1666,430,191.0,19.0,167,27,595,101,100.0,1.0,6,0,533,7,0,1,0,0,0,0,0,0,5,6.0,wilsoda01,1189,4.1
59,1209,Brook Fordyce,2000,10010,406,1335,1223,308,116.0,8.0,120,28,460,75,73.0,2.0,14,0,400,0,0,0,0,0,0,0,0,1,4,5.0,fordybr01,1209,0.40000000000000013
60,1266,Bill Haselman,1990,17954,407,1201,1101,282,141.0,9.0,134,35,456,80,74.0,6.0,7,0,346,3,0,1,0,2,0,4,6,34,9,7.0,haselbi01,1266,1.9
61,1291,Ivan Rodriguez,1990,17955,1169,4763,4443,1333,621.0,36.0,649,144,2066,237,205.0,32.0,32,0,1133,0,0,0,0,0,0,0,0,22,60,28.0,rodriiv01,1291,37.6
62,1291,Ivan Rodriguez,2000,20045,1219,4949,4627,1378,643.0,36.0,659,161,2207,250,219.0,31.0,24,0,1155,7,1,0,0,0,0,0,0,35,65,33.0,rodriiv01,1291,31.0
63,1337,Doug Mirabelli,2000,16028,508,1509,1327,306,191.0,7.0,148,56,547,150,146.0,4.0,20,0,468,2,0,0,0,0,0,0,0,22,3,0.0,mirabdo01,1337,4.1000000000000005
64,1351,Jason Varitek,2000,20045,1208,4674,4060,1045,596.0,31.0,513,148,1749,520,466.0,54.0,53,0,1165,0,0,0,0,0,0,0,0,7,22,14.0,varitja01,1351,20.8
65,1388,Brent Mayne,1990,19945,765,2322,2065,547,218.0,14.0,207,20,728,204,181.0,23.0,14,0,657,0,0,8,0,0,0,0,0,5,11,16.0,maynebr01,1388,3.5
66,1388,Brent Mayne,2000,10010,514,1762,1549,404,185.0,24.0,152,18,531,166,134.0,32.0,7,1,486,2,0,0,0,0,0,0,0,0,7,11.0,maynebr01,1388,-0.6000000000000001
67,1401,Mike Sweeney,1990,9985,380,1414,1266,363,192.0,10.0,187,41,570,113,112.0,1.0,22,0,201,74,0,0,0,0,0,0,0,96,12,8.0,sweenmi01,1401,4.6
68,1459,Matt Walbeck,1990,13972,548,1891,1739,418,187.0,13.0,183,21,557,120,116.0,4.0,8,0,525,0,0,0,0,0,0,0,0,4,13,10.0,walbema01,1459,-1.7
69,1501,A.J. Pierzynski,2000,20045,1221,4667,4346,1242,545.0,29.0,528,111,1861,190,142.0,48.0,84,0,1171,0,0,0,0,0,0,0,0,2,10,15.0,pierza.01,1501,17.6
70,1501,A.J. Pierzynski,2010,14091,822,3109,2912,792,360.0,28.0,275,77,1190,116,96.0,20.0,43,0,750,0,0,0,0,0,0,0,0,30,5,8.0,pierza.01,1501,6.3
71,1518,Javier Valentin,2000,14035,494,1232,1120,291,164.0,11.0,120,37,471,98,87.0,11.0,3,0,299,23,0,4,0,0,0,0,0,8,0,0.0,valenja01,1518,0.7999999999999998
72,1549,Miguel Olivo,2000,16044,754,2631,2482,602,330.0,11.0,290,96,1051,98,86.0,12.0,27,0,709,5,0,0,0,0,0,0,0,32,37,19.0,olivomi01,1549,4.9
73,1549,Miguel Olivo,2010,10060,370,1362,1283,303,160.0,13.0,145,49,518,60,53.0,7.0,2,0,340,1,0,0,0,0,0,0,0,15,16,15.0,olivomi01,1549,2.9999999999999996
74,1602,Jorge Posada,2000,20045,1302,5227,4426,1251,819.0,35.0,681,208,2177,707,647.0,60.0,59,0,1217,25,0,0,0,0,0,0,0,51,15,15.0,posadjo01,1602,37.6
75,1621,Chris Widger,1990,9985,371,1233,1134,274,148.0,6.0,111,37,457,82,79.0,3.0,9,0,351,0,0,0,0,2,0,1,3,1,9,5.0,widgech01,1621,0.10000000000000009
76,5857,Darrin Fletcher,1990,19945,939,3228,2935,789,445.0,38.0,289,89,1239,206,182.0,24.0,38,0,856,0,0,0,0,0,0,0,0,1,1,5.0,fletcda01,5857,5.6
77,10650,Damian Miller,2000,16028,821,2984,2652,688,332.0,18.0,304,71,1076,271,234.0,37.0,22,0,806,3,0,0,0,0,0,0,0,0,4,5.0,milleda02,10650,7.8
78,16616,Gerald Laird,2000,14042,509,1826,1638,405,167.0,17.0,233,29,601,124,121.0,3.0,23,0,491,1,0,2,0,1,0,2,3,6,16,8.0,lairdge01,16616,7.300000000000001
79,16676,Andy Allanson,1980,7950,395,1328,1204,296,112.0,16.0,121,12,373,71,67.0,4.0,8,0,393,0,0,0,0,0,0,0,0,0,20,15.0,allanan01,16676,1.0999999999999999
80,16762,Damon Berryhill,1990,13952,485,1484,1359,317,177.0,15.0,117,35,505,103,89.0,14.0,4,0,400,2,0,0,0,0,0,0,0,6,1,5.0,berryda01,16762,-1.8
81,16936,Darren Daulton,1990,15948,832,3295,2745,709,487.0,35.0,426,113,1258,489,444.0,45.0,21,0,677,42,0,0,0,6,0,73,79,7,41,5.0,daultda01,16936,22.4
82,17008,Tony  Eusebio,1990,13970,465,1532,1367,379,194.0,14.0,139,18,504,140,130.0,10.0,8,0,406,0,0,0,0,0,0,0,0,0,1,5.0,eusebto01,17008,4.0
83,17012,Jorge Fabregas,1990,11979,485,1516,1382,340,156.0,17.0,118,15,435,95,84.0,11.0,4,0,451,2,0,0,0,0,0,0,0,1,3,5.0,fabrejo01,17012,-1.0
84,17126,Brian Harper,1990,11955,610,2371,2210,666,301.0,29.0,248,41,935,97,75.0,22.0,32,0,533,3,0,3,0,2,0,3,5,58,5,10.0,harpebr01,17126,8.9
85,17150,Carlos Hernandez,1990,17946,413,1067,1002,253,106.0,5.0,79,21,354,42,39.0,3.0,15,0,372,5,0,1,0,0,0,0,0,0,3,5.0,hernaca01,17150,0.0
86,17162,Chris Hoiles,1990,17946,888,3328,2811,738,448.0,28.0,415,151,1316,434,417.0,17.0,44,0,816,19,0,1,0,0,0,0,0,42,5,7.0,hoilech01,17162,23.6
87,17215,Brian Johnson,1990,11979,431,1403,1286,324,177.0,14.0,123,45,525,76,60.0,16.0,12,0,377,10,0,1,0,1,0,0,1,2,1,3.0,johnsbr01,17215,1.9000000000000001
88,17235,Ron Karkovice,1990,15948,746,2415,2118,476,282.0,24.0,285,84,836,200,192.0,8.0,20,0,730,0,0,0,0,1,0,1,2,1,16,12.0,karkoro01,17235,12.4
89,17289,Jim Leyritz,1990,19945,838,2830,2412,643,375.0,24.0,320,88,1017,323,307.0,16.0,63,0,303,140,3,105,0,20,0,29,49,178,7,7.0,leyriji01,17289,8.9
90,17315,Mike Macfarlane,1990,19945,1017,3619,3215,811,466.0,36.0,420,123,1413,265,250.0,15.0,94,0,923,0,0,0,0,0,0,0,0,43,12,16.0,macfami01,17315,14.400000000000002
91,17326,Kirt Manwaring,1990,19945,877,2982,2659,661,245.0,17.0,222,20,857,230,203.0,27.0,42,0,866,0,0,0,0,0,0,0,0,1,8,17.0,manwaki01,17326,5.099999999999999
92,17446,Dave Nilsson,1990,15964,837,3153,2779,789,470.0,32.0,389,105,1281,320,280.0,40.0,10,0,309,166,0,0,0,80,0,105,185,163,15,18.0,nilssda01,17446,10.6
93,17458,Joe Oliver,1990,19945,941,3265,2968,725,415.0,31.0,270,88,1144,226,176.0,50.0,14,0,903,24,0,0,0,2,0,2,4,7,11,12.0,olivejo01,17458,2.4000000000000004
94,17471,Tom Pagnozzi,1990,17946,767,2792,2573,657,293.0,23.0,219,42,946,168,139.0,29.0,10,0,736,9,0,1,0,0,0,0,0,0,17,21.0,pagnoto01,17471,9.2
95,17474,Mark Parent,1990,17946,361,1109,1005,225,130.0,8.0,90,40,388,83,77.0,6.0,2,0,337,1,0,0,0,0,0,0,0,1,2,3.0,parenma01,17474,1.6
96,17554,Jeff Reed,1990,19945,782,2217,1917,513,228.0,15.0,216,50,771,255,221.0,34.0,9,0,650,0,0,1,0,0,0,0,0,1,5,7.0,reedje02,17554,5.6
97,17630,Scott Servais,1990,17955,769,2640,2368,581,306.0,20.0,235,62,897,172,144.0,28.0,45,0,745,4,0,0,0,0,0,0,0,2,3,5.0,servasc01,17630,4.0
98,17678,Mike Stanley,1990,19945,1123,3943,3323,915,580.0,40.0,524,162,1597,525,501.0,24.0,44,0,597,218,0,14,0,2,0,0,2,248,8,4.0,stanlmi02,17678,21.999999999999996
99,17680,Terry Steinbach,1980,7950,362,1343,1211,333,153.0,11.0,148,34,493,96,90.0,6.0,17,0,299,19,0,22,0,7,0,8,15,20,5,4.0,steinte01,17680,6.8
100,17680,Terry Steinbach,1990,19945,1184,4553,4158,1120,592.0,35.0,490,128,1761,322,297.0,25.0,31,0,1082,43,0,0,0,0,0,0,0,50,18,18.0,steinte01,17680,21.2
101,17777,Joel Skinner,1980,13902,416,1100,1018,225,96.0,6.0,80,14,315,59,59.0,0.0,3,0,412,1,0,0,0,1,0,1,2,0,3,5.0,skinnjo01,17777,-0.6000000000000001
102,17789,Scott Bradley,1980,11919,413,1338,1237,335,144.0,14.0,127,17,457,68,58.0,10.0,11,0,302,4,0,11,0,7,0,6,13,34,3,5.0,bradlsc01,17789,0.9000000000000001
103,17845,Gary Carter,1970,11859,696,2727,2401,642,343.0,27.0,330,97,1065,263,234.0,29.0,17,0,568,1,0,1,0,3,0,128,131,0,25,17.0,cartega01,17845,22.3
104,17845,Gary Carter,1980,19845,1312,5415,4793,1265,800.0,64.0,625,207,2143,505,436.0,69.0,41,0,1255,57,0,2,0,2,0,4,6,0,11,18.0,cartega01,17845,44.800000000000004
105,17887,Yogi Berra,1940,7790,331,1269,1199,348,247.0,0.0,173,47,579,61,0.0,0.0,7,0,237,0,0,0,0,12,0,62,74,0,5,5.0,berrayo01,17887,6.0
106,17887,Yogi Berra,1950,19545,1396,5818,5214,1499,997.0,29.0,848,256,2555,531,227.0,33.0,37,0,1316,2,0,1,0,7,0,28,35,0,20,19.0,berrayo01,17887,48.5
107,17951,Lance Parrish,1980,19845,1283,5249,4769,1223,764.0,45.0,599,225,2150,405,355.0,50.0,19,0,1172,6,0,0,0,2,0,4,6,98,17,25.0,parrila02,17951,27.700000000000003
108,17951,Lance Parrish,1990,11955,465,1645,1471,351,193.0,11.0,145,63,596,142,132.0,10.0,13,0,413,24,0,0,0,0,0,0,0,23,5,5.0,parrila02,17951,6.3
109,17954,Tony Pena,1980,19845,1207,4526,4185,1146,472.0,20.0,438,82,1629,278,211.0,67.0,14,0,1175,12,0,0,0,0,0,3,3,0,59,47.0,penato01,17954,24.599999999999998
110,17954,Tony Pena,1990,15948,781,2547,2304,541,236.0,18.0,229,25,731,177,172.0,5.0,9,0,775,1,0,1,0,0,0,0,0,0,21,16.0,penato01,17954,0.19999999999999982
111,18026,Mike Lavalliere,1980,11919,437,1425,1226,330,142.0,10.0,92,8,416,167,136.0,31.0,4,0,417,0,0,0,0,0,0,0,0,0,3,5.0,lavalmi01,18026,7.699999999999999
112,18026,Mike Lavalliere,1990,11955,442,1446,1247,333,152.0,18.0,93,10,420,154,128.0,26.0,6,0,433,0,0,1,0,0,0,0,0,0,2,10.0,lavalmi01,18026,6.4
113,18070,Rich Gedman,1980,19845,896,3108,2841,738,356.0,24.0,312,83,1175,201,155.0,46.0,15,0,848,0,0,0,0,0,0,0,0,5,3,3.0,gedmari01,18070,11.6
114,18094,Greg Olson,1990,7966,411,1431,1273,308,131.0,8.0,132,20,435,137,126.0,11.0,7,0,399,0,0,1,0,0,0,0,0,0,5,3.0,olsongr02,18094,2.2
115,18098,Geno Petralli,1980,15884,436,1152,1025,294,120.0,11.0,108,20,413,103,95.0,8.0,7,0,297,7,8,44,0,1,0,2,3,44,4,3.0,petrage01,18098,2.2
116,18107,Don Slaught,1980,15884,756,2589,2366,637,256.0,21.0,248,50,966,154,140.0,14.0,22,0,722,0,0,0,0,0,0,0,0,13,13,11.0,slaugdo01,18107,8.7
117,18107,Don Slaught,1990,15948,571,1913,1697,514,220.0,17.0,167,27,707,157,143.0,14.0,20,0,515,0,0,1,0,0,0,0,0,2,5,4.0,slaugdo01,18107,10.599999999999998
118,18109,Mickey Tettleton,1980,11919,486,1649,1403,337,183.0,12.0,181,59,580,209,203.0,6.0,6,0,432,1,0,0,0,0,0,0,0,45,13,7.0,tettlmi01,18109,8.700000000000001
119,18109,Mickey Tettleton,1990,15948,999,4096,3295,795,549.0,35.0,530,186,1529,740,674.0,66.0,24,0,440,124,0,0,0,24,0,120,144,316,10,22.0,tettlmi01,18109,20.8
120,18128,Brian Downing,1970,13832,734,2602,2193,580,260.0,17.0,299,45,814,340,325.0,15.0,19,0,622,0,0,8,0,15,0,41,56,44,27,15.0,downibr01,18128,16.799999999999997
121,18149,Bob Melvin,1980,9935,391,1230,1147,258,119.0,7.0,110,25,392,63,56.0,7.0,0,0,367,2,0,1,0,0,0,0,0,9,4,12.0,melvibo01,18149,2.9
122,18151,Matt Nokes,1980,9935,370,1303,1188,315,186.0,7.0,142,60,544,88,81.0,7.0,10,0,291,0,0,2,0,3,0,1,4,56,3,2.0,nokesma01,18151,5.8999999999999995
123,18151,Matt Nokes,1990,11955,532,1694,1547,380,236.0,19.0,168,76,663,112,87.0,25.0,16,0,398,4,0,0,0,0,0,2,2,75,5,5.0,nokesma01,18151,3.9
124,18153,Junior Ortiz,1980,15884,407,1115,1021,262,104.0,10.0,73,5,318,66,60.0,6.0,5,0,365,0,0,0,0,0,0,0,0,0,6,9.0,ortizju01,18153,-2.3
125,18166,Dave Valle,1980,11919,348,1184,1080,262,160.0,9.0,117,35,429,71,67.0,4.0,19,0,308,7,0,0,0,0,0,1,1,17,2,1.0,valleda01,18166,3.8000000000000003
126,18166,Dave Valle,1990,13951,622,1962,1695,396,190.0,8.0,197,42,605,187,180.0,7.0,44,0,594,17,0,0,0,0,0,0,0,3,3,6.0,valleda01,18166,6.199999999999999
127,18209,Mike Scioscia,1980,19845,1070,3765,3245,848,316.0,26.0,294,45,1148,433,353.0,80.0,15,0,1040,0,0,0,0,0,0,0,0,0,18,18.0,sciosmi01,18209,21.7
128,18209,Mike Scioscia,1990,5973,371,1291,1128,283,130.0,11.0,104,23,409,134,113.0,21.0,7,0,355,0,0,0,0,0,0,0,0,0,11,6.0,sciosmi01,18209,4.5
129,18234,Carlton Fisk,1970,17775,945,3818,3377,959,506.0,29.0,554,144,1633,353,327.0,26.0,46,0,874,0,0,0,0,2,0,0,2,55,50,21.0,fiskca01,18234,35.89999999999999
130,18234,Carlton Fisk,1980,19845,1194,4736,4221,1104,660.0,44.0,601,192,1901,378,316.0,62.0,81,0,1050,15,0,4,0,39,0,0,39,81,67,32.0,fiskca01,18234,26.400000000000006
131,18234,Carlton Fisk,1990,7966,358,1294,1153,293,164.0,6.0,121,40,465,118,101.0,17.0,16,0,301,12,0,0,0,0,0,0,0,29,11,5.0,fiskca01,18234,6.500000000000001
132,18351,Sam Agnew,1910,13412,563,1711,1537,314,98.0,0.0,105,2,389,102,0.0,0.0,25,0,551,0,0,0,0,0,0,0,0,0,29,10.0,agnewsa01,18351,5.4
133,18357,Eddie Ainsmith,1910,19145,734,2305,2045,447,186.0,0.0,201,5,611,183,0.0,0.0,10,1,668,0,0,0,0,0,0,0,0,0,75,12.0,ainsmed01,18357,4.3
134,18357,Eddie Ainsmith,1920,9610,344,1117,1003,260,131.0,0.0,98,17,378,80,0.0,0.0,2,0,325,2,0,0,0,0,0,0,0,0,11,7.0,ainsmed01,18357,1.9
135,18384,Gary Alexander,1970,9885,335,1209,1051,243,165.0,15.0,141,49,442,134,123.0,11.0,5,0,216,1,0,0,0,4,0,5,9,83,8,8.0,alexaga01,18384,1.2999999999999998
136,18534,Jimmy Archer,1910,17226,742,2528,2323,592,265.0,0.0,209,15,798,108,0.0,0.0,18,0,632,64,1,1,0,0,0,0,0,0,31,11.0,archeji01,18534,10.1
137,18575,Alan Ashby,1970,13832,513,1750,1533,342,160.0,8.0,140,23,487,164,142.0,22.0,6,0,503,4,0,2,0,0,0,0,0,1,4,7.0,ashbyal01,18575,2.2
138,18575,Alan Ashby,1980,19845,857,2941,2590,668,353.0,33.0,257,67,1002,297,253.0,44.0,5,0,796,0,0,0,0,0,0,0,0,0,3,3.0,ashbyal01,18575,8.9
139,18581,Joe Astroth,1950,13671,475,1596,1407,363,143.0,1.0,144,13,467,156,41.0,6.0,13,0,455,0,0,0,0,0,0,0,0,0,5,6.0,astrojo01,18581,1.5999999999999999
