,BATTER,NAME,YEAR,YEAR.1,G,PA,AB,H,RBI,SF,R,HR,TB,BB,UBB,IBB,HBP,G_P,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF,G_DH,SB,CS,BASEBALLREFERENCECODE,PLAYERID,WARP
278,23910,Hal Janvrin,1910,13405,580,2021,1770,397,162.0,0.0,197,5,490,142,0.0,0.0,19,0,0,72,210,55,204,0,0,0,0,0,70,34.0,janvrha01,23910,-0.8
279,23919,Julian Javier,1960,19645,1349,5252,4859,1254,424.0,24.0,625,71,1755,275,245.0,30.0,18,0,0,0,1330,0,4,0,0,0,0,0,123,58.0,javieju01,23919,14.799999999999999
280,23983,Davey Johnson,1960,9835,586,2319,2073,528,234.0,26.0,216,33,760,196,176.0,20.0,13,0,0,0,542,12,41,0,0,0,0,0,20,16.0,johnsda02,23983,9.3
281,23983,Davey Johnson,1970,15790,849,3146,2724,724,375.0,17.0,348,103,1178,363,326.0,37.0,27,0,0,123,656,27,2,0,0,0,0,0,13,9.0,johnsda02,23983,18.300000000000004
282,23985,Don Johnson,1940,11673,511,2102,1935,528,175.0,0.0,219,8,653,112,0.0,0.0,8,0,0,0,495,8,0,0,0,0,0,0,26,0.0,johnsdo02,23985,4.3
283,24070,Dalton Jones,1960,11799,656,2006,1842,447,186.0,5.0,210,26,640,139,127.0,12.0,9,0,0,138,209,132,1,0,0,0,0,0,17,9.0,jonesda03,24070,-2.8000000000000003
284,24128,Jimmy Jordan,1930,7738,376,1328,1273,327,118.0,0.0,102,2,392,37,0.0,0.0,2,0,0,0,196,20,139,0,0,0,0,0,8,0.0,jordaji01,24128,-1.2000000000000002
285,24197,Alex Kampouris,1930,11619,612,2153,1921,470,255.0,0.0,228,41,705,186,0.0,0.0,13,0,0,0,584,11,6,1,0,0,1,0,15,0.0,kampoal01,24197,5.2
286,24228,Marty Kavanagh,1910,9580,370,1192,1033,257,122.0,0.0,138,10,374,118,0.0,0.0,8,0,0,73,172,3,2,3,2,18,23,0,26,22.0,kavanma01,24228,3.5999999999999996
287,24232,Ted Kazanski,1950,11733,417,1443,1329,288,116.0,6.0,118,14,397,90,51.0,9.0,8,0,0,0,197,56,163,0,0,0,0,0,4,8.0,kazante01,24232,-5.9
288,24420,Jerry Kindall,1960,11775,635,2001,1815,400,186.0,15.0,186,38,608,131,115.0,16.0,8,0,0,28,480,10,109,0,0,0,0,0,15,11.0,kindaje01,24420,-0.8000000000000002
289,24515,Otto Knabe,1900,7629,396,1676,1411,331,97.0,0.0,170,1,430,139,0.0,0.0,20,0,0,0,382,3,0,2,0,3,5,0,54,0.0,knabeot01,24515,6.1
290,24515,Otto Knabe,1910,13391,882,3579,3058,772,268.0,0.0,402,7,971,346,0.0,0.0,16,0,0,0,857,1,1,0,0,2,2,0,89,18.0,knabeot01,24515,3.5999999999999996
291,24539,Bobby Knoop,1960,11799,907,3274,2962,708,277.0,20.0,281,50,1013,247,205.0,42.0,12,0,0,0,905,0,0,0,0,0,0,0,15,16.0,knoopbo01,24539,14.1
292,24572,Don Kolloway,1940,15556,809,3324,3140,850,293.0,0.0,364,20,1106,138,0.0,0.0,7,0,0,105,607,66,0,0,0,0,0,0,73,46.0,kollodo01,24572,3.3000000000000007
293,24665,Ted Kubiak,1970,13811,784,2195,1920,443,162.0,10.0,184,11,555,226,193.0,33.0,1,0,0,2,423,116,202,0,0,0,0,2,10,21.0,kubiate01,24665,1.9999999999999998
294,24681,Duane Kuiper,1970,11859,672,2763,2510,691,198.0,11.0,256,1,814,155,144.0,11.0,24,0,0,5,660,0,0,0,0,0,0,1,49,65.0,kuipedu01,24681,5.8
295,24714,Lee Lacy,1970,15804,631,1866,1696,454,178.0,14.0,221,34,661,139,128.0,11.0,3,0,0,0,273,26,2,119,30,64,213,0,34,24.0,lacyle01,24714,5.1000000000000005
296,24730,Nap Lajoie,1900,19045,1224,5229,4795,1661,793.0,0.0,806,47,2337,263,0.0,0.0,67,0,0,26,1118,17,63,0,0,0,0,0,202,0.0,lajoina01,24730,69.5
297,24730,Nap Lajoie,1910,13391,866,3498,3154,1013,440.0,0.0,372,10,1277,204,0.0,0.0,38,0,0,112,704,2,10,2,0,0,2,0,113,26.0,lajoina01,24730,24.700000000000003
298,24805,Frank Laporte,1910,11475,740,2949,2638,755,385.0,0.0,325,12,1018,200,0.0,0.0,18,0,0,0,579,64,0,21,1,45,67,0,69,10.0,laporfr01,24805,12.299999999999999
299,24880,Tony Lazzeri,1920,7710,571,2423,2108,665,407.0,0.0,334,64,1069,234,0.0,0.0,7,0,0,0,519,10,43,0,0,0,0,0,62,36.0,lazzeto01,24880,21.5
300,24880,Tony Lazzeri,1930,19345,1169,4880,4189,1175,787.0,0.0,652,114,1869,635,0.0,0.0,14,0,0,1,937,156,44,2,0,0,2,0,86,43.0,lazzeto01,24880,28.6
301,24924,Jim Lefebvre,1960,9835,624,2441,2143,548,268.0,20.0,229,53,826,237,199.0,38.0,10,0,0,14,408,192,0,5,0,0,5,0,7,12.0,lefebji01,24924,15.399999999999999
302,24973,Eddie Leon,1970,11835,531,1855,1648,389,140.0,11.0,145,21,517,137,129.0,8.0,7,0,0,0,294,3,226,0,0,0,0,1,5,14.0,leoned01,24973,-0.6000000000000001
303,24987,Ted Lepcio,1950,15644,608,2056,1837,461,224.0,7.0,206,60,742,183,95.0,5.0,16,0,0,0,361,138,70,0,0,0,0,0,10,12.0,lepcite01,24987,5.999999999999999
304,25144,Steve Lombardozzi,1980,9935,444,1435,1263,294,107.0,7.0,153,20,439,130,124.0,6.0,7,0,0,0,422,6,12,0,0,0,0,0,13,9.0,lombast01,25144,4.4
305,25168,Davey Lopes,1970,15804,1008,4440,3823,1021,318.0,23.0,645,84,1493,523,500.0,23.0,21,0,0,0,955,1,16,0,46,4,50,0,375,76.0,lopesda01,25168,30.599999999999998
306,25168,Davey Lopes,1980,15868,804,2900,2531,650,296.0,25.0,378,71,975,310,295.0,15.0,10,0,0,0,463,51,0,86,52,62,200,20,182,38.0,lopesda01,25168,11.9
307,25183,Baldy Louden,1910,9570,599,2284,1933,506,202.0,0.0,263,12,647,252,0.0,0.0,30,0,0,0,313,71,176,0,1,4,5,0,110,20.0,loudeba01,25183,9.5
308,25203,Bobby Lowe,1900,15228,666,2599,2420,583,234.0,0.0,247,7,710,97,0.0,0.0,22,0,0,7,449,151,25,19,4,5,28,0,80,0.0,lowebo01,25203,0.8999999999999999
309,25243,Jerry Lumpe,1960,15708,1104,4494,4067,1096,377.0,31.0,510,41,1463,344,333.0,11.0,7,0,0,0,1038,6,17,0,0,0,0,0,14,9.0,lumpeje01,25243,13.0
310,25321,Ray Mack,1940,13603,753,2884,2589,610,270.0,0.0,259,33,862,249,0.0,0.0,5,0,0,0,752,0,0,0,0,0,0,0,35,15.0,mackra01,25321,5.999999999999999
311,25324,Pete Mackanin,1970,13832,363,1107,1026,218,88.0,6.0,109,22,344,55,49.0,6.0,5,0,0,1,238,27,49,4,0,1,5,0,20,8.0,mackape01,25324,-1.8999999999999997
312,25369,George Magoon,1900,5706,308,1252,1095,266,110.0,0.0,114,1,335,114,0.0,0.0,14,0,0,0,182,9,115,0,0,0,0,0,28,0.0,magooge01,25369,2.6
313,25372,Freddie Maguire,1920,7702,324,1229,1112,295,85.0,0.0,136,1,379,46,0.0,0.0,6,0,0,0,295,1,1,0,0,0,0,0,16,0.0,maguifr01,25372,0.20000000000000018
314,25372,Freddie Maguire,1930,3861,294,1101,1008,250,78.0,0.0,90,0,303,36,0.0,0.0,7,0,0,0,294,0,0,0,0,0,0,0,7,0.0,maguifr01,25372,-2.9
315,25417,Les Mallon,1930,7732,383,1436,1300,368,119.0,0.0,156,8,467,100,0.0,0.0,3,0,0,5,300,44,3,0,0,1,1,0,4,0.0,mallole01,25417,0.3
316,25469,Fred Manrique,1980,13900,420,1199,1088,283,122.0,7.0,127,15,399,59,56.0,3.0,7,0,0,0,307,14,87,0,0,0,0,3,16,14.0,manrifr01,25469,2.6999999999999997
317,25474,Felix Mantilla,1960,13741,675,2245,1995,545,268.0,15.0,260,75,861,205,197.0,8.0,21,0,0,16,232,122,102,62,35,10,107,0,17,8.0,mantife01,25474,6.7
318,25488,Rabbit Maranville,1930,9661,602,2502,2236,551,156.0,0.0,270,2,684,189,0.0,0.0,11,0,0,0,322,4,275,0,0,0,0,0,24,0.0,maranra01,25488,-0.09999999999999998
319,25539,Billy Martin,1950,17591,804,2966,2722,707,281.0,19.0,346,55,1021,148,73.0,3.0,29,0,0,0,565,97,117,0,1,0,1,0,31,26.0,martibi02,25539,5.3
320,25560,Stu Martin,1930,7750,416,1558,1397,387,115.0,0.0,211,11,527,124,0.0,0.0,5,0,0,10,337,0,4,0,0,0,0,0,28,0.0,martist01,25560,4.4
321,25668,Eddie Mayo,1940,11673,715,3026,2686,689,257.0,0.0,318,23,895,230,0.0,0.0,12,0,0,0,544,133,11,0,0,0,0,0,28,38.0,mayoed01,25668,5.5
322,25673,Bill Mazeroski,1950,7830,516,1989,1841,486,195.0,10.0,208,37,711,99,92.0,7.0,5,0,0,0,510,0,0,0,0,0,0,0,5,7.0,mazerbi01,25673,8.7
323,25673,Bill Mazeroski,1960,19645,1431,5701,5290,1385,600.0,52.0,512,93,1945,303,211.0,92.0,13,0,0,0,1421,0,0,0,0,0,0,0,20,16.0,mazerbi01,25673,27.7
324,25688,Dick McAuliffe,1970,11835,609,2374,2045,474,209.0,4.0,258,55,747,302,274.0,28.0,12,0,0,0,521,60,30,0,0,0,0,4,11,11.0,mcauldi01,25688,8.7
325,25722,Alex McCarthy,1910,15308,432,1519,1335,306,122.0,0.0,136,5,377,104,0.0,0.0,20,0,0,1,207,100,111,1,0,0,1,0,23,7.0,mccaral01,25722,1.7000000000000002
326,25763,Barry McCormick,1900,9510,601,2364,2140,487,209.0,0.0,198,8,618,161,0.0,0.0,14,0,0,0,209,184,207,0,1,0,1,0,47,0.0,mccorba01,25763,0.7999999999999998
327,25777,Benny McCoy,1940,3881,275,1180,1007,266,123.0,0.0,142,15,373,160,0.0,0.0,1,0,0,0,265,1,0,0,0,0,0,0,5,5.0,mccoybe01,25777,4.1000000000000005
328,25819,Gil McDougald,1950,17595,1217,5008,4339,1204,542.0,25.0,643,104,1781,521,278.0,8.0,33,0,0,0,557,424,284,0,0,0,0,0,43,40.0,mcdougi01,25819,37.699999999999996
329,25914,Dave McKay,1970,9885,365,1289,1197,268,103.0,5.0,112,12,367,49,47.0,2.0,9,0,0,0,226,110,25,0,0,0,0,1,9,9.0,mckayda01,25914,-3.5
330,25970,Marty McManus,1920,19245,1257,5274,4649,1360,734.0,0.0,741,91,2052,442,0.0,0.0,23,0,0,85,751,362,51,0,0,1,1,0,86,77.0,mcmanma01,25970,22.6
331,26068,Ski Melillo,1920,7710,398,1535,1367,349,131.0,0.0,165,6,456,95,0.0,0.0,4,0,0,0,358,30,0,0,0,0,0,0,22,19.0,melilsk01,26068,-0.30000000000000027
332,26068,Ski Melillo,1930,15468,979,4001,3696,967,416.0,0.0,425,16,1264,232,0.0,0.0,8,0,0,0,958,2,2,0,0,0,0,0,47,45.0,melilsk01,26068,0.40000000000000024
333,26146,Cass Michaels,1940,13622,658,2541,2211,586,254.0,0.0,239,17,761,277,0.0,0.0,15,0,0,0,336,62,240,0,1,0,1,0,40,24.0,michaca01,26146,9.1
334,26146,Cass Michaels,1950,9760,630,2479,2156,556,247.0,0.0,269,36,779,289,0.0,0.0,9,0,0,0,464,133,0,0,0,0,0,0,24,8.0,michaca01,26146,7.200000000000001
335,26162,Eddie Miksis,1950,17586,812,2721,2494,600,180.0,2.0,305,37,823,171,70.0,6.0,4,0,0,1,311,95,116,23,106,88,217,0,40,22.0,miksied01,26162,-2.1
336,26165,Larry Milbourne,1970,11859,546,1361,1264,311,92.0,9.0,165,7,386,64,60.0,4.0,4,0,0,0,267,44,158,4,0,0,4,5,26,16.0,milbola01,26165,0.30000000000000004
337,26165,Larry Milbourne,1980,9910,443,1310,1184,312,92.0,14.0,125,4,389,69,63.0,6.0,5,0,0,0,204,68,122,0,0,0,0,16,15,17.0,milbola01,26165,-0.8999999999999999
338,26172,Felix Millan,1960,7870,389,1560,1449,396,101.0,7.0,180,9,497,62,47.0,15.0,16,0,0,0,373,1,1,0,0,0,0,0,23,13.0,millafe01,26172,6.2
339,26172,Felix Millan,1970,15788,1091,4765,4342,1221,302.0,25.0,519,13,1491,256,231.0,25.0,47,0,0,0,1077,0,0,0,0,0,0,0,44,30.0,millafe01,26172,11.5
340,26380,Eddie Moore,1920,13482,608,2440,2126,618,223.0,0.0,323,11,791,232,0.0,0.0,8,0,0,0,303,79,58,56,11,55,122,0,50,14.0,mooreed01,26380,6.3999999999999995
341,26415,Billy Moran,1960,9815,508,1988,1802,482,182.0,16.0,215,27,660,120,111.0,9.0,11,0,0,2,387,89,4,0,0,0,0,0,7,6.0,moranbi02,26415,4.099999999999999
342,26440,Bobby Morgan,1950,15635,671,2459,2088,487,217.0,10.0,286,53,764,327,145.0,1.0,8,0,0,1,231,190,211,0,0,0,0,0,18,11.0,morgabo01,26440,9.7
343,26447,Joe Morgan,1960,13762,587,2573,2137,564,170.0,12.0,342,40,841,395,385.0,10.0,9,0,0,0,558,0,0,14,2,0,16,0,113,37.0,morgajo02,26447,18.0
344,26447,Joe Morgan,1970,19745,1458,6320,5139,1451,720.0,61.0,1005,173,2339,1071,1027.0,44.0,24,0,0,0,1415,0,0,0,0,0,0,0,488,105.0,morgajo02,26447,66.9
345,26447,Joe Morgan,1980,9910,604,2436,2001,502,243.0,23.0,303,55,782,399,377.0,22.0,7,0,0,0,554,3,0,0,0,0,0,5,88,20.0,morgajo02,26447,15.700000000000001
346,26448,Ray Morgan,1910,15316,741,2918,2480,630,254.0,0.0,278,4,798,320,0.0,0.0,38,0,0,3,670,32,19,0,0,2,2,0,88,33.0,morgara01,26448,13.3
347,26602,Danny Murphy,1900,19045,1071,4361,3975,1117,514.0,0.0,485,28,1555,217,0.0,0.0,36,0,0,2,834,0,0,2,12,219,233,0,141,0.0,murphda02,26602,25.2
348,26645,Danny Murtaugh,1940,13616,572,2350,2081,523,171.0,0.0,220,5,640,224,0.0,0.0,6,0,0,0,458,55,61,0,0,0,0,0,47,0.0,murtada01,26645,5.3
349,26655,George Myatt,1940,9725,342,1312,1122,319,86.0,0.0,186,1,388,136,0.0,0.0,10,0,0,0,229,15,18,1,0,34,35,0,60,22.0,myattge01,26655,5.499999999999999
350,26657,Buddy Myer,1930,19345,1227,5451,4660,1426,570.0,0.0,841,31,1943,696,0.0,0.0,23,0,0,0,1173,0,0,2,0,1,3,0,78,66.0,myerbu01,26657,35.3
351,26707,Charlie Neal,1950,7830,481,1898,1673,457,224.0,9.0,274,55,729,171,164.0,7.0,17,0,0,0,337,23,111,0,0,0,0,0,37,18.0,nealch01,26707,10.3
352,26707,Charlie Neal,1960,7846,489,1855,1643,401,167.0,15.0,187,32,579,166,154.0,12.0,3,0,0,0,326,97,51,0,0,0,0,0,11,18.0,nealch01,26707,-0.10000000000000009
353,26731,Dave Nelson,1970,15788,673,2522,2266,561,186.0,11.0,303,20,722,194,185.0,9.0,11,0,0,3,374,203,0,5,10,0,15,21,160,63.0,nelsoda01,26731,5.200000000000001
354,26805,Bert Niehoff,1910,11493,581,2247,2037,489,207.0,0.0,210,12,667,131,0.0,0.0,5,0,0,7,420,144,0,0,0,0,0,0,71,25.0,niehobe01,26805,4.099999999999999
355,26911,Danny O'Connell,1950,15642,921,3737,3306,859,265.0,15.0,442,36,1175,331,210.0,2.0,19,0,0,8,630,221,68,0,0,0,0,0,28,16.0,o'conda02,26911,13.700000000000001
356,27000,Ron Oester,1980,19845,1200,4482,4049,1069,330.0,26.0,447,42,1439,359,267.0,92.0,4,0,0,0,1121,16,63,0,0,0,0,0,39,24.0,oestero01,27000,11.0
357,27057,Jorge Orta,1970,15804,990,3945,3561,1002,456.0,39.0,442,79,1489,301,280.0,21.0,21,0,0,0,688,58,22,76,0,2,78,108,66,44.0,ortajo01,27057,11.7
358,27131,Dick Padden,1900,9515,417,1693,1507,371,148.0,0.0,179,3,476,113,0.0,0.0,43,0,0,0,409,0,8,0,0,0,0,0,68,0.0,paddedi01,27131,5.9
359,27192,Frank Parkinson,1920,7690,378,1444,1311,335,149.0,0.0,157,24,480,95,0.0,0.0,4,0,0,0,186,40,141,0,0,0,0,0,9,13.0,parkifr01,27192,-0.29999999999999993
360,27331,Jack Perconte,1980,13881,433,1629,1441,389,76.0,8.0,191,2,474,149,146.0,3.0,8,0,0,0,405,0,0,0,0,0,0,0,78,13.0,percoja01,27331,5.8999999999999995
361,27474,Tony Piet,1930,15476,744,2914,2585,717,312.0,0.0,352,23,978,247,0.0,0.0,40,0,0,0,485,204,1,0,0,1,1,0,80,16.0,pietto01,27474,9.1
362,27522,Herb Plews,1950,7830,346,1107,1017,266,82.0,8.0,125,4,354,74,69.0,5.0,4,0,0,0,217,49,9,0,0,0,0,0,3,9.0,plewshe01,27522,-1.4999999999999998
363,27624,Del Pratt,1910,15324,1171,4878,4398,1242,566.0,0.0,520,27,1720,310,0.0,0.0,21,0,0,11,1121,1,22,2,3,8,13,0,208,98.0,prattde01,27624,31.3
364,27624,Del Pratt,1920,9610,665,2731,2428,754,402.0,0.0,336,16,1031,203,0.0,0.0,16,0,0,68,567,16,0,1,0,0,1,0,39,40.0,prattde01,27624,14.399999999999999
365,27645,Jerry Priddy,1940,13616,845,3495,3043,804,365.0,0.0,384,35,1122,401,0.0,0.0,8,0,0,21,748,50,18,0,0,0,0,0,36,25.0,priddje01,27645,11.799999999999999
366,27645,Jerry Priddy,1950,7806,451,1933,1677,448,176.0,0.0,228,26,637,223,0.0,0.0,5,0,0,11,431,2,1,0,0,0,0,0,8,19.0,priddje01,27645,6.7
367,27778,Bob Randall,1970,7910,455,1475,1310,338,91.0,6.0,152,1,408,82,82.0,0.0,21,0,0,1,441,10,1,1,0,0,1,1,11,14.0,randabo01,27778,3.8000000000000003
368,27781,Len Randle,1970,17775,896,3527,3142,810,257.0,23.0,389,18,1045,301,280.0,21.0,13,0,1,0,393,342,7,56,82,4,142,6,124,91.0,randlle01,27781,9.9
369,27782,Willie Randolph,1970,9885,589,2472,2115,570,186.0,20.0,344,13,754,306,293.0,13.0,11,0,0,0,572,1,0,0,0,0,0,0,120,37.0,randowi01,27782,20.400000000000002
370,27782,Willie Randolph,1980,19845,1280,5696,4798,1326,402.0,40.0,754,37,1686,777,758.0,19.0,21,0,0,0,1270,0,0,0,0,0,0,2,139,51.0,randowi01,27782,37.3
371,27782,Willie Randolph,1990,5973,333,1294,1105,314,99.0,4.0,141,4,378,160,155.0,5.0,6,0,0,0,310,0,0,0,0,0,0,8,12,6.0,randowi01,27782,8.1
372,27793,Morrie Rath,1910,7654,429,1801,1516,379,61.0,0.0,226,2,419,220,0.0,0.0,8,0,0,0,384,33,1,0,0,0,0,0,72,23.0,rathmo01,27793,8.5
373,27803,Johnny Rawlings,1920,13461,556,2225,2011,538,188.0,0.0,242,9,684,118,0.0,0.0,14,0,0,0,528,5,1,0,0,0,0,0,36,22.0,rawlijo01,27803,2.8000000000000003
374,27808,Johnny Ray,1980,17865,1248,5228,4784,1390,551.0,53.0,557,48,1877,334,297.0,37.0,12,0,0,0,1177,0,0,41,0,0,41,7,78,46.0,rayjo01,27808,23.599999999999998
375,27812,Fred Raymer,1900,5710,371,1462,1380,301,101.0,0.0,95,1,358,32,0.0,0.0,11,0,0,6,251,82,29,1,0,0,1,0,50,0.0,raymefr01,27812,-5.300000000000001
376,27858,Bill Regan,1920,7710,479,1914,1753,476,231.0,0.0,174,14,685,92,0.0,0.0,8,0,0,1,455,10,0,0,0,1,1,0,32,24.0,reganbi01,27858,2.9
377,27903,Jerry Remy,1970,9885,672,2828,2535,677,191.0,19.0,356,7,835,208,203.0,5.0,2,0,0,0,648,1,1,0,0,0,0,2,154,76.0,remyje01,27903,10.7
378,27903,Jerry Remy,1980,9910,482,2135,1920,549,138.0,13.0,249,0,628,148,143.0,5.0,2,0,0,0,469,0,0,0,0,1,1,0,54,23.0,remyje01,27903,4.0
379,27980,Bobby Richardson,1960,13741,1092,4724,4397,1163,321.0,22.0,533,32,1476,217,203.0,14.0,7,0,0,0,1075,13,1,0,0,0,0,0,65,36.0,richabo01,27980,6.1000000000000005
380,28024,Bill Rigney,1940,7790,475,1917,1704,447,180.0,0.0,247,36,650,181,0.0,0.0,9,0,0,0,203,128,145,0,0,0,0,0,23,0.0,rignebi01,28024,7.5
381,28048,Claude Ritchey,1900,19045,1272,5172,4495,1222,510.0,0.0,520,9,1533,470,0.0,0.0,48,0,0,0,1262,0,5,0,0,1,1,0,104,0.0,ritchcl01,28048,30.8
382,28189,Cookie Rojas,1960,15724,919,3466,3190,831,259.0,26.0,388,29,1059,180,167.0,13.0,12,1,7,1,647,3,33,75,124,10,209,0,28,34.0,rojasco01,28189,2.6999999999999997
383,28189,Cookie Rojas,1970,15788,903,3405,3119,829,334.0,33.0,326,25,1067,216,199.0,17.0,8,0,0,1,799,43,6,4,0,0,4,15,46,34.0,rojasco01,28189,6.6000000000000005
384,28231,Pete Rose,1960,13762,1064,4777,4301,1327,433.0,22.0,679,75,1874,397,350.0,47.0,28,0,0,1,627,16,0,124,64,245,433,0,50,60.0,rosepe01,28231,30.199999999999996
385,28283,Bama Rowell,1940,9722,553,1981,1842,512,211.0,0.0,195,19,710,112,0.0,0.0,2,0,0,0,246,24,0,191,19,15,225,0,37,0.0,rowelba01,28283,5.5
386,28317,Chico Ruiz,1960,11799,466,1111,1024,245,57.0,6.0,119,2,303,49,45.0,4.0,6,0,0,18,159,105,52,11,0,3,14,0,30,16.0,ruizch01,28317,-0.09999999999999998
387,28323,Pete Runnels,1950,17595,1215,5144,4484,1280,471.0,18.0,629,32,1672,595,340.0,10.0,17,0,0,239,470,32,462,1,0,0,1,0,22,44.0,runnepe01,28323,20.0
388,28351,Connie Ryan,1940,13619,660,2521,2192,543,198.0,0.0,269,17,741,266,0.0,0.0,3,0,0,3,517,97,19,0,0,0,0,0,34,0.0,ryanco01,28351,8.0
389,28351,Connie Ryan,1950,9760,524,2074,1790,445,183.0,0.0,266,39,680,252,0.0,0.0,11,0,0,4,463,19,0,0,0,1,1,0,35,12.0,ryanco01,28351,9.0
390,28383,Lenn Sakata,1980,15868,478,1154,1043,249,93.0,7.0,141,23,364,80,76.0,4.0,8,0,1,0,345,12,102,1,0,0,1,1,28,14.0,sakatle01,28383,4.800000000000001
391,28393,Chico Salmon,1960,11799,536,1512,1395,356,120.0,9.0,170,22,498,78,74.0,4.0,10,0,0,117,143,36,99,56,5,64,125,0,44,22.0,salmoch01,28393,1.8
392,28491,Germany Schaefer,1900,13338,746,2989,2660,649,213.0,0.0,323,9,817,185,0.0,0.0,6,0,0,3,516,120,97,0,0,4,4,0,137,0.0,schaege01,28491,4.3
393,28499,Roy Schalk,1940,3889,279,1224,1100,256,109.0,0.0,97,2,309,77,0.0,0.0,2,0,0,0,275,0,5,0,0,0,0,0,8,10.0,schalro01,28499,-1.7
394,28541,Chuck Schilling,1960,9815,541,2192,1969,470,146.0,6.0,230,23,625,176,171.0,5.0,11,0,0,0,502,0,0,0,0,0,0,0,11,10.0,schilch01,28541,1.1
395,28578,Red Schoendienst,1940,9735,700,3097,2878,795,219.0,0.0,440,11,1001,185,0.0,0.0,3,0,0,0,505,23,28,119,2,0,121,0,53,0.0,schoere01,28578,8.0
396,28578,Red Schoendienst,1950,19545,1272,5587,5107,1517,511.0,19.0,732,69,2110,383,152.0,7.0,16,0,0,0,1214,12,21,0,2,0,2,0,34,27.0,schoere01,28578,33.8
397,28661,Rodney Scott,1970,9885,417,1371,1178,298,77.0,5.0,182,3,348,154,152.0,2.0,8,0,0,0,205,64,126,0,10,1,11,4,105,42.0,scottro01,28661,2.4
398,28795,Dave Shean,1910,11487,483,1871,1665,380,128.0,0.0,168,5,466,118,0.0,0.0,7,0,0,0,446,1,23,0,0,0,0,0,42,0.0,sheanda01,28795,1.0
399,28961,Ted Sizemore,1970,19745,1243,4975,4398,1146,384.0,37.0,507,19,1402,424,371.0,53.0,15,0,4,0,1162,7,42,15,0,10,25,0,54,41.0,sizemte01,28961,12.399999999999999
400,29172,Luis Sojo,1990,19945,711,2362,2187,572,215.0,8.0,262,29,764,103,103.0,0.0,11,0,0,25,422,81,177,12,0,0,12,5,25,20.0,sojolu01,29172,4.2
401,29264,Freddy Spurgeon,1920,7702,316,1313,1176,335,101.0,0.0,181,1,399,60,0.0,0.0,4,0,0,0,250,56,3,0,0,0,0,0,23,8.0,spurgfr01,29264,0.5
402,29302,Eddie Stanky,1940,13622,892,3946,3146,842,262.0,0.0,590,7,1058,700,0.0,0.0,16,0,0,0,833,6,51,0,0,0,0,0,31,0.0,stanked01,29302,25.0
403,29302,Eddie Stanky,1950,7806,367,1489,1155,312,102.0,0.0,221,22,438,296,0.0,0.0,19,0,0,0,319,0,0,0,0,0,0,0,17,5.0,stanked01,29302,14.2
404,29372,Rennie Stennett,1970,17775,1079,4293,4037,1122,388.0,31.0,458,38,1478,182,151.0,31.0,13,0,0,0,919,6,53,34,5,14,53,0,69,49.0,stennre01,29372,14.700000000000001
405,29426,Snuffy Stirnweiss,1940,13622,877,3798,3279,899,253.0,0.0,562,27,1252,468,0.0,0.0,6,0,0,0,696,83,72,0,0,0,0,0,130,52.0,stirnsn01,29426,27.7
406,29503,Lou Stringer,1940,9726,385,1329,1179,285,120.0,0.0,141,19,410,121,0.0,0.0,1,0,0,0,323,2,8,0,0,0,0,0,6,0.0,strinlo01,29503,3.8
407,29548,Pete Suder,1940,13616,937,3698,3429,856,392.0,0.0,312,35,1182,193,0.0,0.0,6,0,0,3,515,273,149,0,0,2,2,0,8,16.0,suderpe01,29548,-0.4999999999999998
408,29548,Pete Suder,1950,11715,484,1775,1656,412,149.0,1.0,157,14,531,95,2.0,0.0,1,0,0,4,290,122,54,0,0,0,0,0,11,12.0,suderpe01,29548,-1.1
409,29616,Gary Sutherland,1970,17766,717,2386,2188,529,170.0,15.0,206,20,669,145,135.0,10.0,8,0,0,6,561,29,72,4,0,0,4,7,6,14.0,suthega01,29616,-2.8000000000000003
410,29646,Bill Sweeney,1910,9560,713,3015,2580,731,294.0,0.0,329,10,946,325,0.0,0.0,12,0,0,17,560,21,110,0,0,0,0,0,121,18.0,sweenbi02,29646,11.0
411,29764,Tony Taylor,1950,3917,290,1243,1121,292,65.0,11.0,159,14,401,85,85.0,0.0,13,0,0,0,286,1,2,0,0,0,0,0,44,15.0,tayloto02,29764,2.5999999999999996
412,29764,Tony Taylor,1960,19645,1361,5677,5139,1322,377.0,19.0,648,39,1733,402,367.0,35.0,55,0,0,69,940,330,5,0,0,0,0,0,157,73.0,tayloto02,29764,14.000000000000002
413,29764,Tony Taylor,1970,13811,544,1581,1420,393,156.0,9.0,198,22,568,126,112.0,14.0,10,0,0,20,272,86,1,19,0,0,19,2,33,23.0,tayloto02,29764,6.700000000000001
414,29781,Johnny Temple,1950,15644,978,4219,3629,1058,300.0,31.0,533,15,1312,469,393.0,2.0,11,0,0,1,948,0,1,0,0,1,1,0,105,32.0,templjo01,29781,15.200000000000001
415,29781,Johnny Temple,1960,9810,442,1816,1589,426,95.0,3.0,187,7,518,179,176.0,3.0,2,0,0,0,364,47,0,0,0,0,0,0,35,16.0,templjo01,29781,1.9999999999999996
416,29805,Zeb Terry,1920,5763,387,1699,1480,415,164.0,0.0,171,2,513,105,0.0,0.0,8,0,0,0,310,3,74,0,0,0,0,0,15,40.0,terryze01,29805,3.8999999999999995
