,BATTER,NAME,YEAR,YEAR.1,G,PA,AB,H,RBI,SF,R,HR,TB,BB,UBB,IBB,HBP,G_P,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF,G_DH,SB,CS,BASEBALLREFERENCECODE,PLAYERID,WARP
140,18453,Max Alvis,1960,15724,951,3864,3514,874,361.0,22.0,405,108,1382,257,233.0,24.0,35,0,0,0,0,935,1,0,0,0,0,0,42,44.0,alvisma01,18453,9.2
141,18578,Bob Aspromonte,1960,19645,1157,4279,3899,999,417.0,29.0,360,55,1337,291,243.0,48.0,29,0,0,10,5,967,55,59,0,2,61,0,19,22.0,asprobo01,18578,3.3000000000000007
142,18604,Jimmy Austin,1910,19145,1315,5359,4570,1123,315.0,0.0,571,11,1434,522,0.0,0.0,38,0,0,0,0,1231,63,0,0,0,0,0,209,56.0,austiji01,18604,20.7
143,18648,Bob Bailey,1960,15724,928,3549,3150,793,317.0,22.0,368,68,1168,343,324.0,19.0,11,0,0,89,0,664,7,122,2,2,126,0,45,45.0,bailebo01,18648,11.5
144,18648,Bob Bailey,1970,17766,1003,3494,2932,771,456.0,30.0,404,121,1283,509,461.0,48.0,6,0,0,49,0,530,0,277,0,1,278,34,40,38.0,bailebo01,18648,17.099999999999998
145,18664,Doug Baird,1910,9585,604,2334,2092,489,190.0,0.0,229,6,683,154,0.0,0.0,11,0,0,0,35,516,1,10,27,3,40,0,118,28.0,bairddo01,18664,6.500000000000001
146,18677,Floyd Baker,1940,13622,491,1750,1469,354,111.0,0.0,185,1,426,265,0.0,0.0,2,0,0,0,48,359,31,0,0,0,0,0,21,21.0,bakerfl01,18677,5.5
147,18678,Frank Baker,1910,17230,1255,5394,4848,1502,793.0,0.0,733,76,2145,406,0.0,0.0,39,0,0,0,0,1250,0,0,0,0,0,0,206,46.0,bakerfr01,18678,53.2
148,18726,Sal Bando,1960,7870,382,1586,1368,355,187.0,6.0,185,40,551,179,168.0,11.0,21,0,0,0,0,375,0,1,0,0,1,0,15,8.0,bandosa01,18726,13.200000000000001
149,18726,Sal Bando,1970,19745,1527,6338,5373,1372,812.0,47.0,759,195,2228,817,762.0,55.0,53,1,0,9,3,1449,6,0,0,0,0,61,54,34.0,bandosa01,18726,49.10000000000001
150,18853,Emil Batch,1900,7622,348,1361,1253,315,98.0,0.0,134,7,418,65,0.0,0.0,3,0,0,0,1,177,1,128,1,23,152,0,37,0.0,batchem01,18853,1.7
151,18934,Clyde Beck,1920,7710,332,1306,1145,281,109.0,0.0,154,6,362,127,0.0,0.0,4,0,0,0,130,137,62,0,0,0,0,0,6,0.0,beckcl01,18934,2.0999999999999996
152,18984,Buddy Bell,1970,15804,1149,4809,4382,1216,487.0,33.0,551,82,1719,327,297.0,30.0,19,0,0,2,0,990,33,11,64,66,141,2,29,52.0,bellbu01,18984,31.4
153,18984,Buddy Bell,1980,19845,1256,5200,4613,1298,619.0,47.0,600,119,1935,509,455.0,54.0,19,0,0,10,1,1193,8,0,0,0,0,22,26,27.0,bellbu01,18984,34.999999999999986
154,18994,Les Bell,1920,13482,747,3074,2739,798,430.0,0.0,339,57,1209,233,0.0,0.0,2,0,0,0,1,688,44,0,0,0,0,0,24,5.0,bellle01,18994,9.3
155,19004,Johnny Bench,1980,7926,395,1376,1247,327,185.0,6.0,142,57,553,119,111.0,8.0,2,0,118,78,0,149,0,1,0,0,1,0,5,7.0,benchjo01,19004,5.699999999999999
156,19083,Reno Bertoia,1950,13692,388,1130,1015,242,101.0,13.0,122,21,349,84,71.0,8.0,8,0,0,0,113,180,21,1,0,0,1,0,10,10.0,bertore01,19083,-0.7
157,19093,Wilson Betemit,2000,14040,516,1275,1143,295,154.0,9.0,147,42,494,113,103.0,10.0,2,0,0,57,17,243,79,1,0,1,2,4,5,6.0,betemwi01,19093,0.6000000000000002
158,19101,Kurt Bevacqua,1970,17775,589,1651,1479,348,173.0,20.0,151,20,485,131,123.0,8.0,3,0,0,40,127,249,9,30,0,19,49,40,9,16.0,bevacku01,19101,-3.5
159,19243,Ossie Bluege,1920,15404,885,3600,3092,857,409.0,0.0,442,19,1131,345,0.0,0.0,40,0,0,0,29,828,28,0,0,0,0,0,80,47.0,bluegos01,19243,16.3
160,19243,Ossie Bluege,1930,19345,982,3852,3348,894,439.0,0.0,441,24,1159,378,0.0,0.0,31,0,0,14,101,659,152,5,0,0,5,0,60,40.0,bluegos01,19243,12.1
161,19263,Tony Boeckel,1920,7686,573,2376,2144,626,272.0,0.0,296,26,859,176,0.0,0.0,7,0,0,0,1,555,4,0,0,0,0,0,63,46.0,boeckto01,19263,6.699999999999999
162,19331,Ray Boone,1950,19545,1240,4878,4236,1174,695.0,27.0,597,146,1851,554,234.0,20.0,25,0,0,259,1,510,384,0,0,0,0,0,21,17.0,boonera01,19331,25.3
163,19338,Frenchy Bordagaray,1940,9715,416,1298,1173,325,128.0,0.0,185,8,429,104,0.0,0.0,5,0,0,0,0,180,0,48,38,54,140,0,19,0.0,bordafr01,19338,0.49999999999999994
164,19349,Steve Boros,1960,9815,392,1429,1212,302,147.0,11.0,137,26,443,180,161.0,19.0,13,0,0,14,6,337,0,0,0,11,11,0,11,6.0,borosst01,19349,2.4000000000000004
165,19411,Clete Boyer,1960,19645,1390,5383,4885,1188,560.0,46.0,569,139,1846,401,340.0,61.0,23,0,0,0,1,1253,142,0,0,1,1,0,37,22.0,boyercl02,19411,26.799999999999994
166,19413,Ken Boyer,1950,9785,738,3075,2802,815,406.0,22.0,435,114,1313,235,200.0,35.0,8,0,0,0,0,616,31,0,111,0,111,0,65,40.0,boyerke01,19413,24.700000000000003
167,19413,Ken Boyer,1960,19645,1296,5193,4653,1328,735.0,41.0,669,168,2130,478,416.0,62.0,12,0,0,65,0,1169,0,0,0,0,0,0,40,37.0,boyerke01,19413,38.19999999999998
168,19432,Bill Bradley,1900,19045,1292,5443,4878,1348,510.0,0.0,700,32,1864,259,0.0,0.0,69,1,0,18,3,1238,30,0,0,0,0,0,165,0.0,bradlbi01,19432,38.2
169,19457,Dave Brain,1900,13334,679,2743,2543,641,303.0,0.0,254,27,923,134,0.0,0.0,11,0,0,4,21,431,165,26,15,5,46,0,73,0.0,brainda01,19457,11.5
170,19575,Tom Brookens,1980,19845,1212,3878,3521,859,390.0,35.0,436,66,1292,256,245.0,11.0,12,0,1,0,122,988,116,0,2,6,8,19,76,57.0,brookto01,19575,10.300000000000002
171,19619,Jimmy Brown,1940,9712,497,2145,1960,528,177.0,0.0,241,4,661,145,0.0,0.0,5,0,0,0,181,248,76,0,0,0,0,0,18,0.0,brownji03,19619,4.0
172,19663,Bill Brubaker,1930,15484,428,1644,1467,390,217.0,0.0,197,22,553,141,0.0,0.0,10,0,0,10,65,326,7,1,0,0,1,0,13,0.0,brubabi01,19663,3.5000000000000004
173,19758,Jimmy Burke,1900,9515,535,2093,1903,469,186.0,0.0,198,1,555,109,0.0,0.0,30,0,0,0,42,431,35,11,0,12,23,0,86,0.0,burkeji01,19758,2.1999999999999997
174,19860,Bobby Byrne,1900,5724,427,1804,1587,360,83.0,0.0,174,1,428,136,0.0,0.0,21,0,0,0,0,421,5,0,0,0,0,0,66,0.0,byrnebo01,19860,4.4
175,19860,Bobby Byrne,1910,15308,856,3676,3244,865,246.0,0.0,493,9,1133,320,0.0,0.0,28,0,0,0,102,726,0,0,0,0,0,0,110,31.0,byrnebo01,19860,9.5
176,19867,Enos Cabell,1970,15804,843,3221,3048,839,313.0,17.0,417,37,1153,127,114.0,13.0,16,0,0,153,1,614,2,38,0,54,92,2,165,72.0,cabelen01,19867,7.8999999999999995
177,19986,Andy Carey,1950,15644,684,2404,2127,566,258.0,22.0,287,47,845,200,128.0,17.0,21,0,0,0,1,654,3,0,0,0,0,0,23,20.0,careyan01,19986,9.200000000000001
178,20070,Doc Casey,1900,15228,943,4086,3670,946,294.0,0.0,493,8,1177,240,0.0,0.0,45,0,2,0,0,935,1,0,0,0,0,0,148,0.0,caseydo01,20070,12.1
179,20088,Pete Castiglione,1950,9760,410,1289,1170,292,106.0,0.0,142,18,406,81,0.0,0.0,4,0,0,4,18,290,60,1,0,0,1,0,7,6.0,castipe01,20088,0.09999999999999998
180,20095,John Castino,1980,9910,518,2133,1927,534,197.0,11.0,244,36,767,150,142.0,8.0,4,0,0,0,232,273,18,5,1,0,6,2,17,17.0,castijo01,20095,13.2
181,20131,Ron Cey,1970,17775,1089,4492,3797,1007,636.0,48.0,530,163,1686,599,528.0,71.0,31,0,0,0,0,1078,0,0,0,0,0,0,15,20.0,ceyro01,20131,35.800000000000004
182,20131,Ron Cey,1980,15868,984,3852,3365,861,503.0,34.0,447,153,1500,413,367.0,46.0,31,0,0,7,0,911,0,0,0,0,0,30,9,9.0,ceyro01,20131,18.2
183,20137,Dave Chalk,1970,13832,807,3084,2694,680,218.0,24.0,271,14,832,273,263.0,10.0,33,0,0,0,74,415,343,0,0,0,0,2,35,36.0,chalkda01,20137,8.600000000000001
184,20179,Ed Charles,1960,15724,1005,3909,3482,917,421.0,31.0,438,86,1382,332,312.0,20.0,28,0,0,3,3,942,1,1,0,0,1,0,86,35.0,charled01,20179,19.6
185,20233,Mark Christman,1940,13622,731,2742,2525,650,284.0,0.0,232,18,835,172,0.0,0.0,16,0,0,29,19,368,283,0,0,0,0,0,10,14.0,chrisma01,20233,0.09999999999999976
186,20352,Harlond Clift,1930,11619,891,3924,3254,935,518.0,0.0,662,123,1568,609,0.0,0.0,31,0,0,0,6,873,0,0,0,0,0,0,41,22.0,cliftha01,20352,25.7
187,20352,Harlond Clift,1940,11655,691,2970,2476,623,311.0,0.0,408,55,957,461,0.0,0.0,10,0,0,0,0,677,1,0,0,0,0,0,28,21.0,cliftha01,20352,13.799999999999999
188,20445,Jimmy Collins,1900,17136,1097,4738,4355,1252,545.0,0.0,624,31,1722,238,0.0,0.0,40,0,0,0,0,1089,1,0,0,0,0,0,134,0.0,colliji01,20445,33.4
189,20531,Wid Conroy,1900,17145,1165,4813,4361,1087,397.0,0.0,529,19,1448,295,0.0,0.0,30,0,0,10,28,534,349,166,76,7,249,0,239,0.0,conrowi01,20531,19.700000000000003
190,20636,Bill Coughlin,1900,15236,1043,4207,3830,969,377.0,0.0,479,15,1223,202,0.0,0.0,52,0,0,0,28,977,35,0,0,0,0,0,158,0.0,coughbi01,20636,8.9
191,20645,Ernie Courtney,1900,11431,558,2182,1921,471,200.0,0.0,226,5,572,188,0.0,0.0,25,0,0,75,11,362,36,40,1,6,47,0,35,0.0,courter01,20645,5.300000000000001
192,20659,Billy Cox,1950,11715,607,2327,2108,550,204.0,2.0,275,38,780,172,17.0,0.0,4,0,0,0,52,530,40,0,0,0,0,0,24,21.0,coxbi02,20659,4.8999999999999995
193,20763,Lave Cross,1900,15228,980,4162,3913,1140,548.0,0.0,521,10,1458,159,0.0,0.0,12,0,0,1,0,979,0,0,0,0,0,0,123,0.0,crossla01,20763,21.7
194,20801,Mike Cubbage,1970,11859,533,1813,1586,416,205.0,15.0,180,25,590,183,167.0,16.0,4,0,0,1,52,410,0,0,0,0,0,34,6,14.0,cubbami01,20801,6.3999999999999995
195,20803,Tony Cuccinello,1940,9714,365,1302,1191,305,142.0,0.0,108,10,399,102,0.0,0.0,2,0,0,0,69,266,1,0,0,0,0,0,12,3.0,cuccito01,20803,3.2
196,20956,Jim Davenport,1960,19645,1222,3932,3487,901,373.0,33.0,414,59,1278,314,292.0,22.0,14,0,0,3,112,869,213,0,0,1,1,0,15,21.0,davenji01,20956,15.2
197,21024,Mike Dela Hoz,1960,17677,494,1193,1114,280,115.0,10.0,116,25,407,56,47.0,9.0,8,0,0,1,119,129,108,2,0,0,2,0,2,3.0,dela_mi01,21024,1.2000000000000004
198,21029,Charlie Deal,1910,15324,607,2283,2058,522,213.0,0.0,195,5,654,102,0.0,0.0,8,0,0,0,11,583,1,0,0,0,0,0,57,7.0,dealch01,21029,5.199999999999999
199,21052,Doug Decinces,1970,13832,613,2317,2081,525,278.0,15.0,260,78,894,208,192.0,16.0,10,0,0,14,43,550,16,0,0,0,0,2,28,23.0,decindo01,21052,16.5
200,21052,Doug Decinces,1980,15868,1036,4217,3728,980,601.0,49.0,518,159,1692,410,369.0,41.0,11,0,0,6,0,993,4,1,0,0,1,22,30,25.0,decindo01,21052,25.399999999999995
201,21155,Art Devlin,1900,11439,874,3587,3013,812,347.0,0.0,412,8,1016,392,0.0,0.0,64,0,0,0,0,871,3,0,0,0,0,0,229,0.0,devliar01,21155,30.2
202,21155,Art Devlin,1910,7646,439,1654,1399,373,158.0,0.0,191,2,477,184,0.0,0.0,20,0,0,75,6,321,32,1,0,0,1,0,56,8.0,devliar01,21155,6.299999999999999
203,21199,Bob Dillinger,1940,7790,510,2211,1984,614,143.0,0.0,281,6,781,191,0.0,0.0,10,0,0,0,0,477,1,0,0,0,0,0,90,39.0,dillibo01,21199,3.6
204,21373,Chuck Dressen,1920,9635,592,2452,2136,588,217.0,0.0,310,11,798,216,0.0,0.0,18,0,0,0,13,545,3,4,0,1,5,0,30,3.0,dressch01,21373,9.100000000000001
205,21414,Joe Dugan,1920,19245,1171,4856,4461,1301,488.0,0.0,604,38,1738,220,0.0,0.0,31,0,0,0,36,1041,58,2,0,0,2,0,24,28.0,duganjo01,21414,11.6
206,21445,Jack Dunn,1900,9510,360,1329,1202,297,112.0,0.0,135,1,364,69,0.0,0.0,12,35,0,0,31,138,92,4,8,40,52,0,47,0.0,dunnja01,21445,-0.20000000000000018
207,21485,Jimmy Dykes,1930,19345,959,3953,3371,927,516.0,0.0,415,38,1270,472,0.0,0.0,42,0,0,58,54,813,26,1,0,0,1,0,21,21.0,dykesji01,21485,13.4
208,21584,Frank Ellerbe,1920,9610,392,1506,1348,360,136.0,0.0,166,4,468,70,0.0,0.0,8,0,0,0,2,345,19,0,0,1,1,0,7,13.0,ellerfr01,21584,0.4
209,21589,Bob Elliott,1940,19445,1455,6156,5361,1563,903.0,0.0,803,109,2341,728,0.0,0.0,11,0,0,0,2,985,2,9,33,400,442,0,54,0.0,elliobo01,21589,39.599999999999994
210,21589,Bob Elliott,1950,7806,491,1894,1651,455,273.0,0.0,243,58,732,230,0.0,0.0,5,0,0,0,0,380,0,54,0,15,69,0,6,2.0,elliobo01,21589,9.4
211,21707,Darrell Evans,1970,19745,1302,5341,4421,1098,640.0,52.0,675,184,1862,828,765.0,63.0,22,0,0,183,0,1030,0,84,0,0,84,0,56,32.0,evansda01,21707,32.9
212,21827,Nanny Fernandez,1940,5835,343,1270,1158,285,118.0,0.0,116,10,373,90,0.0,0.0,3,0,0,0,0,185,80,56,3,8,67,0,18,0.0,fernana01,21827,0.3999999999999999
213,21873,Jim Finigan,1950,11739,512,1828,1600,422,168.0,11.0,195,19,587,190,116.0,10.0,6,0,0,0,159,332,2,0,0,0,0,0,8,13.0,finigji01,21873,3.3
214,22051,Eddie Foster,1910,17234,1151,4983,4501,1188,356.0,0.0,584,6,1471,393,0.0,0.0,19,0,0,0,206,907,22,0,0,0,0,0,168,54.0,fosteed02,22051,20.3
215,22051,Eddie Foster,1920,7686,349,1334,1151,302,95.0,0.0,148,0,370,135,0.0,0.0,6,0,0,0,63,254,3,0,0,0,0,0,27,13.0,fosteed02,22051,3.8
216,22085,Joe Foy,1960,7870,576,2380,2034,509,243.0,19.0,304,52,779,295,283.0,12.0,14,0,0,16,3,517,18,5,13,2,20,0,73,34.0,foyjo01,22085,10.2
217,22120,Gene Freese,1950,9785,524,1790,1617,415,177.0,8.0,219,53,679,121,110.0,11.0,14,0,0,0,113,299,28,10,0,0,10,0,25,11.0,freesge02,22120,5.1
218,22120,Gene Freese,1960,13741,591,1994,1829,462,255.0,19.0,210,62,760,122,105.0,17.0,6,0,0,0,4,482,0,1,0,1,2,0,26,15.0,freesge02,22120,3.6
219,22125,Howard Freigau,1920,13475,579,2176,1974,537,226.0,0.0,224,15,731,138,0.0,0.0,6,0,0,16,28,371,132,1,1,0,2,0,32,13.0,freigho01,22125,1.9000000000000001
220,22138,Bernie Friberg,1920,17324,1005,3770,3270,911,379.0,0.0,427,33,1211,366,0.0,0.0,15,1,1,16,264,441,106,55,39,62,156,0,49,60.0,fribebe01,22138,3.9000000000000004
221,22227,Al Gallagher,1970,7886,442,1432,1264,333,130.0,12.0,114,11,426,138,117.0,21.0,5,0,0,0,1,391,1,0,0,0,0,0,7,6.0,gallaal01,22227,2.9999999999999996
222,22297,Larry Gardner,1910,19145,1367,5575,4859,1381,606.0,0.0,606,19,1834,466,0.0,0.0,24,0,0,0,175,1184,0,0,0,0,0,0,149,58.0,gardnla01,22297,37.50000000000001
223,22297,Larry Gardner,1920,9610,534,2055,1782,536,322.0,0.0,254,8,717,184,0.0,0.0,7,0,0,0,6,461,0,0,0,0,0,0,15,33.0,gardnla01,22297,10.399999999999999
224,22307,Debs Garms,1940,9713,423,1242,1122,328,144.0,0.0,167,8,432,102,0.0,0.0,3,0,0,0,0,169,1,53,6,65,124,0,4,0.0,garmsde01,22307,3.7
225,22308,Phil Garner,1980,17856,1045,3803,3398,873,407.0,40.0,435,57,1276,321,280.0,41.0,17,0,0,0,439,545,3,0,0,0,0,0,109,54.0,garneph01,22308,15.399999999999999
226,22315,Wayne Garrett,1970,17766,968,3459,2885,699,301.0,18.0,400,60,1013,521,474.0,47.0,9,0,0,0,148,720,23,0,0,0,0,0,34,28.0,garrewa01,22315,17.299999999999997
227,22455,Wally Gilbert,1930,5793,409,1746,1595,420,153.0,0.0,187,4,535,106,0.0,0.0,9,0,0,0,0,406,0,0,0,0,0,0,12,0.0,gilbewa01,22455,0.09999999999999987
228,22479,Jim Gilliam,1960,13741,918,3602,3050,783,246.0,20.0,458,26,1028,457,442.0,15.0,14,0,0,2,365,585,0,33,0,4,37,0,71,35.0,gilliji01,22479,19.0
229,22570,Leo Gomez,1990,13951,611,2238,1916,466,259.0,25.0,241,79,799,255,249.0,6.0,25,0,0,15,0,570,1,0,0,0,0,20,4,10.0,gomezle02,22570,9.9
230,22578,Rene Gonzales,1990,15948,465,1185,1020,255,101.0,7.0,136,15,352,129,126.0,3.0,9,1,0,73,112,221,73,1,0,1,2,0,15,11.0,gonzare01,22578,3.6
231,22618,Sid Gordon,1940,13616,694,2790,2421,679,368.0,0.0,366,83,1086,331,0.0,0.0,10,0,0,42,3,329,0,277,6,14,297,0,14,0.0,gordosi01,22618,16.9
232,22645,Billy Grabarkewitz,1970,11835,432,1320,1096,268,136.0,10.0,185,28,414,198,187.0,11.0,10,0,0,0,139,153,61,6,0,1,7,5,32,17.0,grababi01,22645,6.9
233,22681,Eddie Grant,1900,7629,377,1642,1505,384,88.0,0.0,171,1,452,80,0.0,0.0,7,0,0,0,2,362,13,0,0,0,0,0,65,0.0,granted01,22681,4.0
234,22681,Eddie Grant,1910,11475,613,2116,1880,460,189.0,0.0,228,4,546,153,0.0,0.0,4,0,0,1,28,407,90,0,0,0,0,0,88,11.0,granted01,22681,0.5000000000000002
235,22748,Ed Gremminger,1900,5709,363,1464,1342,335,149.0,0.0,130,7,461,84,0.0,0.0,14,0,0,0,0,363,0,0,0,0,0,0,22,0.0,gremmed01,22748,5.8
236,22784,Oscar Grimes,1940,13601,479,1749,1458,369,142.0,0.0,182,14,500,239,0.0,0.0,10,0,0,69,85,254,35,0,0,0,0,0,22,9.0,grimeos01,22784,4.8
237,22797,Heinie Groh,1910,15324,1000,4169,3582,1054,314.0,0.0,531,17,1400,425,0.0,0.0,49,0,0,0,323,650,19,0,0,0,0,0,126,34.0,grohhe01,22797,34.0
238,22797,Heinie Groh,1920,15388,676,2866,2492,720,252.0,0.0,387,9,934,271,0.0,0.0,34,0,0,0,2,649,1,0,0,0,0,0,54,49.0,grohhe01,22797,14.3
239,22806,Wayne Gross,1970,7910,412,1458,1230,273,137.0,7.0,138,43,460,200,183.0,17.0,11,0,0,37,0,371,0,2,0,2,4,3,9,9.0,grosswa01,22806,2.8
240,22806,Wayne Gross,1980,13881,694,2222,1895,454,259.0,17.0,235,78,774,282,265.0,17.0,9,1,0,114,0,532,0,0,0,0,0,15,15,13.0,grosswa01,22806,12.3
241,22859,Don Gutteridge,1930,7750,432,1722,1614,432,195.0,0.0,211,26,653,82,0.0,0.0,4,0,0,0,0,344,78,0,0,0,0,0,34,0.0,guttedo01,22859,0.5
242,22872,Stan Hack,1930,15484,938,4005,3460,1038,370.0,0.0,600,28,1383,466,0.0,0.0,16,0,0,22,0,886,0,0,0,0,0,0,100,0.0,hackst01,22872,21.0
243,22872,Stan Hack,1940,15548,1000,4501,3818,1155,272.0,0.0,639,29,1506,626,0.0,0.0,5,0,0,25,0,950,0,0,0,0,0,0,65,0.0,hackst01,22872,31.6
244,22917,Sammy Hale,1920,17323,821,2981,2725,828,368.0,0.0,401,28,1167,122,0.0,0.0,22,0,0,0,3,657,1,4,4,2,10,0,40,19.0,halesa01,22917,12.4
245,22983,Lee Handley,1930,7750,391,1658,1504,404,138.0,0.0,203,12,551,129,0.0,0.0,2,0,0,0,142,244,0,0,0,0,0,0,32,0.0,handlle01,22983,4.3
246,22983,Lee Handley,1940,11663,577,2039,1852,498,159.0,0.0,215,3,608,138,0.0,0.0,1,0,0,0,27,469,4,0,0,0,0,0,36,0.0,handlle01,22983,2.1
247,22987,Fred Haney,1920,13476,622,2372,1977,544,229.0,0.0,338,8,676,282,0.0,0.0,10,0,0,11,72,450,22,0,1,0,1,0,51,25.0,haneyfr01,22987,9.499999999999998
248,23057,Toby Harrah,1980,13881,872,3586,2988,803,358.0,32.0,486,67,1175,513,490.0,23.0,35,0,0,0,223,627,9,0,0,1,1,7,78,25.0,harrato01,23057,19.9
249,23109,Jim Ray Hart,1960,13762,865,3406,3049,859,475.0,30.0,443,142,1455,296,260.0,36.0,24,0,0,0,0,603,0,236,0,7,243,0,17,13.0,hartji01,23109,24.099999999999998
250,23150,Fred Hatfield,1950,17586,722,2362,2039,493,165.0,9.0,259,25,655,248,106.0,10.0,33,0,0,0,179,408,27,0,0,0,0,0,15,14.0,hatfifr01,23150,4.5
251,23156,Grady Hatton,1940,7790,532,2255,1955,516,259.0,0.0,276,50,799,281,0.0,0.0,5,0,0,0,3,511,2,3,0,0,3,0,24,0.0,hattogr01,23156,10.899999999999999
252,23156,Grady Hatton,1950,13671,752,2614,2213,539,267.0,7.0,283,41,761,363,98.0,4.0,7,0,0,14,185,445,2,2,0,0,2,0,18,9.0,hattogr01,23156,6.9
253,23225,Richie Hebner,1970,19745,1297,5151,4505,1240,647.0,52.0,650,158,2015,505,437.0,68.0,60,0,0,226,2,1044,0,0,0,0,0,0,19,29.0,hebneri01,23225,25.400000000000002
254,23415,Pinky Higgins,1930,15482,1013,4280,3791,1143,651.0,0.0,555,86,1695,433,0.0,0.0,8,0,0,0,2,997,1,0,0,0,0,0,43,34.0,higgipi01,23415,16.2
255,23415,Pinky Higgins,1940,11656,789,3274,2845,798,424.0,0.0,375,54,1142,367,0.0,0.0,14,0,0,0,0,771,0,0,0,0,0,0,18,25.0,higgipi01,23415,11.600000000000001
256,23416,Andy High,1920,15404,1024,4220,3752,1096,409.0,0.0,540,41,1508,341,0.0,0.0,17,0,0,0,249,648,89,0,0,0,0,0,30,25.0,highan01,23416,12.799999999999999
257,23438,Hunter Hill,1900,5712,325,1341,1200,259,80.0,0.0,104,1,304,57,0.0,0.0,9,0,0,0,0,316,0,1,0,5,6,0,26,0.0,hillhu01,23438,-2.0
258,23476,Billy Hitchcock,1950,7806,333,1197,1066,285,146.0,0.0,115,3,360,108,0.0,0.0,6,0,0,14,131,161,2,0,0,0,0,0,6,2.0,hitchbi01,23476,0.3000000000000001
259,23482,Don Hoak,1950,11739,721,2839,2474,652,286.0,17.0,331,50,974,300,262.0,13.0,16,0,0,0,1,679,1,0,0,0,0,0,48,36.0,hoakdo01,23482,9.8
260,23482,Don Hoak,1960,9810,542,2106,1848,492,212.0,16.0,267,39,739,223,200.0,23.0,6,0,0,0,0,520,0,0,0,0,0,0,16,11.0,hoakdo01,23482,11.4
261,23488,Butch Hobson,1970,9885,530,2077,1906,487,319.0,20.0,250,83,866,122,112.0,10.0,4,0,0,0,1,511,0,0,0,0,0,14,9,7.0,hobsobu01,23488,2.7
262,23494,Johnny Hodapp,1920,9635,325,1209,1118,346,178.0,0.0,118,11,476,60,0.0,0.0,1,0,0,17,72,208,0,0,0,0,0,0,9,9.0,hodapjo01,23494,5.4
263,23630,Bob Horner,1980,15869,810,3339,2967,808,524.0,38.0,444,162,1443,323,292.0,31.0,11,0,0,285,0,513,0,0,0,0,0,0,14,16.0,hornebo01,23630,17.4
264,23684,Art Howe,1980,9912,416,1348,1189,315,132.0,13.0,123,20,449,134,105.0,29.0,2,0,0,126,11,241,10,0,0,0,0,0,4,5.0,howear01,23684,6.3
265,23694,Roy Howell,1970,11859,659,2603,2361,621,284.0,13.0,268,52,918,201,178.0,23.0,12,0,0,1,0,609,0,2,0,5,7,28,8,8.0,howelro02,23694,8.4
266,23694,Roy Howell,1980,9910,453,1578,1430,370,170.0,11.0,154,28,558,117,102.0,15.0,11,0,0,13,0,237,0,0,0,3,3,161,1,6.0,howelro02,23694,2.5
267,23825,Garth Iorg,1980,15868,912,2560,2401,625,235.0,17.0,248,20,842,111,102.0,9.0,10,0,0,12,320,556,8,13,1,0,14,10,23,17.0,iorgga01,23825,3.6999999999999997
268,23835,Charlie Irwin,1900,5703,350,1427,1293,330,132.0,0.0,168,3,413,81,0.0,0.0,25,0,0,0,3,323,17,1,0,5,6,0,39,0.0,irwinch01,23835,3.7
269,23843,Ray Jablonski,1950,13692,787,2770,2530,680,435.0,30.0,294,83,1076,192,98.0,11.0,15,0,0,7,1,624,1,29,0,0,29,0,16,13.0,jablora01,23843,3.1999999999999997
270,23861,Randy Jackson,1950,19545,955,3548,3203,835,415.0,15.0,412,103,1347,281,103.0,11.0,7,0,0,0,0,844,0,2,0,0,2,0,36,16.0,jacksra01,23861,12.400000000000002
271,23969,Billy Johnson,1940,9733,612,2411,2157,597,344.0,0.0,295,39,858,217,0.0,0.0,18,0,0,21,1,560,0,0,0,0,0,0,6,7.0,johnsbi03,23969,9.500000000000002
272,23969,Billy Johnson,1950,7806,352,1248,1096,285,143.0,0.0,124,22,414,130,0.0,0.0,10,0,0,5,0,337,0,0,0,0,0,0,7,4.0,johnsbi03,23969,5.3
273,24039,Jimmy Johnston,1920,13461,865,3693,3323,1024,299.0,0.0,544,19,1311,267,0.0,0.0,10,0,0,12,148,441,173,4,7,32,43,0,95,64.0,johnsji01,24039,12.3
274,24056,Bob Jones,1920,11535,606,2466,2187,586,236.0,0.0,303,6,743,153,0.0,0.0,5,0,0,0,5,576,1,0,0,0,0,0,28,30.0,jonesbo01,24056,4.6000000000000005
275,24194,Willie Kamm,1920,13482,1041,4379,3676,1032,532.0,0.0,487,22,1436,511,0.0,0.0,16,0,0,0,0,1035,0,0,0,0,0,0,88,62.0,kammwi01,24194,24.599999999999998
276,24194,Willie Kamm,1930,11595,652,2556,2175,611,295.0,0.0,315,7,812,313,0.0,0.0,6,0,0,0,0,639,0,0,0,0,0,0,38,22.0,kammwi01,24194,10.7
277,24273,George Kell,1940,13622,796,3428,3085,940,349.0,0.0,391,18,1223,254,0.0,0.0,14,0,0,1,0,796,0,0,0,0,0,0,28,22.0,kellge01,24273,16.3
278,24273,George Kell,1950,15628,999,4100,3617,1114,521.0,20.0,490,60,1550,367,102.0,7.0,22,0,0,84,1,896,0,10,0,1,11,0,23,14.0,kellge01,24273,21.099999999999998
279,24324,Ken Keltner,1930,5814,304,1268,1164,350,211.0,0.0,170,39,573,84,0.0,0.0,3,0,0,0,0,304,0,0,0,0,0,0,10,9.0,keltnke01,24324,6.3999999999999995
